event_id,game_id,home_team,away_team,pred_spread,pred_total,pred_total_raw,allocation_pct,sanity_flag,sanity_flag_total,odi_star_diff,sme_diff,posw,pxp_diff,lns_diff,vol_diff,sch,wl,svi_avg,tc_diff
401851487,401851487,Northern Iowa Panthers,Evansville Purple Aces,54.839166784190844,137.0979169604771,137.0979169604771,0.2,SPREAD_OUT_OF_RANGE,,0.028749999999999977,0.0,-0.028760760000000007,-0.020863070014790597,42.349999999999994,-1.120905526447622,0.883000000000002,0.0,-0.1792566996024029,0.45250000000000057
401851528,401851528,Southeast Missouri State Redhawks,Lindenwood Lions,59.01860229485625,147.54650573714065,147.54650573714065,0.2,SPREAD_OUT_OF_RANGE,,0.040030000000000024,0.0,-0.04613729999999989,0.08056569318559192,5.239999999999999,3.6500000000000004,3.104599999999989,0.0,-0.15276188571611832,0.0
401851622,401851622,St. Thomas-Minnesota Tommies,South Dakota State Jackrabbits,57.16742005323014,142.91855013307534,142.91855013307534,0.2,SPREAD_OUT_OF_RANGE,,0.0836,0.0,-0.05574771999999999,0.08689486549352571,14.96,-0.8099999999999987,2.7007000000000114,0.0,0.2570084442294412,0.0
401805211,401805211,California Baptist Lancers,Abilene Christian Wildcats,-53.80281201055805,141.57324840643048,141.57324840643048,-0.19001757964929988,SPREAD_OUT_OF_RANGE,,0.08100000000000004,0.0,0.07387208000000008,0.08101072233800155,-1.61,0.0799999999999983,10.326500000000001,0.0,-0.10189716130792897,2.3775000000000013
401809103,401809103,Cal State Fullerton Titans,UC San Diego Tritons,-61.60257517366933,154.00643793417333,154.00643793417333,-0.2,SPREAD_OUT_OF_RANGE,,0.11919000000000003,0.0,-0.06246530999999997,-0.03281375123003255,-11.91,0.46999999999999886,2.3346999999999993,0.0,-0.09031838818890714,-0.057500000000000995
401809121,401809121,UC Irvine Anteaters,Cal Poly Mustangs,-69.99999999999999,175.0,176.06004817925088,-0.2,SPREAD_OUT_OF_RANGE,,-0.08301000000000003,0.0,-0.09949108000000001,0.06275316136604664,6.44,-14.23,7.293200000000007,0.0,0.42865681604241007,1.3625000000000007
401809138,401809138,Long Beach State Beach,UC Davis Aggies,-62.02318306911326,155.05795767278315,155.05795767278315,-0.2,SPREAD_OUT_OF_RANGE,,0.05674999999999998,0.0,-0.22246132000000002,-0.08071183790377867,-24.12,-9.39,4.811999999999995,0.0,1.9391063939859392,-0.6475000000000009
401851746,401851746,Loyola Marymount Lions,San Diego Toreros,57.99265995201695,144.9816498800424,144.9816498800424,0.2,SPREAD_OUT_OF_RANGE,,0.027850000000000034,0.0,-0.12029597999999994,-0.10064054114011589,15.600000000000001,1.9599999999999973,2.892799999999994,0.0,0.8571582333686891,0.0
401809151,401809151,Hawai'i Rainbow Warriors,UC Riverside Highlanders,-58.144804864775416,145.36201216193854,145.36201216193854,-0.2,SPREAD_OUT_OF_RANGE,,0.12590000000000007,0.0,0.08517607999999996,0.2428889780566098,-5.56,0.5300000000000011,6.77929999999999,0.0,1.7457768016154498,1.0350000000000001
401851245,401851245,Central Arkansas Bears,Bellarmine Knights,63.016288071304814,157.54072017826203,157.54072017826203,0.2,SPREAD_OUT_OF_RANGE,,-0.040199999999999986,0.0,0.09328799999999998,0.09431787604828756,23.54,-9.530000000000001,7.663000000000008,0.0,-0.17773318478160727,-0.4800000000000004
401851347,401851347,High Point Panthers,Gardner-Webb Runnin' Bulldogs,59.083532799333184,147.70883199833298,147.70883199833298,0.2,SPREAD_OUT_OF_RANGE,,0.07369999999999997,0.0,0.08239799999999993,0.07490603284309477,52.42,2.26,7.4229999999999965,0.0,0.12281833194417974,1.3724999999999987
