team_id,event_id,_dup_count,game_datetime_utc,game_datetime_pst,venue,neutral_site,completed,state,is_ot,num_ot,home_team,away_team,home_team_id,away_team_id,home_conference,away_conference,home_rank,away_rank,spread,over_under,home_ml,away_ml,odds_provider,odds_details,team,conference,conf_id,home_away,rank,wins,losses,home_wins,home_losses,away_wins,away_losses,conf_wins,conf_losses,win_pct,opponent_id,opponent,opp_conference,opp_rank,opp_wins,opp_losses,points_for,points_against,margin,h1_pts,h2_pts,h1_pts_against,h2_pts_against,fgm,fga,tpm,tpa,ftm,fta,orb,drb,reb,ast,stl,blk,tov,pf,opp_fgm,opp_fga,opp_tpm,opp_tpa,opp_ftm,opp_fta,opp_orb,opp_drb,opp_tov,opp_pf,FGA,FGM,FTA,FTM,TPA,TPM,ORB,DRB,RB,TO,AST,pulled_at_utc,source,parse_version,home_h1,away_h1,home_h2,away_h2,conference_name,pipeline_run_id,home_ot1,away_ot1,home_ot2,away_ot2,home_ot3,away_ot3,efg_pct,ts_pct,fg_pct,three_pct,ft_pct,three_par,ftr,orb_pct,drb_pct,poss,ortg,drtg,net_rtg,tov_pct,pace,h1_margin,h2_margin,h1_ortg,h2_ortg,h1_drtg,h2_drtg,dead_spread_flag,win,close_game_flag,blowout_flag,margin_capped,cover_margin,cover,ats_push,pythagorean_win_pct,record,home_win_pct,home_record,away_win_pct,away_record,conf_win_pct,conf_record,conf_rank,actual_win_pct_season,pyth_win_pct_season,luck_score,rest_days,games_l7,games_l14,fatigue_index,win_streak,cover_streak,points_for_l5,points_against_l5,margin_l5,margin_capped_l5,efg_pct_l5,ts_pct_l5,three_par_l5,ftr_l5,fg_pct_l5,three_pct_l5,ft_pct_l5,orb_pct_l5,drb_pct_l5,tov_pct_l5,ortg_l5,drtg_l5,net_rtg_l5,poss_l5,pace_l5,h1_pts_l5,h2_pts_l5,h1_pts_against_l5,h2_pts_against_l5,h1_margin_l5,h2_margin_l5,win_l5,cover_l5,cover_margin_l5,stl_l5,blk_l5,ast_l5,points_for_l10,points_against_l10,margin_l10,margin_capped_l10,efg_pct_l10,ts_pct_l10,three_par_l10,ftr_l10,fg_pct_l10,three_pct_l10,ft_pct_l10,orb_pct_l10,drb_pct_l10,tov_pct_l10,ortg_l10,drtg_l10,net_rtg_l10,poss_l10,pace_l10,h1_pts_l10,h2_pts_l10,h1_pts_against_l10,h2_pts_against_l10,h1_margin_l10,h2_margin_l10,win_l10,cover_l10,cover_margin_l10,stl_l10,blk_l10,ast_l10,efg_std_l10,three_pct_std_l10,net_rtg_std_l10,cover_rate_l10,cover_rate_season,ats_margin_l10,close_win_pct_season,close_game_win_pct,ha_ortg_l10,ha_drtg_l10,ha_net_rtg_l10,ha_efg_pct_l10,ha_tov_pct_l10,ha_pace_l10,home_net_rtg_season,away_net_rtg_season,true_orb_pct,true_drb_pct,_improved,_row_order,_is_final,_sort_pulled_at_utc,_sort_game_datetime_utc
107,401824385,2,2026-01-07 23:00:00+00:00,2026-01-07 03:00 PM PST,,False,True,post,False,0,Lehigh Mountain Hawks,Holy Cross Crusaders,2329,107,Patriot League,Patriot League,,,,,,,,,Holy Cross Crusaders,Patriot League,,away,,6,7,4,3,2,4,0,0,0.462,2329,Lehigh Mountain Hawks,,,,,58.0,66.0,-8.0,30.0,28.0,33.0,33.0,24.0,55.0,3.0,13.0,7.0,10.0,5.0,22.0,27.0,8.0,8.0,1.0,9.0,15.0,26.0,53.0,6.0,15.0,8.0,9.0,6.0,26.0,12.0,11.0,55.0,24.0,10.0,7.0,13.0,3.0,5.0,22.0,27.0,9.0,8.0,2026-03-01T21:52:42.098156+00:00,espn,v1.0.0,33.0,30.0,33.0,28.0,,,,,,,,,46.4,48.8,43.6,23.1,70.0,23.6,18.2,18.5,81.5,63.4,91.5,104.1,-12.6,14.2,63.4,-3.0,-5.0,94.6,88.3,104.1,104.1,0.0,0.0,0.0,0.0,-8.0,,,,0.185,6-7,0.571,4-3,0.333,2-4,,0-0,1,0.462,0.445,0.017,4.0,1,2,0.0,-1,0,61.8,68.0,-6.2,-3.0,43.14,48.34,37.3,33.5,39.08,20.72,75.24,34.68,65.32,15.08,98.6,108.96,-10.36,62.6,62.6,26.8,35.0,29.2,38.8,-2.4,-3.8,0.4,,,5.0,1.8,11.2,66.7,67.3,-0.6,-0.1,49.1,53.2,39.85,32.92,43.18,28.4,72.87,28.26,71.74,17.1,102.79,104.57,-1.78,64.77,64.77,30.3,36.4,31.0,36.3,-0.7,0.1,0.5,,,6.3,1.8,12.3,7.19,11.64,28.17,,,,0.462,0.5,98.33,117.02,-18.68,49.52,17.97,63.3,,-18.683333333333334,16.1,78.6,0.0,74,1,2026-03-01 21:52:42.098156+00:00,2026-01-07 23:00:00+00:00
107,401824385,2,2026-01-07 23:00:00+00:00,2026-01-07 03:00 PM PST,,False,True,post,False,0,Lehigh Mountain Hawks,Holy Cross Crusaders,2329,107,Patriot League,Patriot League,,,,,,,,,Holy Cross Crusaders,Patriot League,,away,,6,7,4,3,2,4,0,0,0.462,2329,Lehigh Mountain Hawks,,,,,58.0,66.0,-8.0,30.0,28.0,33.0,33.0,24.0,55.0,3.0,13.0,7.0,10.0,5.0,22.0,27.0,8.0,8.0,1.0,9.0,15.0,26.0,53.0,6.0,15.0,8.0,9.0,6.0,26.0,12.0,11.0,55.0,24.0,10.0,7.0,13.0,3.0,5.0,22.0,27.0,9.0,8.0,2026-03-01T21:52:42.098156+00:00,espn,v1.0.0,33.0,30.0,33.0,28.0,,,,,,,,,46.4,48.8,43.6,23.1,70.0,23.6,18.2,18.5,81.5,63.4,91.5,104.1,-12.6,14.2,63.4,-3.0,-5.0,94.6,88.3,104.1,104.1,0.0,0.0,0.0,0.0,-8.0,,,,0.185,6-7,0.571,4-3,0.333,2-4,,0-0,1,0.462,0.445,0.017,4.0,1,2,0.0,-1,0,61.8,68.0,-6.2,-3.0,43.14,48.34,37.3,33.5,39.08,20.72,75.24,34.68,65.32,15.08,98.6,108.96,-10.36,62.6,62.6,26.8,35.0,29.2,38.8,-2.4,-3.8,0.4,,,5.0,1.8,11.2,66.7,67.3,-0.6,-0.1,49.1,53.2,39.85,32.92,43.18,28.4,72.87,28.26,71.74,17.1,102.79,104.57,-1.78,64.77,64.77,30.3,36.4,31.0,36.3,-0.7,0.1,0.5,,,6.3,1.8,12.3,7.19,11.64,28.17,,,,0.462,0.5,98.33,117.02,-18.68,49.52,17.97,63.3,,-18.683333333333334,16.1,78.6,0.0,10870,1,2026-03-01 21:52:42.098156+00:00,2026-01-07 23:00:00+00:00
107,401824386,2,2026-01-10 21:00:00+00:00,2026-01-10 01:00 PM PST,,False,True,post,False,0,American University Eagles,Holy Cross Crusaders,44,107,Patriot League,Patriot League,,,,,,,,,Holy Cross Crusaders,Patriot League,,away,,6,8,4,3,2,5,0,0,0.429,44,American University Eagles,,,,,84.0,73.0,11.0,38.0,46.0,37.0,36.0,28.0,51.0,4.0,16.0,24.0,33.0,5.0,26.0,31.0,7.0,6.0,2.0,10.0,23.0,24.0,58.0,2.0,24.0,23.0,26.0,10.0,20.0,10.0,24.0,51.0,28.0,33.0,24.0,16.0,4.0,5.0,26.0,31.0,10.0,7.0,2026-03-01T21:53:54.136013+00:00,espn,v1.0.0,37.0,38.0,36.0,46.0,,,,,,,,,58.8,64.1,54.9,25.0,72.7,31.4,64.7,16.1,83.9,70.5,119.1,103.5,15.6,14.2,70.5,1.0,10.0,107.8,130.5,104.9,102.1,0.0,1.0,0.0,0.0,11.0,,,,0.834,6-8,0.571,4-3,0.286,2-5,,0-0,2,0.429,0.426,0.003,2.0,1,3,0.0,-2,0,59.6,71.8,-12.2,-7.6,43.8,48.8,34.64,30.68,39.5,23.68,76.86,30.08,69.92,15.2,96.06,115.58,-19.52,62.04,62.04,27.6,32.0,32.8,39.0,-5.2,-7.0,0.2,,,5.2,1.2,10.6,65.9,66.0,-0.1,0.4,48.35,52.35,37.11,31.8,43.03,27.25,72.54,27.76,72.24,16.08,101.88,102.94,-1.06,64.55,64.55,30.1,35.8,30.0,36.0,0.1,-0.2,0.5,,,6.7,1.9,11.9,7.02,11.53,27.75,,,,0.429,0.5,97.36,115.17,-17.81,49.07,17.43,63.31,,-17.814285714285713,20.0,72.2,1.0,75,1,2026-03-01 21:53:54.136013+00:00,2026-01-10 21:00:00+00:00
107,401824386,2,2026-01-10 21:00:00+00:00,2026-01-10 01:00 PM PST,,False,True,post,False,0,American University Eagles,Holy Cross Crusaders,44,107,Patriot League,Patriot League,,,,,,,,,Holy Cross Crusaders,Patriot League,,away,,6,8,4,3,2,5,0,0,0.429,44,American University Eagles,,,,,84.0,73.0,11.0,38.0,46.0,37.0,36.0,28.0,51.0,4.0,16.0,24.0,33.0,5.0,26.0,31.0,7.0,6.0,2.0,10.0,23.0,24.0,58.0,2.0,24.0,23.0,26.0,10.0,20.0,10.0,24.0,51.0,28.0,33.0,24.0,16.0,4.0,5.0,26.0,31.0,10.0,7.0,2026-03-01T21:53:54.136013+00:00,espn,v1.0.0,37.0,38.0,36.0,46.0,,,,,,,,,58.8,64.1,54.9,25.0,72.7,31.4,64.7,16.1,83.9,70.5,119.1,103.5,15.6,14.2,70.5,1.0,10.0,107.8,130.5,104.9,102.1,0.0,1.0,0.0,0.0,11.0,,,,0.834,6-8,0.571,4-3,0.286,2-5,,0-0,2,0.429,0.426,0.003,2.0,1,3,0.0,-2,0,59.6,71.8,-12.2,-7.6,43.8,48.8,34.64,30.68,39.5,23.68,76.86,30.08,69.92,15.2,96.06,115.58,-19.52,62.04,62.04,27.6,32.0,32.8,39.0,-5.2,-7.0,0.2,,,5.2,1.2,10.6,65.9,66.0,-0.1,0.4,48.35,52.35,37.11,31.8,43.03,27.25,72.54,27.76,72.24,16.08,101.88,102.94,-1.06,64.55,64.55,30.1,35.8,30.0,36.0,0.1,-0.2,0.5,,,6.7,1.9,11.9,7.02,11.53,27.75,,,,0.429,0.5,97.36,115.17,-17.81,49.07,17.43,63.31,,-17.814285714285713,20.0,72.2,1.0,10871,1,2026-03-01 21:53:54.136013+00:00,2026-01-10 21:00:00+00:00
107,401824387,2,2026-01-14 23:00:00+00:00,2026-01-14 03:00 PM PST,,False,True,post,False,0,Holy Cross Crusaders,Army Black Knights,107,349,Patriot League,Patriot League,,,,,,,,,Holy Cross Crusaders,Patriot League,,home,,7,8,4,3,3,5,0,0,0.467,349,Army Black Knights,,,,,82.0,75.0,7.0,52.0,30.0,39.0,36.0,27.0,56.0,13.0,22.0,15.0,17.0,4.0,26.0,30.0,13.0,6.0,1.0,8.0,17.0,29.0,67.0,9.0,33.0,8.0,11.0,14.0,26.0,9.0,16.0,56.0,27.0,17.0,15.0,22.0,13.0,4.0,26.0,30.0,8.0,13.0,2026-03-01T21:54:44.339787+00:00,espn,v1.0.0,52.0,39.0,30.0,36.0,,,,,,,,,59.8,64.6,48.2,59.1,88.2,39.3,30.4,13.3,86.7,67.5,121.5,111.1,10.4,11.9,67.5,13.0,-6.0,154.1,88.9,115.6,106.7,0.0,1.0,0.0,0.0,7.0,,,,0.736,7-8,0.571,4-3,0.375,3-5,,0-0,1,0.467,0.453,0.014,4.0,2,3,0.0,1,0,63.6,68.6,-5.0,-2.4,47.02,51.66,33.64,35.98,43.2,21.68,75.2,27.92,72.08,15.58,100.26,109.0,-8.74,63.1,63.1,30.0,33.6,33.2,35.4,-3.2,-1.8,0.4,,,5.8,1.2,10.4,67.4,66.0,1.4,1.9,48.27,52.64,36.6,36.35,43.14,26.59,72.81,28.12,71.88,15.67,103.24,102.13,1.11,65.06,65.06,30.0,37.4,29.8,36.2,0.2,1.2,0.6,,,6.8,1.9,11.3,6.88,11.44,28.16,,,,0.467,0.5,104.36,97.61,6.74,49.4,16.61,65.36,6.742857142857143,,13.3,65.0,0.0,76,1,2026-03-01 21:54:44.339787+00:00,2026-01-14 23:00:00+00:00
107,401824387,2,2026-01-14 23:00:00+00:00,2026-01-14 03:00 PM PST,,False,True,post,False,0,Holy Cross Crusaders,Army Black Knights,107,349,Patriot League,Patriot League,,,,,,,,,Holy Cross Crusaders,Patriot League,,home,,7,8,4,3,3,5,0,0,0.467,349,Army Black Knights,,,,,82.0,75.0,7.0,52.0,30.0,39.0,36.0,27.0,56.0,13.0,22.0,15.0,17.0,4.0,26.0,30.0,13.0,6.0,1.0,8.0,17.0,29.0,67.0,9.0,33.0,8.0,11.0,14.0,26.0,9.0,16.0,56.0,27.0,17.0,15.0,22.0,13.0,4.0,26.0,30.0,8.0,13.0,2026-03-01T21:54:44.339787+00:00,espn,v1.0.0,52.0,39.0,30.0,36.0,,,,,,,,,59.8,64.6,48.2,59.1,88.2,39.3,30.4,13.3,86.7,67.5,121.5,111.1,10.4,11.9,67.5,13.0,-6.0,154.1,88.9,115.6,106.7,0.0,1.0,0.0,0.0,7.0,,,,0.736,7-8,0.571,4-3,0.375,3-5,,0-0,1,0.467,0.453,0.014,4.0,2,3,0.0,1,0,63.6,68.6,-5.0,-2.4,47.02,51.66,33.64,35.98,43.2,21.68,75.2,27.92,72.08,15.58,100.26,109.0,-8.74,63.1,63.1,30.0,33.6,33.2,35.4,-3.2,-1.8,0.4,,,5.8,1.2,10.4,67.4,66.0,1.4,1.9,48.27,52.64,36.6,36.35,43.14,26.59,72.81,28.12,71.88,15.67,103.24,102.13,1.11,65.06,65.06,30.0,37.4,29.8,36.2,0.2,1.2,0.6,,,6.8,1.9,11.3,6.88,11.44,28.16,,,,0.467,0.5,104.36,97.61,6.74,49.4,16.61,65.36,6.742857142857143,,13.3,65.0,0.0,10872,1,2026-03-01 21:54:44.339787+00:00,2026-01-14 23:00:00+00:00
107,401824388,2,2026-01-17 18:00:00+00:00,2026-01-17 10:00 AM PST,,False,True,post,False,0,Lafayette Leopards,Holy Cross Crusaders,322,107,Patriot League,Patriot League,,,,,,,,,Holy Cross Crusaders,Patriot League,,away,,8,8,5,3,3,5,0,0,0.5,322,Lafayette Leopards,,,,,55.0,74.0,-19.0,27.0,28.0,37.0,37.0,18.0,51.0,5.0,20.0,14.0,20.0,6.0,25.0,31.0,7.0,4.0,2.0,11.0,18.0,26.0,63.0,7.0,20.0,15.0,24.0,15.0,30.0,5.0,15.0,51.0,18.0,20.0,14.0,20.0,5.0,6.0,25.0,31.0,11.0,7.0,2026-03-01T21:55:52.279796+00:00,espn,v1.0.0,37.0,27.0,37.0,28.0,,,,,,,,,40.2,46.0,35.3,25.0,70.0,39.2,39.2,19.4,80.6,64.8,84.9,114.2,-29.3,17.0,64.8,-10.0,-9.0,83.3,86.4,114.2,114.2,0.0,0.0,0.0,1.0,-15.0,,,,0.032,8-8,0.625,5-3,0.375,3-5,,0-0,1,0.5,0.471,0.029,2.0,2,4,0.0,2,0,69.4,67.4,2.0,2.0,51.32,56.3,31.5,39.06,46.18,29.5,77.28,21.78,78.22,15.62,106.88,104.2,2.68,64.6,64.6,35.6,33.8,32.8,34.6,2.8,-0.8,0.6,,,5.8,1.2,11.2,67.9,68.2,-0.3,1.1,49.17,53.86,36.34,35.2,43.77,28.27,76.25,26.47,73.53,14.95,104.91,106.02,-1.11,64.47,64.47,32.4,35.5,31.7,36.5,0.7,-1.0,0.6,,,6.1,1.8,11.1,7.78,14.75,26.21,,,,0.5,0.5,100.08,113.71,-13.64,50.29,17.02,64.21,,-13.6375,16.7,62.5,1.0,77,1,2026-03-01 21:55:52.279796+00:00,2026-01-17 18:00:00+00:00
107,401824388,2,2026-01-17 18:00:00+00:00,2026-01-17 10:00 AM PST,,False,True,post,False,0,Lafayette Leopards,Holy Cross Crusaders,322,107,Patriot League,Patriot League,,,,,,,,,Holy Cross Crusaders,Patriot League,,away,,8,8,5,3,3,5,0,0,0.5,322,Lafayette Leopards,,,,,55.0,74.0,-19.0,27.0,28.0,37.0,37.0,18.0,51.0,5.0,20.0,14.0,20.0,6.0,25.0,31.0,7.0,4.0,2.0,11.0,18.0,26.0,63.0,7.0,20.0,15.0,24.0,15.0,30.0,5.0,15.0,51.0,18.0,20.0,14.0,20.0,5.0,6.0,25.0,31.0,11.0,7.0,2026-03-01T21:55:52.279796+00:00,espn,v1.0.0,37.0,27.0,37.0,28.0,,,,,,,,,40.2,46.0,35.3,25.0,70.0,39.2,39.2,19.4,80.6,64.8,84.9,114.2,-29.3,17.0,64.8,-10.0,-9.0,83.3,86.4,114.2,114.2,0.0,0.0,0.0,1.0,-15.0,,,,0.032,8-8,0.625,5-3,0.375,3-5,,0-0,1,0.5,0.471,0.029,2.0,2,4,0.0,2,0,69.4,67.4,2.0,2.0,51.32,56.3,31.5,39.06,46.18,29.5,77.28,21.78,78.22,15.62,106.88,104.2,2.68,64.6,64.6,35.6,33.8,32.8,34.6,2.8,-0.8,0.6,,,5.8,1.2,11.2,67.9,68.2,-0.3,1.1,49.17,53.86,36.34,35.2,43.77,28.27,76.25,26.47,73.53,14.95,104.91,106.02,-1.11,64.47,64.47,32.4,35.5,31.7,36.5,0.7,-1.0,0.6,,,6.1,1.8,11.1,7.78,14.75,26.21,,,,0.5,0.5,100.08,113.71,-13.64,50.29,17.02,64.21,,-13.6375,16.7,62.5,1.0,10873,1,2026-03-01 21:55:52.279796+00:00,2026-01-17 18:00:00+00:00
107,401824389,2,2026-01-24 17:00:00+00:00,2026-01-24 09:00 AM PST,,False,True,post,False,0,Holy Cross Crusaders,American University Eagles,107,44,Patriot League,Patriot League,,,,,,,,,Holy Cross Crusaders,Patriot League,,home,,8,10,5,3,3,7,0,0,0.444,44,American University Eagles,,,,,67.0,76.0,-9.0,27.0,40.0,41.0,35.0,23.0,52.0,9.0,20.0,12.0,14.0,7.0,23.0,30.0,10.0,4.0,3.0,14.0,15.0,30.0,59.0,6.0,20.0,10.0,12.0,8.0,23.0,7.0,15.0,52.0,23.0,14.0,12.0,20.0,9.0,7.0,23.0,30.0,14.0,10.0,2026-03-01T21:57:56.858355+00:00,espn,v1.0.0,27.0,41.0,40.0,35.0,,,,,,,,,52.9,57.6,44.2,45.0,85.7,38.5,26.9,23.3,76.7,65.2,102.8,116.6,-13.8,21.5,65.2,-14.0,5.0,82.9,122.8,125.8,107.4,0.0,0.0,0.0,0.0,-9.0,,,,0.19,8-10,0.625,5-3,0.3,3-7,,0-0,2,0.444,0.424,0.02,2.0,2,4,0.0,-2,0,69.4,74.6,-5.2,-4.0,51.78,56.18,33.74,34.94,46.02,32.76,76.84,19.18,80.82,15.5,104.56,113.02,-8.46,66.1,66.1,36.2,33.2,37.6,37.0,-1.4,-3.8,0.4,,,5.4,1.4,8.6,65.6,71.3,-5.7,-3.5,47.46,52.26,35.52,34.22,42.55,26.74,76.04,26.93,73.07,15.29,101.58,110.99,-9.41,64.35,64.35,31.5,34.1,33.4,37.9,-1.9,-3.8,0.4,,,5.2,1.6,9.9,7.63,14.12,26.24,,,,0.444,0.5,106.5,99.3,7.2,50.7,16.03,65.62,7.2,,23.3,74.2,1.0,79,1,2026-03-01 21:57:56.858355+00:00,2026-01-24 17:00:00+00:00
107,401824389,2,2026-01-24 17:00:00+00:00,2026-01-24 09:00 AM PST,,False,True,post,False,0,Holy Cross Crusaders,American University Eagles,107,44,Patriot League,Patriot League,,,,,,,,,Holy Cross Crusaders,Patriot League,,home,,8,10,5,3,3,7,0,0,0.444,44,American University Eagles,,,,,67.0,76.0,-9.0,27.0,40.0,41.0,35.0,23.0,52.0,9.0,20.0,12.0,14.0,7.0,23.0,30.0,10.0,4.0,3.0,14.0,15.0,30.0,59.0,6.0,20.0,10.0,12.0,8.0,23.0,7.0,15.0,52.0,23.0,14.0,12.0,20.0,9.0,7.0,23.0,30.0,14.0,10.0,2026-03-01T21:57:56.858355+00:00,espn,v1.0.0,27.0,41.0,40.0,35.0,,,,,,,,,52.9,57.6,44.2,45.0,85.7,38.5,26.9,23.3,76.7,65.2,102.8,116.6,-13.8,21.5,65.2,-14.0,5.0,82.9,122.8,125.8,107.4,0.0,0.0,0.0,0.0,-9.0,,,,0.19,8-10,0.625,5-3,0.3,3-7,,0-0,2,0.444,0.424,0.02,2.0,2,4,0.0,-2,0,69.4,74.6,-5.2,-4.0,51.78,56.18,33.74,34.94,46.02,32.76,76.84,19.18,80.82,15.5,104.56,113.02,-8.46,66.1,66.1,36.2,33.2,37.6,37.0,-1.4,-3.8,0.4,,,5.4,1.4,8.6,65.6,71.3,-5.7,-3.5,47.46,52.26,35.52,34.22,42.55,26.74,76.04,26.93,73.07,15.29,101.58,110.99,-9.41,64.35,64.35,31.5,34.1,33.4,37.9,-1.9,-3.8,0.4,,,5.2,1.6,9.9,7.63,14.12,26.24,,,,0.444,0.5,106.5,99.3,7.2,50.7,16.03,65.62,7.2,,23.3,74.2,1.0,10875,1,2026-03-01 21:57:56.858355+00:00,2026-01-24 17:00:00+00:00
107,401824390,2,2026-01-29 00:00:00+00:00,2026-01-28 04:00 PM PST,,False,True,post,False,0,Colgate Raiders,Holy Cross Crusaders,2142,107,Patriot League,Patriot League,,,,,,,,,Holy Cross Crusaders,Patriot League,,away,,8,11,5,4,3,7,0,0,0.421,2142,Colgate Raiders,,,,,74.0,79.0,-5.0,33.0,41.0,35.0,44.0,31.0,57.0,7.0,21.0,5.0,10.0,2.0,26.0,28.0,9.0,4.0,2.0,7.0,16.0,31.0,64.0,8.0,19.0,9.0,12.0,10.0,27.0,6.0,11.0,57.0,31.0,10.0,5.0,21.0,7.0,2.0,26.0,28.0,7.0,9.0,2026-03-01T21:58:37.097316+00:00,espn,v1.0.0,35.0,33.0,44.0,41.0,,,,,,,,,60.5,60.3,54.4,33.3,50.0,36.8,17.5,7.1,92.9,66.4,111.4,119.0,-7.6,10.5,66.4,-2.0,-3.0,99.4,123.5,105.4,132.5,0.0,0.0,1.0,0.0,-5.0,,,,0.32,8-11,0.556,5-4,0.3,3-7,,0-0,4,0.421,0.412,0.009,4.0,2,3,0.0,-3,0,71.2,76.6,-5.4,-4.2,53.08,57.94,36.72,36.68,46.14,37.14,79.98,20.14,79.86,16.96,106.82,115.52,-8.7,66.46,66.46,35.6,35.6,39.2,37.4,-3.6,-1.8,0.4,,,4.6,1.8,9.0,65.4,74.2,-8.8,-5.9,48.44,53.37,35.68,33.68,42.82,30.41,78.42,25.11,74.89,16.08,101.44,115.55,-14.11,64.25,64.25,31.6,33.8,36.0,38.2,-4.4,-4.4,0.3,,,4.9,1.5,9.8,7.64,13.55,21.54,,,,0.421,0.5,99.13,115.61,-16.48,49.62,17.34,64.28,,-16.48,6.9,72.2,0.0,80,1,2026-03-01 21:58:37.097316+00:00,2026-01-29 00:00:00+00:00
107,401824390,2,2026-01-29 00:00:00+00:00,2026-01-28 04:00 PM PST,,False,True,post,False,0,Colgate Raiders,Holy Cross Crusaders,2142,107,Patriot League,Patriot League,,,,,,,,,Holy Cross Crusaders,Patriot League,,away,,8,11,5,4,3,7,0,0,0.421,2142,Colgate Raiders,,,,,74.0,79.0,-5.0,33.0,41.0,35.0,44.0,31.0,57.0,7.0,21.0,5.0,10.0,2.0,26.0,28.0,9.0,4.0,2.0,7.0,16.0,31.0,64.0,8.0,19.0,9.0,12.0,10.0,27.0,6.0,11.0,57.0,31.0,10.0,5.0,21.0,7.0,2.0,26.0,28.0,7.0,9.0,2026-03-01T21:58:37.097316+00:00,espn,v1.0.0,35.0,33.0,44.0,41.0,,,,,,,,,60.5,60.3,54.4,33.3,50.0,36.8,17.5,7.1,92.9,66.4,111.4,119.0,-7.6,10.5,66.4,-2.0,-3.0,99.4,123.5,105.4,132.5,0.0,0.0,1.0,0.0,-5.0,,,,0.32,8-11,0.556,5-4,0.3,3-7,,0-0,4,0.421,0.412,0.009,4.0,2,3,0.0,-3,0,71.2,76.6,-5.4,-4.2,53.08,57.94,36.72,36.68,46.14,37.14,79.98,20.14,79.86,16.96,106.82,115.52,-8.7,66.46,66.46,35.6,35.6,39.2,37.4,-3.6,-1.8,0.4,,,4.6,1.8,9.0,65.4,74.2,-8.8,-5.9,48.44,53.37,35.68,33.68,42.82,30.41,78.42,25.11,74.89,16.08,101.44,115.55,-14.11,64.25,64.25,31.6,33.8,36.0,38.2,-4.4,-4.4,0.3,,,4.9,1.5,9.8,7.64,13.55,21.54,,,,0.421,0.5,99.13,115.61,-16.48,49.62,17.34,64.28,,-16.48,6.9,72.2,0.0,10876,1,2026-03-01 21:58:37.097316+00:00,2026-01-29 00:00:00+00:00
107,401824391,2,2026-01-31 18:00:00+00:00,2026-01-31 10:00 AM PST,,False,True,post,False,0,Army Black Knights,Holy Cross Crusaders,349,107,Patriot League,Patriot League,,,,,,,,,Holy Cross Crusaders,Patriot League,,away,,8,12,5,4,3,8,0,0,0.4,349,Army Black Knights,,,,,68.0,69.0,-1.0,33.0,35.0,33.0,36.0,22.0,60.0,8.0,18.0,16.0,19.0,10.0,26.0,36.0,9.0,9.0,4.0,9.0,17.0,24.0,62.0,15.0,40.0,6.0,16.0,17.0,29.0,15.0,18.0,60.0,22.0,19.0,16.0,18.0,8.0,10.0,26.0,36.0,9.0,9.0,2026-03-01T21:59:46.815284+00:00,espn,v1.0.0,33.0,33.0,36.0,35.0,,,,,,,,,43.3,49.7,36.7,44.4,84.2,30.0,31.7,27.8,72.2,67.4,101.0,102.4,-1.4,13.4,67.4,0.0,-1.0,98.0,103.9,98.0,106.9,0.0,0.0,1.0,0.0,-1.0,,,,0.458,8-12,0.556,5-4,0.273,3-8,,0-0,1,0.4,0.408,-0.008,2.0,1,4,0.0,-4,0,69.2,77.8,-8.6,-7.4,53.42,57.18,37.8,27.24,46.04,38.8,75.44,18.34,81.66,16.22,105.28,118.62,-13.34,65.64,65.64,34.6,34.6,38.8,39.0,-4.2,-4.4,0.2,,,4.2,1.8,9.4,66.4,73.2,-6.8,-4.9,50.22,54.42,35.72,31.61,44.62,30.24,75.32,23.13,76.87,15.9,102.77,113.81,-11.04,64.37,64.37,32.3,34.1,36.0,37.2,-3.7,-3.1,0.3,,,5.0,1.5,9.9,8.2,13.5,19.83,,,,0.4,0.333,100.3,114.95,-14.65,50.49,17.23,64.0,,-15.672727272727274,25.6,60.5,0.0,81,1,2026-03-01 21:59:46.815284+00:00,2026-01-31 18:00:00+00:00
