layer_name,scenario,market,status,hit_rate,lift,p_value,n,season_consistent,last_backtest_date,prune_reason,notes,registry_version_utc
underdog_fast_vs_transition_weak,situational_underdog,ats,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
underdog_fast_vs_transition_weak,situational_underdog,ml,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
underdog_just_lost_big,situational_underdog,ats,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
underdog_just_lost_big,situational_underdog,ml,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
underdog_losses_vs_top25,situational_underdog,ats,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
underdog_losses_vs_top25,situational_underdog,ml,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
underdog_low_spr_favorite_high,situational_underdog,ats,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
underdog_low_spr_favorite_high,situational_underdog,ml,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
underdog_mti_up_favorite_flat,march_madness_rd1_rd2,ats,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
underdog_mti_up_favorite_flat,march_madness_rd1_rd2,ml,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
underdog_mti_up_favorite_flat,march_madness_rd1_rd2,total,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
underdog_mti_up_favorite_flat,situational_underdog,ats,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
underdog_mti_up_favorite_flat,situational_underdog,ml,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
underdog_odi_defensive,situational_underdog,ats,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
underdog_odi_defensive,situational_underdog,ml,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
underdog_odi_defensive_elimination,march_madness_rd1_rd2,ats,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
underdog_odi_defensive_elimination,march_madness_rd1_rd2,ml,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
underdog_odi_defensive_elimination,march_madness_rd1_rd2,total,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
underdog_odi_defensive_favorite_odi_offensive,situational_underdog_ml,ml,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
underdog_oreb_vs_poor_dreb,situational_underdog,ats,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
underdog_oreb_vs_poor_dreb,situational_underdog,ml,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
underdog_physical_conf_vs_finesse,march_madness_rd1_rd2,ats,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
underdog_physical_conf_vs_finesse,march_madness_rd1_rd2,ml,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
underdog_physical_conf_vs_finesse,march_madness_rd1_rd2,total,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
underdog_physical_conf_vs_finesse_conf,situational_underdog_ml,ml,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
underdog_sci_battle_tested,situational_underdog,ats,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
underdog_sci_battle_tested,situational_underdog,ml,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
underdog_sci_highest_quartile,situational_underdog_ml,ml,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
underdog_slow_tempo_elite_def,situational_underdog_ml,ml,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
underdog_superior_ft_drawing_vs_foul_prone,situational_underdog_ml,ml,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
underdog_top25_oreb_vs_poor_dreb,situational_underdog_ml,ml,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
underdog_top50_adj_eff_despite_odds,situational_underdog_ml,ml,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
underdog_tourney_experience_advantage,march_madness_rd1_rd2,ats,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
underdog_tourney_experience_advantage,march_madness_rd1_rd2,ml,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
underdog_tourney_experience_advantage,march_madness_rd1_rd2,total,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
underdog_tourney_experience_advantage,situational_underdog_ml,ml,pruned,,,,0,False,2026-03-12T18:00:37Z,insufficient_sample,PROVISIONAL,2026-03-12T18:00:37Z
