event_id,team_id,game_datetime_utc,home_away,h1_pts,h2_pts,h1_pts_against,h2_pts_against,h1_margin,h2_margin,h1_ortg,h2_ortg,h1_drtg,h2_drtg,h1_pts_l5,h2_pts_l5,h1_pts_against_l5,h2_pts_against_l5,h1_margin_l5,h2_margin_l5,h1_pts_l10,h2_pts_l10,h1_pts_against_l10,h2_pts_against_l10,h1_margin_l10,h2_margin_l10,h2_comeback_rate,pipeline_run_id
401808254,344,2026-02-21T18:00Z,away,39.0,50.0,46.0,51.0,-7.0,-1.0,106.6,136.6,125.7,139.3,49.0,42.0,33.0,52.0,16.0,-10.0,49.0,42.0,33.0,52.0,16.0,-10.0,,22422478712
401808263,344,2026-02-26T02:00Z,away,,,,,,,,,,,44.0,46.0,39.5,51.5,4.5,-5.5,44.0,46.0,39.5,51.5,4.5,-5.5,,22422478712
401820206,349,2026-02-19T00:00Z,away,41.0,46.0,31.0,46.0,10.0,0.0,121.7,136.6,92.0,136.6,,,,,,,,,,,,,,22422478712
401820175,349,2026-02-21T18:30Z,home,27.0,36.0,43.0,38.0,-16.0,-2.0,85.1,113.4,135.5,119.7,41.0,46.0,31.0,46.0,10.0,0.0,41.0,46.0,31.0,46.0,10.0,0.0,,22422478712
401826824,349,2026-02-25T16:00Z,home,26.0,47.0,36.0,39.0,-10.0,8.0,71.8,129.8,99.4,107.7,34.0,41.0,37.0,42.0,-3.0,-1.0,34.0,41.0,37.0,42.0,-3.0,-1.0,,22422478712
401812075,350,2026-02-20T00:00Z,home,36.0,43.0,31.0,38.0,5.0,5.0,102.3,122.2,88.1,108.0,,,,,,,,,,,,,,22422478712
401812076,350,2026-02-21T21:00Z,away,36.0,37.0,35.0,33.0,1.0,4.0,108.2,111.2,105.2,99.2,36.0,43.0,31.0,38.0,5.0,5.0,36.0,43.0,31.0,38.0,5.0,5.0,,22422478712
401812084,350,2026-02-27T00:00Z,home,,,,,,,,,,,36.0,40.0,33.0,35.5,3.0,4.5,36.0,40.0,33.0,35.5,3.0,4.5,,22422478712
401825527,356,2026-02-19T03:00Z,away,54.0,47.0,32.0,33.0,22.0,14.0,155.5,135.4,92.2,95.0,,,,,,,,,,,,,,22422478712
401825532,356,2026-02-22T01:00Z,away,50.0,36.0,43.0,43.0,7.0,-7.0,139.6,100.5,120.0,120.0,54.0,47.0,32.0,33.0,22.0,14.0,54.0,47.0,32.0,33.0,22.0,14.0,,22422478712
401808973,357,2026-02-17T01:00Z,home,16.0,52.0,37.0,41.0,-21.0,11.0,47.6,154.6,110.0,121.9,,,,,,,,,,,,,,22422478712
401808886,357,2026-02-22T01:00Z,away,23.0,31.0,24.0,46.0,-1.0,-15.0,71.3,96.1,74.4,142.6,16.0,52.0,37.0,41.0,-21.0,11.0,16.0,52.0,37.0,41.0,-21.0,11.0,,22422478712
401808965,357,2026-02-24T00:00Z,away,40.0,33.0,32.0,36.0,8.0,-3.0,123.5,101.9,98.8,111.1,19.5,41.5,30.5,43.5,-11.0,-2.0,19.5,41.5,30.5,43.5,-11.0,-2.0,,22422478712
401830831,36,2026-02-19T04:00Z,away,47.0,44.0,39.0,47.0,8.0,-3.0,147.2,137.8,122.1,147.2,,,,,,,,,,,,,,22422478712
401823783,36,2026-02-21T23:00Z,home,38.0,45.0,25.0,49.0,13.0,-4.0,115.6,136.9,76.0,149.0,47.0,44.0,39.0,47.0,8.0,-3.0,47.0,44.0,39.0,47.0,8.0,-3.0,,22422478712
401828935,36,2026-02-25T02:00Z,home,32.0,42.0,39.0,31.0,-7.0,11.0,97.7,128.3,119.1,94.7,42.5,44.5,32.0,48.0,10.5,-3.5,42.5,44.5,32.0,48.0,10.5,-3.5,,22422478712
401827694,38,2026-02-21T20:30Z,home,42.0,41.0,34.0,35.0,8.0,6.0,118.4,115.6,95.9,98.7,,,,,,,,,,,,,,22422478712
401827706,38,2026-02-26T02:00Z,home,,,,,,,,,,,42.0,41.0,34.0,35.0,8.0,6.0,42.0,41.0,34.0,35.0,8.0,6.0,,22422478712
401812158,399,2026-02-20T00:00Z,away,32.0,49.0,42.0,21.0,-10.0,28.0,108.6,166.3,142.6,71.3,,,,,,,,,,,,,,22422478712
401812162,399,2026-02-21T18:00Z,away,32.0,30.0,28.0,38.0,4.0,-8.0,108.9,102.1,95.3,129.3,32.0,49.0,42.0,21.0,-10.0,28.0,32.0,49.0,42.0,21.0,-10.0,28.0,,22422478712
401812167,399,2026-02-26T23:30Z,home,,,,,,,,,,,32.0,39.5,35.0,29.5,-3.0,10.0,32.0,39.5,35.0,29.5,-3.0,10.0,,22422478712
401822948,41,2026-02-19T00:00Z,home,45.0,39.0,45.0,46.0,0.0,-7.0,118.5,102.7,118.5,121.2,,,,,,,,,,,,,,22422478712
401822953,41,2026-02-21T22:30Z,away,34.0,39.0,32.0,31.0,2.0,8.0,112.0,128.5,105.4,102.1,45.0,39.0,45.0,46.0,0.0,-7.0,45.0,39.0,45.0,46.0,0.0,-7.0,,22422478712
401822959,41,2026-02-26T00:00Z,home,33.0,,12.0,,21.0,,277.8,,101.0,,39.5,39.0,38.5,38.5,1.0,0.5,39.5,39.0,38.5,38.5,1.0,0.5,,22422478712
401812595,43,2026-02-21T19:00Z,home,35.0,39.0,40.0,30.0,-5.0,9.0,104.6,116.6,119.5,89.7,,,,,,,,,,,,,,22422478712
401828678,44,2026-02-19T00:00Z,away,36.0,39.0,30.0,27.0,6.0,12.0,111.4,120.7,92.8,83.5,,,,,,,,,,,,,,22422478712
401828679,44,2026-02-22T17:00Z,away,34.0,41.0,31.0,30.0,3.0,11.0,113.6,137.0,103.6,100.3,36.0,39.0,30.0,27.0,6.0,12.0,36.0,39.0,30.0,27.0,6.0,12.0,,22422478712
401828680,44,2026-02-26T00:00Z,home,21.0,,26.0,,-5.0,,183.6,,227.3,,35.0,40.0,30.5,28.5,4.5,11.5,35.0,40.0,30.5,28.5,4.5,11.5,,22422478712
401828430,45,2026-02-18T01:00Z,away,46.0,29.0,48.0,41.0,-2.0,-12.0,138.4,87.2,144.4,123.3,,,,,,,,,,,,,,22422478712
401828444,45,2026-02-24T23:30Z,away,45.0,59.0,35.0,42.0,10.0,17.0,123.6,162.1,96.2,115.4,46.0,29.0,48.0,41.0,-2.0,-12.0,46.0,29.0,48.0,41.0,-2.0,-12.0,,22422478712
401822950,46,2026-02-18T23:30Z,home,45.0,44.0,54.0,39.0,-9.0,5.0,133.6,130.6,160.3,115.8,,,,,,,,,,,,,,22422478712
401822956,46,2026-02-21T23:15Z,away,27.0,20.0,20.0,31.0,7.0,-11.0,86.9,64.4,64.4,99.8,45.0,44.0,54.0,39.0,-9.0,5.0,45.0,44.0,54.0,39.0,-9.0,5.0,,22422478712
401822957,46,2026-02-25T00:00Z,home,35.0,25.0,40.0,36.0,-5.0,-11.0,108.2,77.3,123.6,111.2,36.0,32.0,37.0,35.0,-1.0,-3.0,36.0,32.0,37.0,35.0,-1.0,-3.0,,22422478712
401830242,47,2026-02-17T00:00Z,away,51.0,40.0,26.0,33.0,25.0,7.0,145.3,114.0,74.1,94.0,,,,,,,,,,,,,,22422478712
401830243,47,2026-02-21T17:00Z,home,42.0,58.0,26.0,41.0,16.0,17.0,118.6,163.8,73.4,115.8,51.0,40.0,26.0,33.0,25.0,7.0,51.0,40.0,26.0,33.0,25.0,7.0,,22422478712
401804936,48,2026-02-19T00:00Z,home,41.0,38.0,29.0,50.0,12.0,-12.0,122.5,113.5,86.6,149.3,,,,,,,,,,,,,,22422478712
401804944,48,2026-02-21T19:00Z,away,20.0,46.0,31.0,47.0,-11.0,-1.0,64.3,147.8,99.6,151.0,41.0,38.0,29.0,50.0,12.0,-12.0,41.0,38.0,29.0,50.0,12.0,-12.0,,22422478712
401804950,48,2026-02-27T00:00Z,away,,,,,,,,,,,30.5,42.0,30.0,48.5,0.5,-6.5,30.5,42.0,30.0,48.5,0.5,-6.5,,22422478712
401828232,5,2026-02-19T00:00Z,away,39.0,37.0,33.0,38.0,6.0,-1.0,119.3,113.2,101.0,116.3,,,,,,,,,,,,,,22422478712
401828240,5,2026-02-22T17:00Z,away,46.0,32.0,30.0,37.0,16.0,-5.0,129.6,90.1,84.5,104.2,39.0,37.0,33.0,38.0,6.0,-1.0,39.0,37.0,33.0,38.0,6.0,-1.0,,22422478712
401829690,50,2026-02-17T01:00Z,away,39.0,47.0,29.0,49.0,10.0,-2.0,109.6,132.0,81.5,137.6,,,,,,,,,,,,,,22422478712
401827207,50,2026-02-20T02:15Z,home,31.0,30.0,31.0,32.0,0.0,-2.0,98.3,95.1,98.3,101.5,39.0,47.0,29.0,49.0,10.0,-2.0,39.0,47.0,29.0,49.0,10.0,-2.0,,22422478712
401827168,50,2026-02-21T23:45Z,home,40.0,36.0,31.0,32.0,9.0,4.0,115.4,103.9,89.4,92.3,35.0,38.5,30.0,40.5,5.0,-2.0,35.0,38.5,30.0,40.5,5.0,-2.0,,22422478712
401827035,50,2026-02-27T01:30Z,away,,,,,,,,,,,36.67,37.67,30.33,37.67,6.33,0.0,36.67,37.67,30.33,37.67,6.33,0.0,0.0,22422478712
401820748,52,2026-02-17T23:00Z,home,32.0,48.0,42.0,30.0,-10.0,18.0,99.4,149.1,130.4,93.2,,,,,,,,,,,,,,22422478712
401820755,52,2026-02-21T17:00Z,away,33.0,37.0,36.0,29.0,-3.0,8.0,113.7,127.5,124.1,99.9,32.0,48.0,42.0,30.0,-10.0,18.0,32.0,48.0,42.0,30.0,-10.0,18.0,,22422478712
401820766,52,2026-02-25T02:00Z,home,32.0,41.0,38.0,45.0,-6.0,-4.0,90.1,115.4,107.0,126.7,32.5,42.5,39.0,29.5,-6.5,13.0,32.5,42.5,39.0,29.5,-6.5,13.0,,22422478712
401807748,526,2026-02-19T00:00Z,home,46.0,40.0,42.0,42.0,4.0,-2.0,143.0,124.4,130.6,130.6,,,,,,,,,,,,,,22422478712
401807752,526,2026-02-21T19:00Z,home,32.0,31.0,29.0,34.0,3.0,-3.0,88.0,85.3,79.8,93.5,46.0,40.0,42.0,42.0,4.0,-2.0,46.0,40.0,42.0,42.0,4.0,-2.0,,22422478712
401807760,526,2026-02-27T00:00Z,away,,,,,,,,,,,39.0,35.5,35.5,38.0,3.5,-2.5,39.0,35.5,35.5,38.0,3.5,-2.5,,22422478712
401804934,55,2026-02-19T00:30Z,away,20.0,51.0,39.0,38.0,-19.0,13.0,57.4,146.4,111.9,109.1,,,,,,,,,,,,,,22422478712
401804941,55,2026-02-21T20:30Z,away,26.0,52.0,36.0,46.0,-10.0,6.0,75.4,150.9,104.5,133.5,20.0,51.0,39.0,38.0,-19.0,13.0,20.0,51.0,39.0,38.0,-19.0,13.0,,22422478712
401804950,55,2026-02-27T00:00Z,home,,,,,,,,,,,23.0,51.5,37.5,42.0,-14.5,9.5,23.0,51.5,37.5,42.0,-14.5,9.5,,22422478712
401807747,56,2026-02-20T01:00Z,home,26.0,50.0,52.0,36.0,-26.0,14.0,79.4,152.6,158.7,109.9,,,,,,,,,,,,,,22422478712
401807755,56,2026-02-21T20:30Z,home,29.0,47.0,40.0,31.0,-11.0,16.0,89.6,145.2,123.6,95.8,26.0,50.0,52.0,36.0,-26.0,14.0,26.0,50.0,52.0,36.0,-26.0,14.0,,22422478712
401807762,56,2026-02-27T00:00Z,away,,,,,,,,,,,27.5,48.5,46.0,33.5,-18.5,15.0,27.5,48.5,46.0,33.5,-18.5,15.0,,22422478712
401808241,57,2026-02-18T00:00Z,home,39.0,37.0,29.0,33.0,10.0,4.0,118.3,112.3,88.0,100.1,,,,,,,,,,,,,,22422478712
401808253,57,2026-02-21T17:00Z,away,43.0,51.0,32.0,43.0,11.0,8.0,112.2,133.0,83.5,112.2,39.0,37.0,29.0,33.0,10.0,4.0,39.0,37.0,29.0,33.0,10.0,4.0,,22422478712
401808264,57,2026-02-26T00:00Z,away,29.0,,31.0,,-2.0,,248.7,,265.9,,41.0,44.0,30.5,38.0,10.5,6.0,41.0,44.0,30.5,38.0,10.5,6.0,,22422478712
401828237,58,2026-02-20T00:00Z,home,47.0,40.0,31.0,35.0,16.0,5.0,135.4,115.3,89.3,100.9,,,,,,,,,,,,,,22422478712
401828247,58,2026-02-26T01:00Z,away,,,,,,,,,,,47.0,40.0,31.0,35.0,16.0,5.0,47.0,40.0,31.0,35.0,16.0,5.0,,22422478712
401820750,59,2026-02-19T02:00Z,home,27.0,41.0,59.0,35.0,-32.0,6.0,68.9,104.6,150.6,89.3,,,,,,,,,,,,,,22422478712
401820756,59,2026-02-21T19:15Z,away,31.0,39.0,42.0,45.0,-11.0,-6.0,84.6,106.4,114.6,122.8,27.0,41.0,59.0,35.0,-32.0,6.0,27.0,41.0,59.0,35.0,-32.0,6.0,,22422478712
401808639,6,2026-02-17T00:00Z,away,35.0,45.0,48.0,36.0,-13.0,9.0,108.2,139.1,148.3,111.2,,,,,,,,,,,,,,22422478712
401808680,6,2026-02-20T01:00Z,home,33.0,42.0,40.0,35.0,-7.0,7.0,92.5,117.7,112.1,98.1,35.0,45.0,48.0,36.0,-13.0,9.0,35.0,45.0,48.0,36.0,-13.0,9.0,,22422478712
401808685,6,2026-02-21T21:00Z,home,33.0,32.0,26.0,28.0,7.0,4.0,112.4,109.0,88.6,95.4,34.0,43.5,44.0,35.5,-10.0,8.0,34.0,43.5,44.0,35.5,-10.0,8.0,,22422478712
401808693,6,2026-02-26T01:30Z,home,,,,,,,,,,,33.67,39.67,38.0,33.0,-4.33,6.67,33.67,39.67,38.0,33.0,-4.33,6.67,0.667,22422478712
401808245,61,2026-02-18T02:00Z,away,39.0,47.0,34.0,44.0,5.0,3.0,115.8,139.5,101.0,130.6,,,,,,,,,,,,,,22422478712
401808251,61,2026-02-21T20:30Z,home,45.0,46.0,35.0,45.0,10.0,1.0,149.6,152.9,116.4,149.6,39.0,47.0,34.0,44.0,5.0,3.0,39.0,47.0,34.0,44.0,5.0,3.0,,22422478712
401808261,61,2026-02-26T00:00Z,away,15.0,,35.0,,-20.0,,126.9,,296.1,,42.0,46.5,34.5,44.5,7.5,2.0,42.0,46.5,34.5,44.5,7.5,2.0,,22422478712
401809148,62,2026-02-20T04:59Z,home,35.0,40.0,44.0,42.0,-9.0,-2.0,86.7,99.1,109.0,104.1,,,,,,,,,,,,,,22422478712
401809149,62,2026-02-22T03:00Z,home,30.0,38.0,32.0,36.0,-2.0,2.0,82.2,104.2,87.7,98.7,35.0,40.0,44.0,42.0,-9.0,-2.0,35.0,40.0,44.0,42.0,-9.0,-2.0,,22422478712
401809137,62,2026-02-27T02:00Z,away,,,,,,,,,,,32.5,39.0,38.0,39.0,-5.5,0.0,32.5,39.0,38.0,39.0,-5.5,0.0,,22422478712
401820819,66,2026-02-17T02:00Z,home,43.0,27.0,40.0,27.0,3.0,0.0,154.5,97.0,143.7,97.0,,,,,,,,,,,,,,22422478712
401827693,66,2026-02-22T03:38Z,away,30.0,39.0,39.0,40.0,-9.0,-1.0,90.4,117.5,117.5,120.6,43.0,27.0,40.0,27.0,3.0,0.0,43.0,27.0,40.0,27.0,3.0,0.0,,22422478712
401827705,66,2026-02-25T02:00Z,away,41.0,34.0,31.0,28.0,10.0,6.0,120.7,100.1,91.3,82.4,36.5,33.0,39.5,33.5,-3.0,-0.5,36.5,33.0,39.5,33.5,-3.0,-0.5,,22422478712
401823830,68,2026-02-19T03:30Z,away,23.0,33.0,30.0,45.0,-7.0,-12.0,76.7,110.1,100.1,150.1,,,,,,,,,,,,,,22422478712
401823831,68,2026-02-21T21:00Z,home,36.0,48.0,31.0,38.0,5.0,10.0,111.7,148.9,96.2,117.9,23.0,33.0,30.0,45.0,-7.0,-12.0,23.0,33.0,30.0,45.0,-7.0,-12.0,,22422478712
401823832,68,2026-02-25T02:00Z,home,32.0,40.0,30.0,32.0,2.0,8.0,101.0,126.3,94.7,101.0,29.5,40.5,30.5,41.5,-1.0,-1.0,29.5,40.5,30.5,41.5,-1.0,-1.0,,22422478712
401808483,70,2026-02-20T02:00Z,away,27.0,40.0,41.0,36.0,-14.0,4.0,79.7,118.1,121.1,106.3,,,,,,,,,,,,,,22422478712
401808484,70,2026-02-22T03:00Z,away,42.0,44.0,40.0,40.0,2.0,4.0,116.9,122.4,111.3,111.3,27.0,40.0,41.0,36.0,-14.0,4.0,27.0,40.0,41.0,36.0,-14.0,4.0,,22422478712
401808485,70,2026-02-27T02:00Z,home,,,,,,,,,,,34.5,42.0,40.5,38.0,-6.0,4.0,34.5,42.0,40.5,38.0,-6.0,4.0,,22422478712
401830224,71,2026-02-19T00:00Z,away,35.0,37.0,35.0,44.0,0.0,-7.0,105.3,111.3,105.3,132.4,,,,,,,,,,,,,,22422478712
401830223,71,2026-02-22T01:00Z,home,43.0,31.0,31.0,29.0,12.0,2.0,138.6,99.9,99.9,93.5,35.0,37.0,35.0,44.0,0.0,-7.0,35.0,37.0,35.0,44.0,0.0,-7.0,,22422478712
401830222,71,2026-02-25T01:00Z,away,28.0,44.0,39.0,33.0,-11.0,11.0,72.2,113.5,100.6,85.1,39.0,34.0,33.0,36.5,6.0,-2.5,39.0,34.0,33.0,36.5,6.0,-2.5,,22422478712
401825525,77,2026-02-19T01:00Z,home,35.0,43.0,34.0,40.0,1.0,3.0,107.7,132.3,104.6,123.1,,,,,,,,,,,,,,22422478712
401825536,77,2026-02-25T00:00Z,away,33.0,39.0,42.0,26.0,-9.0,13.0,110.1,130.2,140.2,86.8,35.0,43.0,34.0,40.0,1.0,3.0,35.0,43.0,34.0,40.0,1.0,3.0,,22422478712
401830308,79,2026-02-19T00:30Z,away,31.0,35.0,36.0,25.0,-5.0,10.0,88.0,99.3,102.2,70.9,,,,,,,,,,,,,,22422478712
401830310,79,2026-02-21T23:00Z,away,33.0,26.0,30.0,27.0,3.0,-1.0,107.6,84.8,97.8,88.1,31.0,35.0,36.0,25.0,-5.0,10.0,31.0,35.0,36.0,25.0,-5.0,10.0,,22422478712
401830313,79,2026-02-26T01:00Z,home,,,,,,,,,,,32.0,30.5,33.0,26.0,-1.0,4.5,32.0,30.5,33.0,26.0,-1.0,4.5,,22422478712
401808244,8,2026-02-19T00:00Z,away,57.0,38.0,47.0,48.0,10.0,-10.0,130.5,87.0,107.6,109.9,,,,,,,,,,,,,,22422478712
401808249,8,2026-02-21T21:00Z,home,47.0,47.0,41.0,45.0,6.0,2.0,142.4,142.4,124.2,136.4,57.0,38.0,47.0,48.0,10.0,-10.0,57.0,38.0,47.0,48.0,10.0,-10.0,,22422478712
401808259,8,2026-02-26T02:00Z,home,,,,,,,,,,,52.0,42.5,44.0,46.5,8.0,-4.0,52.0,42.5,44.0,46.5,8.0,-4.0,,22422478712
401830305,82,2026-02-19T01:00Z,away,38.0,46.0,23.0,23.0,15.0,23.0,116.6,141.1,70.6,70.6,,,,,,,,,,,,,,22422478712
401830311,82,2026-02-21T20:00Z,home,29.0,38.0,31.0,40.0,-2.0,-2.0,90.7,118.9,97.0,125.2,38.0,46.0,23.0,23.0,15.0,23.0,38.0,46.0,23.0,23.0,15.0,23.0,,22422478712
401830222,82,2026-02-25T01:00Z,home,39.0,33.0,28.0,44.0,11.0,-11.0,101.2,85.6,72.7,114.2,33.5,42.0,27.0,31.5,6.5,10.5,33.5,42.0,27.0,31.5,6.5,10.5,,22422478712
401825528,84,2026-02-21T01:00Z,away,29.0,35.0,46.0,47.0,-17.0,-12.0,92.7,111.8,147.0,150.2,,,,,,,,,,,,,,22422478712
401825536,84,2026-02-25T00:00Z,home,42.0,26.0,33.0,39.0,9.0,-13.0,137.3,85.0,107.9,127.5,29.0,35.0,46.0,47.0,-17.0,-12.0,29.0,35.0,46.0,47.0,-17.0,-12.0,,22422478712
401817673,85,2026-02-20T00:00Z,away,36.0,37.0,40.0,45.0,-4.0,-8.0,104.1,107.0,115.7,130.1,,,,,,,,,,,,,,22422478712
401817684,85,2026-02-25T23:30Z,home,33.0,16.0,43.0,18.0,-10.0,-2.0,145.6,70.6,189.8,79.4,36.0,37.0,40.0,45.0,-4.0,-8.0,36.0,37.0,40.0,45.0,-4.0,-8.0,,22422478712
401820757,87,2026-02-21T19:00Z,away,20.0,48.0,23.0,50.0,-3.0,-2.0,63.3,152.0,72.8,158.3,,,,,,,,,,,,,,22422478712
401820767,87,2026-02-25T00:00Z,home,22.0,34.0,54.0,46.0,-32.0,-12.0,62.5,96.6,153.5,130.8,20.0,48.0,23.0,50.0,-3.0,-2.0,20.0,48.0,23.0,50.0,-3.0,-2.0,,22422478712
401806496,88,2026-02-20T01:30Z,away,30.0,47.0,29.0,41.0,1.0,6.0,92.0,144.2,89.0,125.8,,,,,,,,,,,,,,22422478712
401806497,88,2026-02-21T21:30Z,away,36.0,34.0,20.0,48.0,16.0,-14.0,110.6,104.4,61.4,147.4,30.0,47.0,29.0,41.0,1.0,6.0,30.0,47.0,29.0,41.0,1.0,6.0,,22422478712
401806502,88,2026-02-25T00:30Z,away,29.0,34.0,29.0,35.0,0.0,-1.0,94.8,111.2,94.8,114.5,33.0,40.5,24.5,44.5,8.5,-4.0,33.0,40.5,24.5,44.5,8.5,-4.0,,22422478712
401827686,9,2026-02-18T04:10Z,home,37.0,35.0,36.0,31.0,1.0,4.0,113.0,106.9,110.0,94.7,,,,,,,,,,,,,,22422478712
401827692,9,2026-02-21T21:00Z,away,40.0,28.0,32.0,41.0,8.0,-13.0,123.0,86.1,98.4,126.1,37.0,35.0,36.0,31.0,1.0,4.0,37.0,35.0,36.0,31.0,1.0,4.0,,22422478712
401827703,9,2026-02-25T02:00Z,away,30.0,48.0,33.0,57.0,-3.0,-9.0,78.8,126.1,86.7,149.8,38.5,31.5,34.0,36.0,4.5,-4.5,38.5,31.5,34.0,36.0,4.5,-4.5,,22422478712
401807749,91,2026-02-19T00:30Z,home,28.0,44.0,36.0,39.0,-8.0,5.0,87.7,137.8,112.8,122.2,,,,,,,,,,,,,,22422478712
401807753,91,2026-02-22T00:00Z,home,42.0,50.0,53.0,42.0,-11.0,8.0,134.4,160.1,169.7,134.4,28.0,44.0,36.0,39.0,-8.0,5.0,28.0,44.0,36.0,39.0,-8.0,5.0,,22422478712
401807758,91,2026-02-26T01:45Z,away,,,,,,,,,,,35.0,47.0,44.5,40.5,-9.5,6.5,35.0,47.0,44.5,40.5,-9.5,6.5,,22422478712
401830306,93,2026-02-19T02:00Z,away,28.0,33.0,36.0,42.0,-8.0,-9.0,87.3,102.9,112.2,130.9,,,,,,,,,,,,,,22422478712
401830309,93,2026-02-21T21:00Z,home,37.0,51.0,36.0,39.0,1.0,12.0,105.1,144.8,102.2,110.7,28.0,33.0,36.0,42.0,-8.0,-9.0,28.0,33.0,36.0,42.0,-8.0,-9.0,,22422478712
401817671,94,2026-02-19T00:00Z,home,42.0,45.0,33.0,38.0,9.0,7.0,119.4,127.9,93.8,108.0,,,,,,,,,,,,,,22422478712
401817680,94,2026-02-22T19:00Z,away,15.0,43.0,35.0,29.0,-20.0,14.0,40.0,114.8,93.4,77.4,42.0,45.0,33.0,38.0,9.0,7.0,42.0,45.0,33.0,38.0,9.0,7.0,,22422478712
401817681,94,2026-02-26T00:00Z,away,27.0,,13.0,,14.0,,223.1,,107.4,,28.5,44.0,34.0,33.5,-5.5,10.5,28.5,44.0,34.0,33.5,-5.5,10.5,,22422478712
401808245,96,2026-02-18T02:00Z,home,34.0,44.0,39.0,47.0,-5.0,-3.0,103.3,133.7,118.5,142.9,,,,,,,,,,,,,,22422478712
401808250,96,2026-02-22T01:38Z,away,39.0,35.0,35.0,40.0,4.0,-5.0,112.3,100.7,100.7,115.1,34.0,44.0,39.0,47.0,-5.0,-3.0,34.0,44.0,39.0,47.0,-5.0,-3.0,,22422478712
401808260,96,2026-02-25T00:00Z,away,28.0,44.0,21.0,42.0,7.0,2.0,79.0,124.1,59.2,118.4,36.5,39.5,37.0,43.5,-0.5,-4.0,36.5,39.5,37.0,43.5,-0.5,-4.0,,22422478712
401820749,97,2026-02-18T00:00Z,away,49.0,36.0,52.0,43.0,-3.0,-7.0,127.9,94.0,135.8,112.3,,,,,,,,,,,,,,22422478712
401820756,97,2026-02-21T19:15Z,home,42.0,45.0,31.0,39.0,11.0,6.0,115.4,123.6,85.2,107.1,49.0,36.0,52.0,43.0,-3.0,-7.0,49.0,36.0,52.0,43.0,-3.0,-7.0,,22422478712
401820762,97,2026-02-24T00:00Z,away,38.0,36.0,39.0,38.0,-1.0,-2.0,115.4,109.4,118.5,115.4,45.5,40.5,41.5,41.0,4.0,-0.5,45.5,40.5,41.5,41.0,4.0,-0.5,,22422478712
401804936,98,2026-02-19T00:00Z,away,29.0,50.0,41.0,38.0,-12.0,12.0,83.3,143.6,117.7,109.1,,,,,,,,,,,,,,22422478712
401804942,98,2026-02-21T21:00Z,away,48.0,46.0,37.0,36.0,11.0,10.0,140.9,135.1,108.6,105.7,29.0,50.0,41.0,38.0,-12.0,12.0,29.0,50.0,41.0,38.0,-12.0,12.0,,22422478712
401804945,98,2026-02-27T00:30Z,home,,,,,,,,,,,38.5,48.0,39.0,37.0,-0.5,11.0,38.5,48.0,39.0,37.0,-0.5,11.0,,22422478712
401808243,99,2026-02-18T02:00Z,away,33.0,52.0,48.0,40.0,-15.0,12.0,96.5,152.1,140.4,117.0,,,,,,,,,,,,,,22422478712
401808252,99,2026-02-21T23:00Z,home,40.0,43.0,43.0,47.0,-3.0,-4.0,113.2,121.7,121.7,133.0,33.0,52.0,48.0,40.0,-15.0,12.0,33.0,52.0,48.0,40.0,-15.0,12.0,,22422478712
401808258,99,2026-02-26T02:00Z,away,,,,,,,,,,,36.5,47.5,45.5,43.5,-9.0,4.0,36.5,47.5,45.5,43.5,-9.0,4.0,,22422478712
