event_id,game_datetime_utc,game_datetime_pst,team_id,team,home_away,athlete_id,player,jersey,position,starter,did_not_play,min,pts,fgm,fga,tpm,tpa,ftm,fta,orb,drb,reb,ast,stl,blk,tov,pf,plus_minus,FGA,FGM,FTA,FTM,TPA,TPM,ORB,DRB,RB,TO,AST,pulled_at_utc,source,parse_version,pipeline_run_id
401825538,2026-02-24T23:30Z,2026-02-24 03:30 PM PST,164,Rutgers Scarlet Knights,home,5174805,Emmanuel Ogbole,21,C,True,False,6.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2026-02-24T23:50:37.383588+00:00,espn,v1.0.0,
401825538,2026-02-24T23:30Z,2026-02-24 03:30 PM PST,164,Rutgers Scarlet Knights,home,5175809,Tariq Francis,0,G,True,False,7.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2026-02-24T23:50:37.383588+00:00,espn,v1.0.0,
401825538,2026-02-24T23:30Z,2026-02-24 03:30 PM PST,164,Rutgers Scarlet Knights,home,5234749,Lino Mark,2,G,False,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-24T23:50:37.383588+00:00,espn,v1.0.0,
401825538,2026-02-24T23:30Z,2026-02-24 03:30 PM PST,164,Rutgers Scarlet Knights,home,5239609,Max Fradkin,24,G,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-02-24T23:50:37.383588+00:00,espn,v1.0.0,
401825538,2026-02-24T23:30Z,2026-02-24 03:30 PM PST,164,Rutgers Scarlet Knights,home,5248301,Kaden Powers,3,G,True,False,5.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,,2.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2026-02-24T23:50:37.383588+00:00,espn,v1.0.0,
401825538,2026-02-24T23:30Z,2026-02-24 03:30 PM PST,164,Rutgers Scarlet Knights,home,5264730,Harun Zrno,13,G,True,False,6.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-02-24T23:50:37.383588+00:00,espn,v1.0.0,
401825538,2026-02-24T23:30Z,2026-02-24 03:30 PM PST,164,Rutgers Scarlet Knights,home,5312037,Denis Badalau,27,F,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-02-24T23:50:37.383588+00:00,espn,v1.0.0,
401825538,2026-02-24T23:30Z,2026-02-24 03:30 PM PST,264,Washington Huskies,away,4703983,Jacob Ognacevic,41,F,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-02-24T23:50:37.383588+00:00,espn,v1.0.0,
401825538,2026-02-24T23:30Z,2026-02-24 03:30 PM PST,264,Washington Huskies,away,4711400,Franck Kepnang,11,C,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-02-24T23:50:37.383588+00:00,espn,v1.0.0,
401825538,2026-02-24T23:30Z,2026-02-24 03:30 PM PST,264,Washington Huskies,away,4869737,Wesley Yates III,9,G,True,False,7.0,5.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,,2.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,2026-02-24T23:50:37.383588+00:00,espn,v1.0.0,
401825538,2026-02-24T23:30Z,2026-02-24 03:30 PM PST,264,Washington Huskies,away,4873180,Bryson Tucker,8,F,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-02-24T23:50:37.383588+00:00,espn,v1.0.0,
401825538,2026-02-24T23:30Z,2026-02-24 03:30 PM PST,264,Washington Huskies,away,4897465,Quimari Peterson,0,G,True,False,6.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2026-02-24T23:50:37.383588+00:00,espn,v1.0.0,
401825538,2026-02-24T23:30Z,2026-02-24 03:30 PM PST,264,Washington Huskies,away,5060705,Zoom Diallo,5,G,True,False,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2026-02-24T23:50:37.383588+00:00,espn,v1.0.0,
401825538,2026-02-24T23:30Z,2026-02-24 03:30 PM PST,264,Washington Huskies,away,5101689,Lathan Sommerville,24,C,True,False,6.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-24T23:50:37.383588+00:00,espn,v1.0.0,
401825538,2026-02-24T23:30Z,2026-02-24 03:30 PM PST,264,Washington Huskies,away,5101766,JJ Mandaquit,23,G,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-02-24T23:50:37.383588+00:00,espn,v1.0.0,
401825538,2026-02-24T23:30Z,2026-02-24 03:30 PM PST,264,Washington Huskies,away,5105606,Desmond Claude,1,G,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-02-24T23:50:37.383588+00:00,espn,v1.0.0,
401825538,2026-02-24T23:30Z,2026-02-24 03:30 PM PST,264,Washington Huskies,away,5122917,Mady Traore,14,F,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-02-24T23:50:37.383588+00:00,espn,v1.0.0,
401825538,2026-02-24T23:30Z,2026-02-24 03:30 PM PST,264,Washington Huskies,away,5144117,Jasir Rencher,4,F,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-02-24T23:50:37.383588+00:00,espn,v1.0.0,
401825538,2026-02-24T23:30Z,2026-02-24 03:30 PM PST,264,Washington Huskies,away,5221320,Courtland Muldrew,30,G,False,False,2.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2026-02-24T23:50:37.383588+00:00,espn,v1.0.0,
401825538,2026-02-24T23:30Z,2026-02-24 03:30 PM PST,264,Washington Huskies,away,5238164,Christian Nitu,7,F,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-02-24T23:50:37.383588+00:00,espn,v1.0.0,
401825538,2026-02-24T23:30Z,2026-02-24 03:30 PM PST,264,Washington Huskies,away,5281370,Hannes Steinbach,6,F,True,False,8.0,8.0,3.0,3.0,0.0,0.0,2.0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,0.0,0.0,,3.0,3.0,3.0,2.0,0.0,0.0,2.0,2.0,4.0,0.0,1.0,2026-02-24T23:50:37.383588+00:00,espn,v1.0.0,
401825538,2026-02-24T23:30Z,2026-02-24 03:30 PM PST,264,Washington Huskies,away,5312047,BJ Roy,3,G,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-02-24T23:50:37.383588+00:00,espn,v1.0.0,
401825538,2026-02-24T23:30Z,2026-02-24 03:30 PM PST,264,Washington Huskies,away,5328456,Nikola Dzepina,33,F,False,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-24T23:50:37.383588+00:00,espn,v1.0.0,
401828444,2026-02-24T23:30Z,2026-02-24 03:30 PM PST,2325,La Salle Explorers,home,4432204,Noah Collier,7,F,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-02-24T23:50:40.092158+00:00,espn,v1.0.0,
401828444,2026-02-24T23:30Z,2026-02-24 03:30 PM PST,2325,La Salle Explorers,home,4703804,Truth Harris,4,G,True,False,5.0,6.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2026-02-24T23:50:40.092158+00:00,espn,v1.0.0,
401828444,2026-02-24T23:30Z,2026-02-24 03:30 PM PST,2325,La Salle Explorers,home,5106607,Josiah Harris,5,F,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-02-24T23:50:40.092158+00:00,espn,v1.0.0,
401828444,2026-02-24T23:30Z,2026-02-24 03:30 PM PST,2325,La Salle Explorers,home,5107261,Jaeden Marshall,2,G,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-02-24T23:50:40.092158+00:00,espn,v1.0.0,
401828444,2026-02-24T23:30Z,2026-02-24 03:30 PM PST,2325,La Salle Explorers,home,5107507,Justin Archer,0,F,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-02-24T23:50:40.092158+00:00,espn,v1.0.0,
401828444,2026-02-24T23:30Z,2026-02-24 03:30 PM PST,2325,La Salle Explorers,home,5108930,Jerome Brewer Jr.,24,F,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-02-24T23:50:40.092158+00:00,espn,v1.0.0,
401828444,2026-02-24T23:30Z,2026-02-24 03:30 PM PST,2325,La Salle Explorers,home,5174292,Rob Dockery,99,G,True,False,6.0,5.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2026-02-24T23:50:40.092158+00:00,espn,v1.0.0,
401828444,2026-02-24T23:30Z,2026-02-24 03:30 PM PST,2325,La Salle Explorers,home,5175408,Bowyn Beatty,25,F,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-02-24T23:50:40.092158+00:00,espn,v1.0.0,
401828444,2026-02-24T23:30Z,2026-02-24 03:30 PM PST,2325,La Salle Explorers,home,5177260,Eric Acker,3,G,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-24T23:50:40.092158+00:00,espn,v1.0.0,
401828444,2026-02-24T23:30Z,2026-02-24 03:30 PM PST,2325,La Salle Explorers,home,5239811,Damon Strand,12,G,False,False,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2026-02-24T23:50:40.092158+00:00,espn,v1.0.0,
401828444,2026-02-24T23:30Z,2026-02-24 03:30 PM PST,2325,La Salle Explorers,home,5240616,Jaden Johnson,10,G,True,False,9.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,2026-02-24T23:50:40.092158+00:00,espn,v1.0.0,
401828444,2026-02-24T23:30Z,2026-02-24 03:30 PM PST,2325,La Salle Explorers,home,5243005,Josue Grullon,11,G,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-02-24T23:50:40.092158+00:00,espn,v1.0.0,
401828444,2026-02-24T23:30Z,2026-02-24 03:30 PM PST,2325,La Salle Explorers,home,5311862,Ashton Walker,1,G,True,False,8.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2026-02-24T23:50:40.092158+00:00,espn,v1.0.0,
401828444,2026-02-24T23:30Z,2026-02-24 03:30 PM PST,2325,La Salle Explorers,home,5311863,Nas Hart,8,F,True,False,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2026-02-24T23:50:40.092158+00:00,espn,v1.0.0,
401828444,2026-02-24T23:30Z,2026-02-24 03:30 PM PST,2325,La Salle Explorers,home,5311864,Max Lipacis,13,F,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-02-24T23:50:40.092158+00:00,espn,v1.0.0,
401828444,2026-02-24T23:30Z,2026-02-24 03:30 PM PST,2325,La Salle Explorers,home,5311865,Edwin Daniel,27,F,False,False,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-24T23:50:40.092158+00:00,espn,v1.0.0,
401828444,2026-02-24T23:30Z,2026-02-24 03:30 PM PST,2325,La Salle Explorers,home,5311866,Arlan Masharaliyev,28,G,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-02-24T23:50:40.092158+00:00,espn,v1.0.0,
401828444,2026-02-24T23:30Z,2026-02-24 03:30 PM PST,45,George Washington Revolutionaries,away,4684443,Rafael Castro,30,F,True,False,7.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2026-02-24T23:50:40.092158+00:00,espn,v1.0.0,
401828444,2026-02-24T23:30Z,2026-02-24 03:30 PM PST,45,George Washington Revolutionaries,away,4685650,Christian Jones,2,G,True,False,5.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2026-02-24T23:50:40.092158+00:00,espn,v1.0.0,
401828444,2026-02-24T23:30Z,2026-02-24 03:30 PM PST,45,George Washington Revolutionaries,away,4708220,Trey Moss,1,G,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-02-24T23:50:40.092158+00:00,espn,v1.0.0,
401828444,2026-02-24T23:30Z,2026-02-24 03:30 PM PST,45,George Washington Revolutionaries,away,4898230,Garrett Johnson,9,F,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-02-24T23:50:40.092158+00:00,espn,v1.0.0,
401828444,2026-02-24T23:30Z,2026-02-24 03:30 PM PST,45,George Washington Revolutionaries,away,5105833,Luke Hunger,33,F,True,False,7.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2026-02-24T23:50:40.092158+00:00,espn,v1.0.0,
401828444,2026-02-24T23:30Z,2026-02-24 03:30 PM PST,45,George Washington Revolutionaries,away,5106841,Tyrone Marshall Jr.,24,F,False,False,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2026-02-24T23:50:40.092158+00:00,espn,v1.0.0,
401828444,2026-02-24T23:30Z,2026-02-24 03:30 PM PST,45,George Washington Revolutionaries,away,5107176,Tre Dinkins,3,G,False,False,5.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2026-02-24T23:50:40.092158+00:00,espn,v1.0.0,
401828444,2026-02-24T23:30Z,2026-02-24 03:30 PM PST,45,George Washington Revolutionaries,away,5144137,Vincent Chaudhri,4,F,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-02-24T23:50:40.092158+00:00,espn,v1.0.0,
401828444,2026-02-24T23:30Z,2026-02-24 03:30 PM PST,45,George Washington Revolutionaries,away,5144371,Ty Bevins,5,G,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-02-24T23:50:40.092158+00:00,espn,v1.0.0,
401828444,2026-02-24T23:30Z,2026-02-24 03:30 PM PST,45,George Washington Revolutionaries,away,5174599,Trey Autry,0,G,True,False,7.0,6.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2026-02-24T23:50:40.092158+00:00,espn,v1.0.0,
401828444,2026-02-24T23:30Z,2026-02-24 03:30 PM PST,45,George Washington Revolutionaries,away,5174600,Amir Arrington,32,G,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-02-24T23:50:40.092158+00:00,espn,v1.0.0,
401828444,2026-02-24T23:30Z,2026-02-24 03:30 PM PST,45,George Washington Revolutionaries,away,5176788,Bubu Benjamin,11,G,False,False,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-02-24T23:50:40.092158+00:00,espn,v1.0.0,
401828444,2026-02-24T23:30Z,2026-02-24 03:30 PM PST,45,George Washington Revolutionaries,away,5177098,Jean Aranguren,7,G,True,False,6.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2026-02-24T23:50:40.092158+00:00,espn,v1.0.0,
401828444,2026-02-24T23:30Z,2026-02-24 03:30 PM PST,45,George Washington Revolutionaries,away,5239605,Mohamed Binzagr,21,G,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-02-24T23:50:40.092158+00:00,espn,v1.0.0,
401828444,2026-02-24T23:30Z,2026-02-24 03:30 PM PST,45,George Washington Revolutionaries,away,5254175,Jalen Rougier-Roane,10,G,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-02-24T23:50:40.092158+00:00,espn,v1.0.0,
