event_id,team_id,game_datetime_utc,points_for_l10,points_against_l10,margin_l10,margin_capped_l10,efg_pct_l10,ts_pct_l10,three_par_l10,ftr_l10,fg_pct_l10,three_pct_l10,ft_pct_l10,orb_pct_l10,drb_pct_l10,tov_pct_l10,ortg_l10,drtg_l10,net_rtg_l10,poss_l10,pace_l10,h1_pts_l10,h2_pts_l10,h1_pts_against_l10,h2_pts_against_l10,h1_margin_l10,h2_margin_l10,win_l10,cover_l10,cover_margin_l10,stl_l10,blk_l10,ast_l10,efg_std_l10,three_pct_std_l10,net_rtg_std_l10,cover_rate_l10,ats_margin_l10,ha_ortg_l10,ha_drtg_l10,ha_net_rtg_l10,ha_efg_pct_l10,ha_tov_pct_l10,ha_pace_l10,pipeline_run_id
401812608,108,2025-12-04T00:00Z,67.5,71.25,-3.75,-3.75,54.7,56.65,38.83,11.1,47.6,35.35,90.28,27.35,72.65,17.52,107.4,112.98,-5.58,62.75,62.75,32.25,35.25,32.5,38.75,-0.25,-3.5,0.25,,,6.25,2.0,16.5,9.82,8.0,10.6,,,110.37,119.57,-9.2,57.4,17.5,64.7,22452179870
401812609,108,2025-12-06T19:00Z,68.2,72.6,-4.4,-4.4,52.84,55.24,36.9,13.5,46.7,31.44,88.22,28.94,71.06,17.6,105.48,111.86,-6.38,64.72,64.72,30.0,38.2,33.2,39.4,-3.2,-1.2,0.2,,,7.2,2.2,15.8,9.47,11.15,9.35,,,107.22,116.52,-9.3,54.4,17.6,66.68,22452179870
401812610,108,2025-12-20T19:00Z,68.33,73.67,-5.33,-5.33,52.5,54.63,35.58,14.2,46.45,32.68,82.6,29.45,70.55,16.88,104.85,112.63,-7.78,65.23,65.23,30.0,38.33,33.83,39.83,-3.83,-1.5,0.17,,,7.67,2.17,15.33,8.51,10.43,9.04,,,,,,,,,22452179870
401812611,108,2025-12-23T23:00Z,70.14,70.71,-0.57,-2.43,54.47,56.7,34.34,16.29,48.33,35.16,82.23,28.26,71.74,17.03,108.66,108.83,-0.17,64.71,64.71,31.57,38.57,32.43,38.29,-0.86,0.29,0.29,,,7.0,2.86,15.29,9.36,11.55,21.77,,,106.12,116.52,-10.4,53.68,16.74,66.9,22452179870
401812612,108,2025-12-28T19:00Z,68.75,72.5,-3.75,-4.0,53.56,55.99,34.76,16.85,47.71,33.26,82.18,28.14,71.86,17.7,106.11,111.12,-5.01,64.97,64.97,31.75,37.0,34.12,38.38,-2.38,-1.38,0.25,,,7.0,3.25,14.75,9.04,11.96,24.36,,,103.15,118.3,-15.15,52.6,17.68,66.88,22452179870
401812613,108,2026-01-06T00:00Z,69.78,72.11,-2.33,-2.56,54.49,56.8,35.42,16.11,48.06,35.59,82.3,26.49,73.51,17.38,107.13,110.11,-2.98,65.27,65.27,32.22,37.56,34.0,38.11,-1.78,-0.56,0.33,,,7.0,3.22,14.44,8.9,13.19,23.59,,,,,,,,,22452179870
401812614,108,2026-01-10T19:00Z,69.6,72.5,-2.9,-3.1,53.64,56.08,35.91,16.92,47.28,34.83,81.4,28.03,71.97,16.9,107.11,111.05,-3.94,65.1,65.1,32.9,36.7,34.6,37.9,-1.7,-1.2,0.3,,,6.9,3.0,14.1,8.81,12.67,22.45,,,104.89,115.97,-11.09,53.93,17.27,66.99,22452179870
401812615,108,2026-01-17T19:00Z,69.5,69.5,0.0,-1.2,53.5,56.07,34.99,17.52,47.29,35.15,81.4,27.55,72.45,16.42,108.14,107.21,0.93,64.53,64.53,32.9,36.6,34.0,35.5,-1.1,1.1,0.4,,,7.8,3.1,13.8,8.65,12.97,26.77,,,112.3,99.57,12.73,52.97,16.03,60.7,22452179870
401812588,108,2026-01-19T19:00Z,70.8,70.0,0.8,-0.4,52.41,55.36,34.65,19.36,46.28,35.09,81.88,28.94,71.06,15.44,109.53,107.4,2.13,64.84,64.84,32.4,36.9,35.1,34.1,-2.7,2.8,0.5,,,7.3,3.5,13.3,7.95,12.95,26.91,,,116.62,104.48,12.15,52.8,13.88,62.3,22452179870
401812616,108,2026-01-24T19:00Z,71.2,69.0,2.2,1.0,53.39,56.13,35.92,19.84,46.92,35.79,78.55,29.32,70.68,15.87,110.79,106.52,4.27,64.43,64.43,32.5,37.2,33.9,34.3,-1.4,2.9,0.6,,,7.5,3.8,13.4,7.64,12.61,25.8,,,114.1,104.06,10.04,53.36,15.0,62.14,22452179870
401812617,108,2026-01-31T00:00Z,73.5,72.3,1.2,0.0,54.55,57.65,37.73,22.77,47.51,36.92,76.88,29.28,70.72,15.52,113.3,110.65,2.65,65.13,65.13,34.3,37.7,35.0,36.5,-0.7,1.2,0.5,,,7.6,3.9,14.0,7.37,12.7,26.24,,,108.56,112.95,-4.39,54.91,17.02,65.96,22452179870
401812618,108,2026-02-01T00:00Z,73.3,70.4,2.9,1.7,56.01,59.91,39.67,28.75,48.34,38.87,78.19,26.52,73.48,16.07,115.07,109.78,5.29,63.85,63.85,35.6,36.2,34.2,35.4,1.4,0.8,0.6,,,7.2,4.1,13.6,6.78,10.38,26.2,,,109.33,111.37,-2.03,55.48,17.73,65.28,22452179870
401812619,108,2026-02-07T22:00Z,73.1,69.0,4.1,2.9,56.46,60.85,40.39,30.81,48.5,39.69,81.07,25.32,74.68,16.15,116.67,109.55,7.12,62.76,62.76,35.5,36.1,32.6,35.6,2.9,0.5,0.7,,,6.5,4.4,13.6,6.54,10.7,25.26,,,110.17,111.65,-1.48,55.46,17.37,64.44,22452179870
401812620,108,2026-02-14T00:00Z,72.1,69.5,2.6,2.7,55.22,59.97,42.21,31.46,47.25,37.73,81.96,24.56,75.44,15.79,114.8,110.17,4.63,62.89,62.89,34.6,36.0,33.2,35.5,1.4,0.5,0.7,,,6.7,4.1,14.0,5.57,10.39,22.08,,,115.68,109.13,6.55,54.17,14.85,62.43,22452179870
401812621,108,2026-02-14T23:30Z,71.8,66.3,5.5,4.5,55.09,59.79,42.93,33.05,46.79,38.91,79.89,25.07,74.93,16.01,115.16,106.15,9.01,62.3,62.3,34.4,35.9,30.8,34.7,3.6,1.2,0.8,,,7.0,3.8,13.9,5.79,8.69,15.99,,,112.29,105.97,6.31,52.99,16.24,62.21,22452179870
401812622,108,2026-02-21T19:00Z,71.5,67.0,4.5,3.5,54.47,59.27,42.47,33.34,46.79,36.22,80.31,26.07,73.93,15.75,115.08,107.55,7.53,62.09,62.09,34.2,34.9,30.5,34.7,3.7,0.2,0.7,,,7.3,4.1,13.9,5.29,7.51,16.24,,,109.05,107.85,1.2,54.53,16.79,64.28,22452179870
401828739,108806,2025-12-18T00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22452179870
401827531,108806,2025-12-20T21:30Z,62.0,96.0,-34.0,-15.0,38.1,43.5,32.2,47.5,35.6,15.8,60.7,42.9,57.1,28.1,79.2,122.6,-43.4,78.3,78.3,30.0,32.0,45.0,51.0,-15.0,-19.0,0.0,,,5.0,1.0,12.0,,,,,,,,,,,,22452179870
401829285,108806,2026-01-21T00:00Z,58.5,95.5,-37.0,-15.0,37.4,40.85,35.65,37.8,33.4,21.9,52.55,36.45,63.55,19.05,78.95,129.25,-50.3,74.1,74.1,28.5,30.0,44.5,51.0,-16.0,-21.0,0.0,,,5.5,1.0,10.5,,,,,,,,,,,,22452179870
401858786,108806,2026-02-10T00:00Z,55.67,82.33,-26.67,-12.0,37.63,40.57,28.3,29.73,33.57,35.43,55.87,31.43,68.57,20.77,75.0,111.2,-36.2,74.23,74.23,30.33,25.33,38.67,43.67,-8.33,-18.33,0.0,,,7.0,0.67,10.67,0.81,24.22,25.38,,,75.0,111.2,-36.2,37.63,20.77,74.23,22452179870
401830119,108807,2025-12-13T00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22452179870
401830010,108820,2026-01-02T19:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22452179870
401828684,108838,2025-11-30T18:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22452179870
401831275,108842,2025-11-29T18:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22452179870
401818533,108862,2025-11-29T19:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22452179870
401828736,108942,2025-11-29T19:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22452179870
401823473,109671,2025-12-20T17:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22452179870
401829470,109998,2025-12-17T01:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22452179870
401825594,110031,2025-12-30T01:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22452179870
401823546,110418,2025-12-02T01:30Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22452179870
401826863,111,2025-11-21T00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22452179870
401813449,111,2025-11-22T21:00Z,57.0,70.0,-13.0,-13.0,39.0,42.6,32.2,30.5,37.3,10.5,61.1,38.2,61.8,19.4,85.2,104.6,-19.4,66.9,66.9,20.0,37.0,33.0,37.0,-13.0,0.0,0.0,,,9.0,5.0,10.0,,,,,,,,,,,,22452179870
401817533,111,2025-11-28T17:00Z,75.0,78.0,-3.0,-3.0,49.25,53.95,32.5,41.1,46.25,18.4,70.55,31.6,68.4,22.3,98.5,104.0,-5.5,75.05,75.05,30.5,44.5,35.5,42.5,-5.0,2.0,0.5,,,10.5,6.5,12.5,,,,,,,,,,,,22452179870
401812667,111,2025-12-03T23:00Z,74.33,80.67,-6.33,-6.33,53.1,57.1,33.43,37.2,47.83,30.8,71.47,30.17,69.83,24.83,98.73,108.27,-9.53,74.57,74.57,35.0,39.33,38.67,42.0,-3.67,-2.67,0.33,,,10.33,5.67,14.67,12.23,22.88,15.56,,,98.73,108.27,-9.53,53.1,24.83,74.57,22452179870
401812650,111,2025-12-07T18:00Z,70.5,79.5,-9.0,-8.5,51.3,54.25,36.55,31.18,45.7,30.25,62.97,31.22,68.78,23.5,96.22,109.78,-13.55,72.55,72.55,32.5,38.0,39.5,40.0,-7.0,-2.0,0.25,,,9.25,5.0,14.5,10.61,18.72,15.03,,,,,,,,,22452179870
401817485,111,2025-12-20T21:00Z,71.0,74.8,-3.8,-3.8,51.94,55.14,38.16,29.94,45.84,31.4,67.52,27.78,72.22,21.82,99.04,104.74,-5.7,71.28,71.28,33.0,38.0,35.8,39.0,-2.8,-1.0,0.4,,,8.4,5.0,14.6,9.3,16.41,21.85,,,96.22,109.78,-13.55,51.3,23.5,72.55,22452179870
401817171,111,2025-12-23T00:00Z,73.0,77.5,-4.5,-4.5,52.25,55.32,37.7,30.08,46.15,31.97,67.1,31.73,68.27,21.28,102.35,109.02,-6.67,71.03,71.03,32.67,40.33,36.67,40.83,-4.0,-0.5,0.33,,,8.0,4.83,15.33,8.35,14.75,19.69,,,100.76,113.9,-13.14,51.8,22.52,72.0,22452179870
401811983,111,2025-12-30T00:00Z,73.57,78.57,-5.0,-5.0,53.24,56.59,38.44,33.07,46.56,34.2,68.37,32.34,67.66,21.14,104.91,112.41,-7.5,70.03,70.03,33.57,40.0,38.29,40.29,-4.71,-0.29,0.29,,,7.86,4.86,15.43,8.07,14.7,18.11,,,104.02,117.05,-13.03,53.03,22.15,70.67,22452179870
401811989,111,2025-12-31T20:00Z,75.75,81.62,-5.88,-5.88,55.21,58.2,38.16,32.6,47.85,38.26,67.91,33.06,66.94,20.8,107.94,116.62,-8.69,70.09,70.09,34.75,41.0,39.25,42.38,-4.5,-1.38,0.25,,,7.5,4.62,16.25,9.32,17.81,17.1,,,107.6,121.2,-13.6,55.31,21.61,70.64,22452179870
401811995,111,2026-01-03T17:00Z,76.78,80.78,-4.0,-4.0,55.82,58.69,37.3,34.33,48.49,39.24,67.37,32.83,67.17,19.67,110.28,116.14,-5.87,69.62,69.62,35.78,41.0,38.89,41.89,-3.11,-0.89,0.33,,,7.22,4.33,16.33,8.91,16.92,18.09,,,110.28,120.09,-9.81,55.99,20.24,70.05,22452179870
401812006,111,2026-01-09T00:00Z,77.3,82.4,-5.1,-5.1,56.26,59.2,37.13,32.93,48.89,39.61,69.8,31.37,68.63,19.24,110.75,118.14,-7.39,69.79,69.79,35.8,41.5,39.9,42.5,-4.1,-1.0,0.3,,,7.0,4.2,16.5,8.51,15.99,17.73,,,,,,,,,22452179870
401812008,111,2026-01-10T19:00Z,79.4,84.1,-4.7,-4.7,57.61,60.39,37.35,33.81,49.91,41.42,69.52,30.31,69.69,18.29,113.28,120.01,-6.73,70.16,70.16,37.8,41.6,41.0,43.1,-3.2,-1.5,0.3,,,6.9,4.2,17.3,6.23,13.1,17.35,,,,,,,,,22452179870
401812016,111,2026-01-16T00:00Z,77.9,84.2,-6.3,-6.3,56.74,59.58,38.48,32.2,48.8,41.87,70.09,31.14,68.86,16.93,113.37,122.23,-8.86,68.76,68.76,36.9,41.0,41.4,42.8,-4.5,-1.8,0.2,,,6.4,3.4,17.1,6.54,12.59,16.57,,,111.17,111.17,-0.0,52.6,12.2,68.67,22452179870
401812018,111,2026-01-19T16:00Z,79.1,83.4,-4.3,-4.3,56.08,58.84,39.18,30.81,48.35,39.98,70.03,31.44,68.56,15.37,114.51,120.7,-6.19,69.08,69.08,36.6,42.5,40.8,42.6,-4.2,-0.1,0.3,,,6.8,3.1,17.1,6.42,11.68,17.15,,,110.8,121.87,-11.07,56.46,19.7,70.19,22452179870
401812024,111,2026-01-23T00:00Z,80.0,83.9,-3.9,-4.1,56.17,59.26,38.46,31.76,48.77,38.79,73.42,31.25,68.75,15.88,114.93,120.34,-5.41,69.75,69.75,37.9,42.1,39.6,44.3,-1.7,-2.2,0.3,,,7.0,3.0,16.5,6.26,13.44,16.33,,,111.02,108.75,2.27,53.0,12.72,70.7,22452179870
401812030,111,2026-01-24T19:00Z,80.7,87.8,-7.1,-7.1,56.26,58.84,38.62,32.18,48.9,38.52,69.06,33.55,66.45,15.49,115.11,125.19,-10.08,70.27,70.27,38.4,42.3,42.2,45.6,-3.8,-3.3,0.2,,,7.4,2.8,16.9,6.24,13.53,12.72,,,109.01,120.75,-11.74,55.49,20.19,70.49,22452179870
401812047,111,2026-01-31T19:00Z,80.2,87.0,-6.8,-6.8,56.2,58.8,38.79,32.0,48.81,38.52,69.23,31.05,68.95,14.79,114.54,124.19,-9.65,70.18,70.18,38.1,42.1,41.4,45.6,-3.3,-3.5,0.2,,,7.3,2.7,16.3,6.27,13.53,12.74,,,111.24,113.62,-2.38,53.48,12.42,70.84,22452179870
401812053,111,2026-02-06T00:00Z,80.9,87.4,-6.5,-6.5,55.9,57.97,38.2,27.58,48.84,37.46,65.63,30.96,69.04,13.5,115.01,124.15,-9.14,70.5,70.5,38.2,42.7,40.4,47.0,-2.2,-4.3,0.2,,,6.9,2.3,16.8,6.18,13.15,12.72,,,111.81,122.33,-10.52,56.91,19.41,70.69,22452179870
401812054,111,2026-02-07T21:00Z,78.1,85.1,-7.0,-6.8,54.29,56.53,38.89,27.4,47.66,34.43,65.59,28.4,71.6,13.47,111.62,121.63,-10.01,70.07,70.07,36.7,41.4,39.9,45.2,-3.2,-3.8,0.2,,,6.9,2.2,16.2,4.16,8.24,13.58,,,110.15,124.08,-13.93,56.25,18.7,68.99,22452179870
401812061,111,2026-02-13T00:00Z,75.1,84.6,-9.5,-9.3,52.08,54.53,40.06,25.56,45.63,32.22,65.76,28.36,71.64,14.24,107.12,120.94,-13.82,70.03,70.03,34.2,40.9,39.2,45.4,-5.0,-4.5,0.1,,,7.3,2.3,15.5,5.89,7.38,10.17,,,113.53,116.75,-3.22,53.93,11.58,70.23,22452179870
401812074,111,2026-02-20T00:00Z,73.6,84.3,-10.7,-9.3,50.9,53.23,41.34,24.98,44.57,30.6,64.37,29.44,70.56,14.44,105.34,120.96,-15.62,69.8,69.8,34.0,39.6,38.8,45.5,-4.8,-5.9,0.1,,,7.4,2.8,15.1,5.22,6.5,12.84,,,111.2,119.54,-8.34,53.14,12.41,70.06,22452179870
401812079,111,2026-02-21T19:00Z,71.9,82.6,-10.7,-9.3,50.11,52.69,41.47,23.55,43.75,30.74,66.4,29.09,70.91,15.11,103.51,119.21,-15.7,69.36,69.36,32.4,39.5,37.3,45.3,-4.9,-5.8,0.1,,,7.2,2.4,14.3,5.54,6.47,12.83,,,108.82,117.82,-9.0,52.08,12.94,69.58,22452179870
401812082,111,2026-02-27T00:00Z,70.9,82.1,-11.2,-9.8,49.65,51.81,40.6,21.84,43.49,30.27,64.5,28.92,71.08,14.88,102.82,119.41,-16.59,68.87,68.87,32.2,38.7,37.0,45.1,-4.8,-6.4,0.1,,,6.9,2.5,14.7,5.67,6.63,12.92,,,108.63,122.94,-14.31,54.03,17.54,68.18,22452179870
401823219,111166,2025-12-04T00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22452179870
401828471,111166,2025-12-16T23:00Z,60.0,99.0,-39.0,-15.0,48.3,50.2,41.4,6.9,41.4,33.3,100.0,28.6,71.4,22.9,86.0,141.9,-55.9,69.8,69.8,30.0,30.0,45.0,54.0,-15.0,-24.0,0.0,,,7.0,5.0,11.0,,,,,,,,,,,,22452179870
401812383,111170,2025-11-29T19:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22452179870
401826839,111179,2025-12-10T00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22452179870
401823519,111180,2025-12-06T00:30Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22452179870
401813421,111199,2025-12-21T17:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22452179870
401813285,111199,2025-12-30T23:00Z,42.0,73.0,-31.0,-15.0,38.0,40.6,50.0,8.0,28.0,40.0,100.0,36.4,63.6,41.3,62.0,107.7,-45.7,67.8,67.8,26.0,16.0,39.0,34.0,-13.0,-18.0,0.0,,,6.0,1.0,13.0,,,,,,,,,,,,22452179870
401820607,111902,2025-11-19T23:07Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22452179870
401830009,111902,2025-11-26T17:00Z,58.0,69.0,-11.0,-11.0,46.4,48.7,50.0,14.3,37.5,35.7,75.0,23.8,76.2,15.5,89.9,106.9,-17.0,64.5,64.5,24.0,34.0,38.0,31.0,-14.0,3.0,0.0,,,6.0,3.0,12.0,,,,,,,,,,,,22452179870
401827505,111926,2025-11-21T16:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22452179870
401830112,111947,2025-12-29T21:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22452179870
401818555,111948,2025-12-06T22:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22452179870
401831278,111948,2026-01-01T18:00Z,34.0,115.0,-81.0,-15.0,33.7,32.9,40.8,12.2,28.6,25.0,16.7,23.8,76.2,38.3,44.9,152.0,-107.1,75.6,75.6,19.0,15.0,63.0,52.0,-44.0,-37.0,0.0,,,8.0,2.0,10.0,,,,,,,,,,,,22452179870
401812355,112358,2025-11-21T00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22452179870
401812356,112358,2025-11-22T19:00Z,53.0,69.0,-16.0,-15.0,33.7,42.4,28.8,46.2,32.7,6.7,75.0,26.5,73.5,18.3,80.8,105.2,-24.4,65.6,65.6,29.0,24.0,38.0,31.0,-9.0,-7.0,0.0,,,3.0,4.0,7.0,,,,,,,,,,,,22452179870
401812357,112358,2025-11-25T01:00Z,55.5,83.5,-28.0,-15.0,39.35,44.2,32.75,28.95,35.5,21.55,66.05,33.7,66.3,21.1,81.2,121.55,-40.35,68.35,68.35,24.0,31.5,46.0,37.5,-22.0,-6.0,0.0,,,7.0,4.5,7.5,,,,,,,,,,,,22452179870
401812359,112358,2025-12-03T00:30Z,62.0,76.0,-14.0,-5.33,48.47,51.83,32.23,31.8,43.8,27.7,64.4,31.57,68.43,21.3,95.87,114.97,-19.1,65.53,65.53,27.67,34.33,44.0,32.0,-16.33,2.33,0.33,,,6.33,5.0,8.33,16.77,18.28,40.11,,,,,,,,,22452179870
401812360,112358,2025-12-06T22:00Z,69.5,80.5,-11.0,-4.5,50.88,54.62,31.02,33.92,45.75,32.55,68.3,32.0,68.0,20.65,102.58,117.55,-14.98,67.9,67.9,30.0,37.5,44.75,33.25,-14.75,4.25,0.25,,,7.0,4.75,11.0,14.52,17.8,33.78,,,95.87,114.97,-19.1,48.47,21.3,65.53,22452179870
401812361,112358,2025-12-13T21:00Z,73.0,80.8,-7.8,-2.6,51.44,55.02,29.24,33.02,46.6,32.7,68.64,35.86,64.14,20.48,106.64,117.2,-10.56,68.48,68.48,31.8,39.6,41.8,37.0,-10.0,2.6,0.4,,,8.6,5.0,11.6,12.63,15.42,30.87,,,,,,,,,22452179870
401812362,112358,2025-12-17T00:30Z,72.5,77.33,-4.83,-0.5,52.23,55.82,30.27,35.85,46.82,35.1,68.32,35.05,64.95,21.13,106.67,112.92,-6.25,68.0,68.0,32.17,39.0,39.17,36.5,-7.0,2.5,0.5,,,9.5,5.33,11.83,11.47,14.99,29.56,,,102.62,115.18,-12.55,49.78,20.92,66.85,22452179870
401812363,112358,2025-12-20T22:00Z,74.0,78.71,-4.71,-1.0,52.64,55.99,32.24,33.04,46.86,35.33,68.94,33.5,66.5,19.33,108.17,114.33,-6.16,68.4,68.4,33.0,39.86,39.14,38.14,-6.14,1.71,0.43,,,9.14,5.57,12.14,10.52,13.7,26.99,,,105.54,116.7,-11.16,50.84,18.44,67.64,22452179870
401812364,112358,2025-12-30T00:00Z,74.62,79.62,-5.0,-1.75,52.5,55.71,32.76,32.14,46.69,35.08,68.41,35.09,64.91,20.23,107.74,114.28,-6.54,69.29,69.29,34.62,39.0,39.75,38.62,-5.12,0.38,0.38,,,9.12,5.25,12.88,9.75,12.7,25.01,,,105.4,116.23,-10.83,50.95,19.78,68.95,22452179870
401812365,112358,2026-01-03T00:00Z,74.56,80.67,-6.11,-3.22,51.79,55.03,31.38,32.73,46.37,33.74,67.76,35.58,64.42,20.33,106.64,114.67,-8.02,69.99,69.99,35.67,38.0,39.89,39.67,-4.22,-1.67,0.33,,,8.78,5.11,13.11,9.37,12.53,23.81,,,,,,,,,22452179870
401812366,112358,2026-01-04T19:00Z,75.5,80.4,-4.9,-2.3,52.34,55.46,32.27,32.69,46.57,34.77,67.48,37.3,62.7,19.18,110.77,116.93,-6.16,68.67,68.67,35.8,38.9,39.3,40.1,-3.5,-1.2,0.4,,,8.5,5.0,13.9,9.0,12.25,23.21,,,104.33,116.46,-12.13,50.26,19.99,69.9,22452179870
401812367,112358,2026-01-09T00:00Z,77.6,79.0,-1.4,0.7,55.2,57.57,34.3,30.33,48.58,37.95,66.65,37.4,62.6,19.99,114.2,114.97,-0.77,68.54,68.54,36.6,40.2,38.4,39.6,-1.8,0.6,0.5,,,8.8,5.0,15.2,6.66,7.27,24.71,,,125.8,118.03,7.77,57.2,17.3,65.8,22452179870
401812368,112358,2026-01-10T21:00Z,77.8,75.0,2.8,2.4,55.05,57.78,32.67,32.68,48.82,37.04,67.78,36.92,63.08,19.42,115.98,110.79,5.19,67.47,67.47,38.6,38.4,35.6,38.4,3.0,0.0,0.6,,,8.2,4.7,15.9,6.93,8.02,15.18,,,119.2,112.55,6.65,53.78,17.52,64.45,22452179870
401812319,112358,2026-01-18T00:00Z,77.0,75.2,1.8,1.4,52.64,55.72,31.52,33.03,46.88,34.71,67.67,38.48,61.52,19.96,113.03,109.61,3.42,68.48,68.48,38.2,38.0,35.4,38.8,2.8,-0.8,0.6,,,8.3,5.2,16.0,6.61,10.16,13.79,,,105.68,112.6,-6.92,51.76,20.79,69.2,22452179870
401812339,112358,2026-01-19T20:00Z,74.4,71.7,2.7,2.3,52.28,54.88,30.57,30.79,46.9,33.0,64.67,37.9,62.1,20.3,111.17,106.39,4.78,67.32,67.32,37.6,36.8,33.2,38.5,4.4,-1.7,0.7,,,8.3,5.1,15.4,6.37,9.24,13.8,,,105.5,110.43,-4.93,52.07,20.93,68.56,22452179870
401812369,112358,2026-01-24T00:00Z,73.4,71.8,1.6,1.2,51.77,54.14,30.83,29.49,46.28,33.56,62.67,37.39,62.61,19.98,109.53,106.29,3.24,67.47,67.47,37.1,36.3,34.2,37.6,2.9,-1.3,0.6,,,7.6,5.0,14.8,6.45,9.43,14.36,,,105.6,110.87,-5.27,51.72,20.5,68.93,22452179870
401812370,112358,2026-01-27T00:00Z,73.0,72.1,0.9,0.5,50.89,53.28,31.15,27.47,45.53,32.49,63.06,36.79,63.21,18.49,109.25,107.06,2.19,67.26,67.26,37.2,35.8,35.2,36.9,2.0,-1.1,0.6,,,6.7,5.0,14.3,6.38,8.26,13.76,,,114.5,108.04,6.46,51.54,19.44,65.56,22452179870
401812341,112358,2026-01-30T00:00Z,64.7,63.4,1.3,0.9,50.42,52.87,29.71,28.72,45.36,32.02,61.99,38.19,61.81,19.6,108.37,105.31,3.06,66.87,66.87,37.11,34.78,34.78,35.67,2.33,-0.89,0.6,,,6.67,4.78,14.33,6.58,8.62,14.3,,,114.5,108.04,6.46,51.54,19.44,65.56,22452179870
401812371,112358,2026-01-31T19:00Z,65.1,60.9,4.2,3.1,50.94,53.72,30.03,31.01,45.66,32.87,63.34,35.1,64.9,18.87,108.96,101.64,7.31,66.86,66.86,37.0,35.33,33.78,33.89,3.22,1.44,0.7,,,6.44,5.44,14.33,6.86,9.12,15.81,,,107.92,110.27,-2.35,53.09,19.62,68.72,22452179870
401812372,112358,2026-02-06T00:00Z,65.7,57.9,7.8,6.1,52.1,55.04,30.87,31.99,46.34,35.49,64.84,33.28,66.72,18.04,111.76,98.64,13.11,65.68,65.68,36.22,36.78,33.22,31.11,3.0,5.67,0.8,,,6.89,5.44,14.67,6.82,9.35,14.06,,,113.75,103.52,10.23,52.32,19.52,67.2,22452179870
401812373,112358,2026-02-07T21:00Z,63.3,55.6,7.7,6.0,50.69,53.86,30.96,30.98,45.33,33.5,66.17,30.83,69.17,19.37,105.96,93.13,12.82,66.33,66.33,35.33,35.0,31.22,30.56,4.11,4.44,0.8,,,6.89,5.67,13.67,6.92,9.21,14.15,,,111.17,101.26,9.91,51.21,19.69,66.56,22452179870
401812374,112358,2026-02-13T00:00Z,62.0,55.5,6.5,5.2,49.02,52.37,27.29,30.64,44.42,32.92,66.83,32.02,67.98,18.67,104.49,93.64,10.84,65.83,65.83,34.11,34.78,31.22,30.44,2.89,4.33,0.8,,,6.78,6.11,12.33,5.41,9.02,12.69,,,112.07,105.56,6.51,54.24,18.61,68.11,22452179870
401812375,112358,2026-02-14T18:00Z,62.7,55.4,7.3,6.0,49.53,52.8,27.53,32.19,45.14,30.81,66.07,30.71,69.29,18.76,104.32,92.22,12.1,66.72,66.72,33.44,36.22,32.22,29.33,1.22,6.89,0.8,,,7.67,6.11,12.56,5.03,12.17,12.41,,,109.34,103.71,5.63,52.38,18.34,68.96,22452179870
401859836,112358,2026-02-17T00:00Z,61.2,54.6,6.6,5.3,49.62,52.74,28.28,29.31,45.2,30.54,67.73,28.87,71.13,18.46,103.08,92.16,10.92,65.78,65.78,31.67,36.33,31.44,29.22,0.22,7.11,0.7,,,7.44,5.22,12.33,4.9,12.54,13.54,,,110.01,99.88,10.14,50.72,19.74,65.71,22452179870
