game_date,game_id,away_team,away_abbr,home_team,home_abbr,tip_time_et,consensus_spread,consensus_total,consensus_ml_away,consensus_ml_home,open_spread,open_total,dk_spread,dk_total,fd_spread,fd_total,caesars_spread,betmgm_spread,away_score,home_score,game_status,scraped_at_utc
2025-12-07,755,Southern Indiana,SISE,Indiana State,INST,18:00,-10.5,158.0,-113.0,-115.0,-10.0,153.0,-10.5,158.5,-11.5,156.5,-11.0,-10.5,55.0,77.0,Final,2026-03-12T06:23:06Z
2025-12-07,759,Weber State,WEB,St. Thomas (MN),STM,18:00,-7.5,155.0,-113.0,-108.0,-5.0,153.0,-6.5,154.5,-6.5,155.5,-7.5,-7.5,65.0,88.0,Final,2026-03-12T06:23:06Z
2025-12-07,761,Illinois Chicago,UIC,Yale,YALE,19:00,-13.0,148.0,-112.0,-110.0,-12.5,153.0,-13.5,148.5,-12.5,148.5,-12.5,-13.5,66.0,80.0,Final,2026-03-12T06:23:06Z
2025-12-07,763,Niagara,NIAG,Saint Peter's,SPC,19:00,-5.5,132.0,-115.0,-109.0,-5.0,132.0,-5.5,132.5,-4.5,132.5,-5.0,-5.5,43.0,71.0,Final,2026-03-12T06:23:06Z
2025-12-07,765,Utah State,USU,Charlotte,CHAR,19:00,10.5,140.0,-110.0,-113.0,10.5,143.0,10.5,139.5,10.5,140.5,10.0,10.5,79.0,53.0,Final,2026-03-12T06:23:06Z
2025-12-07,767,Iona,IONA,Sacred Heart,SHU,19:00,-1.0,163.5,-112.0,-108.0,1.0,163.5,1.5,161.5,,162.5,0.0,-1.5,81.0,69.0,Final,2026-03-12T06:23:06Z
2025-12-07,769,Manhattan,MAN,Marist,MRST,19:00,-7.5,140.5,,-110.0,-9.5,142.0,-7.5,140.5,-7.5,140.5,-7.5,-7.5,68.0,80.0,Final,2026-03-12T06:23:06Z
2025-12-07,771,Rider,RID,Quinnipiac,QUIN,19:00,-14.0,147.5,-112.0,-111.0,-15.0,149.0,-13.5,148.5,-13.5,147.5,-14.0,-14.5,58.0,72.0,Final,2026-03-12T06:23:06Z
2025-12-07,773,Canisius,CAN,Siena,SIE,19:00,-17.5,132.0,,-110.0,-16.5,130.5,-17.5,131.5,-17.5,132.5,-17.5,-17.5,52.0,74.0,Final,2026-03-12T06:23:06Z
2025-12-07,775,UTSA,UTSA,Alabama,ALA,19:00,-33.0,171.5,-111.0,-110.0,-33.0,168.0,-32.5,170.5,-33.5,171.5,-33.0,-33.5,55.0,97.0,Final,2026-03-12T06:23:06Z
2025-12-07,777,Saint Mary's CA,SMCA,Davidson,DAV,19:00,8.5,138.0,-104.0,-115.0,7.5,138.5,8.5,138.5,7.5,137.5,8.5,8.5,70.0,61.0,Final,2026-03-12T06:23:06Z
2025-12-07,789,Towson,TOWS,Central Florida,UCF,21:00,-9.5,148.0,,-106.0,-10.0,148.0,-9.5,148.5,-8.5,148.5,-9.5,-9.5,61.0,86.0,Final,2026-03-12T06:23:06Z
2025-12-07,791,Belmont,BEL,Middle Tennessee St.,MTU,21:30,3.0,153.5,-110.0,,3.0,154.5,3.5,153.5,3.5,153.5,3.0,3.5,83.0,62.0,Final,2026-03-12T06:23:06Z
2025-12-07,793,Nevada,NEV,Washington State,WSU,22:00,-2.0,145.0,,-115.0,2.5,154.5,-2.5,144.5,-1.5,145.5,2.5,-2.5,78.0,64.0,Final,2026-03-12T06:23:06Z
2025-12-07,795,Creighton,CRE,Nebraska,NEB,22:00,-5.0,155.5,-116.0,-110.0,-4.0,152.0,-5.5,155.5,-5.5,155.5,-4.5,-5.5,50.0,71.0,Final,2026-03-12T06:23:06Z
2025-12-07,797,Georgetown,GTWN,North Carolina,UNC,22:00,-11.0,149.0,,-107.0,-11.5,152.0,-10.5,149.5,-10.5,149.5,-9.5,-11.5,61.0,81.0,Final,2026-03-12T06:23:06Z
2025-12-07,801,Green Bay,GB,Wright State,WRST,22:00,-6.5,142.5,-117.0,-108.0,-9.0,145.0,-6.5,142.5,-6.5,142.5,-6.5,-6.5,58.0,86.0,Final,2026-03-12T06:23:06Z
2025-12-07,803,TCU,TCU,North Texas,UNT,22:30,9.5,135.0,-110.0,-114.0,6.5,133.0,9.5,135.5,9.5,135.5,9.5,9.5,65.0,55.0,Final,2026-03-12T06:23:06Z
2025-12-07,805,Cornell,COR,Samford,SAM,00:00,-2.5,167.0,-117.0,-110.0,1.0,167.5,-2.5,166.5,-2.5,167.5,-2.5,-1.5,90.0,90.0,2nd H,2026-03-12T06:23:06Z
2025-12-07,807,UTEP,UTEP,Seattle,SEA,01:00,-12.5,136.5,-114.0,-115.0,-10.5,133.0,-12.5,136.5,-12.5,136.5,-12.5,-13.5,68.0,75.0,Final,2026-03-12T06:23:06Z
2025-12-07,306501,Air Force,AFA,Navy,NAVY,17:00,-9.5,133.0,-114.0,-105.0,-10.0,140.0,-9.5,133.5,-8.5,132.5,-9.5,-9.5,56.0,61.0,Final,2026-03-12T06:23:06Z
2025-12-07,306503,Central Connecticut,CCSU,Northeastern,NE,18:00,-1.0,139.0,-111.0,-105.0,-2.0,140.0,2.5,140.5,1.5,139.5,1.5,,56.0,73.0,Final,2026-03-12T06:23:06Z
2025-12-07,306505,Florida Atlantic,FAU,Florida Gulf Coast,FGCU,19:00,2.5,150.0,-110.0,,2.0,154.0,2.5,152.5,2.5,151.5,3.5,2.5,81.0,76.0,Final,2026-03-12T06:23:06Z
2025-12-07,306507,Austin Peay,PEAY,Texas Rio Grande Valley,UTRGV,19:00,-2.5,151.5,-112.0,-110.0,-1.5,151.0,-4.5,151.5,-4.5,154.5,-2.5,-4.5,50.0,63.0,Final,2026-03-12T06:23:06Z
2025-12-07,306509,St. Francis (PA),SFPA,Radford,RAD,19:30,-13.5,154.5,,-110.0,-12.0,152.0,-13.5,154.5,-13.5,153.5,-14.0,-13.5,56.0,89.0,Final,2026-03-12T06:23:06Z
2025-12-07,306511,Alabama State,ALST,UT Martin,UTM,20:00,-6.5,144.5,-114.0,-109.0,-4.5,144.0,-6.5,143.5,-6.5,144.5,-6.5,-6.5,64.0,74.0,Final,2026-03-12T06:23:06Z
2025-12-07,306515,Northwestern State,NWST,SE Louisiana,SELA,21:30,-7.5,133.5,,-110.0,-7.0,137.0,-6.5,134.5,-6.5,133.5,-7.5,-7.5,76.0,68.0,Final,2026-03-12T06:23:06Z
2025-12-07,306517,Alabama A&M,AAMU,Lipscomb,LIP,22:00,-11.5,147.0,-114.0,-110.0,-9.0,143.0,-11.5,146.5,-11.5,146.5,-11.5,-11.5,58.0,92.0,Final,2026-03-12T06:23:06Z
2025-12-07,306519,Central Arkansas,CARK,East Texas A&M,ETAM,23:00,-2.5,146.0,-111.0,-107.0,1.5,140.0,-2.5,145.5,-1.5,146.5,-2.5,-2.5,68.0,75.0,Final,2026-03-12T06:23:06Z
2025-12-07,306521,North Florida,UNF,Gonzaga,GONZ,02:00,-44.0,167.0,-111.0,-107.0,-43.0,169.0,-42.5,167.5,-43.5,166.5,-42.5,-42.5,58.0,109.0,Final,2026-03-12T06:23:06Z
2025-12-08,306529,Lafayette,LAF,Pennsylvania,PENN,23:00,-7.0,150.5,,-113.0,-7.5,153.0,-7.5,150.5,-7.5,150.5,-7.5,-7.5,72.0,74.0,Final,2026-03-12T06:23:19Z
2025-12-08,306531,South Carolina State,SCST,Charleston Southern,CHSO,00:00,-12.5,156.5,-114.0,-116.0,-9.5,151.0,-13.5,156.5,-12.5,156.5,-11.5,-12.5,44.0,84.0,Final,2026-03-12T06:23:19Z
2025-12-08,306533,Grambling State,GRAM,Southern Miss,USM,01:00,-8.5,142.5,,-103.0,-6.5,139.0,-7.5,142.5,-8.5,142.5,-8.5,-8.5,60.0,68.0,Final,2026-03-12T06:23:19Z
2025-12-08,306535,Southern,SOUTH,Texas,TEX,01:00,-22.0,158.5,-118.0,-114.0,-21.5,154.5,-21.5,158.5,-22.5,157.5,-22.5,-22.5,69.0,95.0,Final,2026-03-12T06:23:19Z
2025-12-08,306537,Mississippi Valley St.,MVSU,Kansas State,KSU,01:00,-38.5,160.0,-117.0,-112.0,-31.0,153.0,-38.5,160.5,-38.5,160.5,-36.5,-39.5,49.0,49.0,2nd H,2026-03-12T06:23:19Z
2025-12-08,306539,Incarnate Word,IW,New Orleans,UNO,01:00,2.0,148.5,-104.0,,-1.5,151.0,2.5,148.5,1.5,148.5,2.0,1.5,83.0,84.0,Final,2026-03-12T06:23:19Z
2025-12-09,603,Villanova,VILL,Michigan,MICH,23:30,-18.0,157.0,,-105.0,-15.0,148.5,-17.5,156.5,-17.5,156.5,-18.0,-18.5,61.0,89.0,Final,2026-03-12T06:23:31Z
2025-12-09,605,Little Rock,UALR,West Virginia,WVU,00:00,-27.5,132.5,-116.0,-110.0,-21.5,130.5,-26.5,132.5,-27.5,131.5,-27.0,-27.5,58.0,90.0,Final,2026-03-12T06:23:31Z
2025-12-09,607,Columbia,CLMB,Stony Brook,STON,00:00,5.0,146.5,-110.0,,3.0,148.5,5.5,146.5,5.5,146.5,5.5,5.5,73.0,77.0,Final,2026-03-12T06:23:31Z
2025-12-09,609,South Dakota State,SDST,Ball State,BALL,00:00,5.5,143.0,-110.0,,6.5,138.5,5.5,142.5,4.5,145.5,5.5,4.5,68.0,64.0,Final,2026-03-12T06:23:31Z
2025-12-09,611,Brown,BRWN,Providence,PROV,00:30,-19.5,146.5,,-109.0,-16.5,145.0,-19.5,146.5,-19.5,146.5,-19.5,-19.5,79.0,86.0,Final,2026-03-12T06:23:31Z
2025-12-09,613,Illinois,ILL,Ohio State,OSU,00:30,3.5,162.5,-107.0,,3.0,155.0,3.5,162.5,2.5,162.5,3.0,3.5,88.0,80.0,Final,2026-03-12T06:23:31Z
2025-12-09,615,Penn State,PSU,Indiana,IND,01:30,-14.5,152.5,-113.0,-109.0,-13.0,149.5,-14.5,152.5,-14.5,152.5,-14.0,-14.5,72.0,113.0,Final,2026-03-12T06:23:31Z
