event_id,game_date,game_datetime_utc,home_team,away_team,home_team_id,away_team_id,neutral_site,home_score_actual,away_score_actual,actual_margin,actual_total,home_won,pred_spread,pred_total,pred_home_score,pred_away_score,primary_confidence,ens_spread,ens_total,ens_confidence,ens_model_agreement,ens_spread_std,market_spread,market_total,home_ml,away_ml,primary_ats_correct,primary_ou_correct,primary_margin_error,primary_wins_game,primary_edge_flagged,primary_edge_ats,ens_ats_correct,ens_ou_correct,ens_margin_error,ens_wins_game,fourfactors_spread,adjefficiency_spread,pythagorean_spread,momentum_spread,situational_spread,cagerankings_spread,regressedeff_spread,m1_spread,m2_spread,m3_spread,m4_spread,m5_spread,m6_spread,m7_spread,spread_line,fourfactors_ats,adjefficiency_ats,pythagorean_ats,momentum_ats,situational_ats,cagerankings_ats,regressedeff_ats,cage_em_diff,barthag_diff,processed_at,predicted_spread,pipeline_run_id,game_id,home_covered_ats,home_score,away_score,pred_spread_source,clv_vs_consensus,clv_vs_open,clv_vs_pinnacle,clv_vs_dk,beat_consensus,beat_pinnacle,clv_direction,home_spread_current,home_spread_open,ats_correct,cover,ou_correct,actual_spread,team_id,opponent_id,home_away,team_ats_correct,team_ou_correct
401809101,,2026-02-27 03:00:00+00:00,UC San Diego Tritons,Cal State Bakersfield Roadrunners,28,2934,0,84.0,72.0,12.0,156.0,1.0,-7.53,139.9,73.7,66.2,0.505,-13.4,,,,,-14.5,148.5,,,1.0,0.0,-4.47,1.0,1,1.0,1.0,,1.4,1.0,,,,,,,,,,,,,,,-14.5,,,,,,,,,,2026-03-04T00:46:10.778992-08:00,-7.53,,401809101,,,,pred_spread,,,,,,,,,,1.0,1.0,0.0,12.0,28,2934,home,1.0,0.0
401809101,,2026-02-27 03:00:00+00:00,UC San Diego Tritons,Cal State Bakersfield Roadrunners,28,2934,0,84.0,72.0,12.0,156.0,1.0,-7.53,139.9,73.7,66.2,0.505,-13.4,,,,,-14.5,148.5,,,1.0,0.0,-4.47,1.0,1,1.0,1.0,,1.4,1.0,,,,,,,,,,,,,,,-14.5,,,,,,,,,,2026-03-04T00:46:10.778992-08:00,-7.53,,401809101,,,,pred_spread,,,,,,,,,,1.0,1.0,0.0,12.0,2934,28,away,0.0,0.0
401818335,,2026-02-27 23:00:00+00:00,Cornell Big Red,Yale Bulldogs,172,43,0,72.0,69.0,3.0,141.0,1.0,-5.58,159.9,82.7,77.2,0.497,15.5,,,,,3.5,164.5,,,1.0,1.0,2.58,1.0,1,1.0,0.0,,-18.5,0.0,,,,,,,,,,,,,,,3.5,,,,,,,,,,2026-03-04T00:46:10.880069-08:00,-5.58,,401818335,,,,pred_spread,9.58,,,,,,,,,1.0,1.0,1.0,3.0,172,43,home,1.0,1.0
401818335,,2026-02-27 23:00:00+00:00,Cornell Big Red,Yale Bulldogs,172,43,0,72.0,69.0,3.0,141.0,1.0,-5.58,159.9,82.7,77.2,0.497,15.5,,,,,3.5,164.5,,,1.0,1.0,2.58,1.0,1,1.0,0.0,,-18.5,0.0,,,,,,,,,,,,,,,3.5,,,,,,,,,,2026-03-04T00:46:10.880069-08:00,-5.58,,401818335,,,,pred_spread,9.58,,,,,,,,,1.0,1.0,1.0,3.0,43,172,away,0.0,1.0
401814590,,2026-02-27 23:00:00+00:00,Western Michigan Broncos,Miami (OH) RedHawks,2711,193,0,67.0,69.0,-2.0,136.0,0.0,5.1,161.2,78.0,83.1,0.467,16.7,,,,,11.5,163.5,,,1.0,1.0,-3.1,1.0,1,1.0,0.0,,-14.7,1.0,,,,,,,,,,,,,,,11.5,,,,,,,,,,2026-03-04T00:46:10.879557-08:00,5.1,,401814590,,,,pred_spread,6.4,,,,,,,,,1.0,1.0,1.0,-2.0,2711,193,home,1.0,1.0
401814590,,2026-02-27 23:00:00+00:00,Western Michigan Broncos,Miami (OH) RedHawks,2711,193,0,67.0,69.0,-2.0,136.0,0.0,5.1,161.2,78.0,83.1,0.467,16.7,,,,,11.5,163.5,,,1.0,1.0,-3.1,1.0,1,1.0,0.0,,-14.7,1.0,,,,,,,,,,,,,,,11.5,,,,,,,,,,2026-03-04T00:46:10.879557-08:00,5.1,,401814590,,,,pred_spread,6.4,,,,,,,,,1.0,1.0,1.0,-2.0,193,2711,away,0.0,1.0
401813395,,2026-02-27 23:30:00+00:00,Niagara Purple Eagles,Quinnipiac Bobcats,315,2514,0,78.0,76.0,2.0,154.0,1.0,0.57,133.6,66.5,67.1,0.529,17.2,,,,,8.5,136.5,,,1.0,0.0,-2.57,0.0,1,1.0,0.0,,-19.2,0.0,,,,,,,,,,,,,,,8.5,,,,,,,,,,2026-03-04T00:46:10.880570-08:00,0.57,,401813395,,,,pred_spread,8.43,,,,,,,,,1.0,1.0,0.0,2.0,315,2514,home,1.0,0.0
401813395,,2026-02-27 23:30:00+00:00,Niagara Purple Eagles,Quinnipiac Bobcats,315,2514,0,78.0,76.0,2.0,154.0,1.0,0.57,133.6,66.5,67.1,0.529,17.2,,,,,8.5,136.5,,,1.0,0.0,-2.57,0.0,1,1.0,0.0,,-19.2,0.0,,,,,,,,,,,,,,,8.5,,,,,,,,,,2026-03-04T00:46:10.880570-08:00,0.57,,401813395,,,,pred_spread,8.43,,,,,,,,,1.0,1.0,0.0,2.0,2514,315,away,0.0,0.0
401828448,,2026-02-28 00:00:00+00:00,George Washington Revolutionaries,Dayton Flyers,45,2168,0,66.0,68.0,-2.0,134.0,0.0,-3.26,156.0,79.6,76.4,0.413,18.0,,,,,-2.5,153.5,,,0.0,0.0,5.26,0.0,0,,1.0,,-16.0,1.0,,,,,,,,,,,,,,,-2.5,,,,,,,,,,2026-03-04T00:46:10.881050-08:00,-3.26,,401828448,,,,pred_spread,0.76,,,,,,,,,0.0,0.0,0.0,-2.0,45,2168,home,0.0,0.0
401828448,,2026-02-28 00:00:00+00:00,George Washington Revolutionaries,Dayton Flyers,45,2168,0,66.0,68.0,-2.0,134.0,0.0,-3.26,156.0,79.6,76.4,0.413,18.0,,,,,-2.5,153.5,,,0.0,0.0,5.26,0.0,0,,1.0,,-16.0,1.0,,,,,,,,,,,,,,,-2.5,,,,,,,,,,2026-03-04T00:46:10.881050-08:00,-3.26,,401828448,,,,pred_spread,0.76,,,,,,,,,0.0,0.0,0.0,-2.0,2168,45,away,1.0,0.0
401823856,,2026-02-28 00:00:00+00:00,Iona Gaels,Rider Broncs,314,2520,0,80.0,58.0,22.0,138.0,1.0,-3.79,137.2,70.5,66.7,0.521,16.4,,,,,-11.5,141.5,,,0.0,1.0,-18.21,1.0,1,0.0,0.0,,-38.4,0.0,,,,,,,,,,,,,,,-11.5,,,,,,,,,,2026-03-04T00:46:10.881545-08:00,-3.79,,401823856,,,,pred_spread,-7.21,,,,,,,,,0.0,0.0,1.0,22.0,314,2520,home,0.0,1.0
401823856,,2026-02-28 00:00:00+00:00,Iona Gaels,Rider Broncs,314,2520,0,80.0,58.0,22.0,138.0,1.0,-3.79,137.2,70.5,66.7,0.521,16.4,,,,,-11.5,141.5,,,0.0,1.0,-18.21,1.0,1,0.0,0.0,,-38.4,0.0,,,,,,,,,,,,,,,-11.5,,,,,,,,,,2026-03-04T00:46:10.881545-08:00,-3.79,,401823856,,,,pred_spread,-7.21,,,,,,,,,0.0,0.0,1.0,22.0,2520,314,away,1.0,1.0
401818546,,2026-02-28 00:00:00+00:00,Columbia Lions,Brown Bears,171,225,0,80.0,62.0,18.0,142.0,1.0,-8.02,138.9,73.5,65.4,0.501,16.2,,,,,-5.5,139.5,,,1.0,0.0,-9.98,1.0,1,1.0,0.0,,-34.2,0.0,,,,,,,,,,,,,,,-5.5,,,,,,,,,,2026-03-04T00:46:10.882022-08:00,-8.02,,401818546,,,,pred_spread,3.02,,,,,,,,,1.0,1.0,0.0,18.0,171,225,home,1.0,0.0
401818546,,2026-02-28 00:00:00+00:00,Columbia Lions,Brown Bears,171,225,0,80.0,62.0,18.0,142.0,1.0,-8.02,138.9,73.5,65.4,0.501,16.2,,,,,-5.5,139.5,,,1.0,0.0,-9.98,1.0,1,1.0,0.0,,-34.2,0.0,,,,,,,,,,,,,,,-5.5,,,,,,,,,,2026-03-04T00:46:10.882022-08:00,-8.02,,401818546,,,,pred_spread,3.02,,,,,,,,,1.0,1.0,0.0,18.0,225,171,away,0.0,0.0
401813432,,2026-02-28 00:00:00+00:00,Fairfield Stags,Siena Saints,2217,2561,0,72.0,58.0,14.0,130.0,1.0,-1.18,146.0,73.6,72.4,0.455,16.6,,,,,1.5,142.5,,,1.0,0.0,-12.82,1.0,1,1.0,0.0,,-30.6,0.0,,,,,,,,,,,,,,,1.5,,,,,,,,,,2026-03-04T00:46:10.882506-08:00,-1.18,,401813432,,,,pred_spread,3.18,,,,,,,,,1.0,1.0,0.0,14.0,2217,2561,home,1.0,0.0
401813432,,2026-02-28 00:00:00+00:00,Fairfield Stags,Siena Saints,2217,2561,0,72.0,58.0,14.0,130.0,1.0,-1.18,146.0,73.6,72.4,0.455,16.6,,,,,1.5,142.5,,,1.0,0.0,-12.82,1.0,1,1.0,0.0,,-30.6,0.0,,,,,,,,,,,,,,,1.5,,,,,,,,,,2026-03-04T00:46:10.882506-08:00,-1.18,,401813432,,,,pred_spread,3.18,,,,,,,,,1.0,1.0,0.0,14.0,2561,2217,away,0.0,0.0
401813418,,2026-02-28 00:00:00+00:00,Sacred Heart Pioneers,Mount St. Mary's Mountaineers,2529,116,0,77.0,69.0,8.0,146.0,1.0,2.12,144.5,71.2,73.3,0.503,15.4,,,,,-2.5,149.5,,,0.0,1.0,-10.12,0.0,1,0.0,0.0,,-23.4,0.0,,,,,,,,,,,,,,,-2.5,,,,,,,,,,2026-03-04T00:46:10.882977-08:00,2.12,,401813418,,,,pred_spread,-4.62,,,,,,,,,0.0,0.0,1.0,8.0,2529,116,home,0.0,1.0
401813418,,2026-02-28 00:00:00+00:00,Sacred Heart Pioneers,Mount St. Mary's Mountaineers,2529,116,0,77.0,69.0,8.0,146.0,1.0,2.12,144.5,71.2,73.3,0.503,15.4,,,,,-2.5,149.5,,,0.0,1.0,-10.12,0.0,1,0.0,0.0,,-23.4,0.0,,,,,,,,,,,,,,,-2.5,,,,,,,,,,2026-03-04T00:46:10.882977-08:00,2.12,,401813418,,,,pred_spread,-4.62,,,,,,,,,0.0,0.0,1.0,8.0,116,2529,away,1.0,1.0
401813371,,2026-02-28 00:00:00+00:00,Canisius Golden Griffins,Merrimack Warriors,2099,2771,0,67.0,62.0,5.0,129.0,1.0,8.69,137.0,64.2,72.8,0.535,15.5,,,,,10.5,130.5,,,1.0,0.0,-13.69,0.0,0,,0.0,,-20.5,0.0,,,,,,,,,,,,,,,10.5,,,,,,,,,,2026-03-04T00:46:10.883444-08:00,8.69,,401813371,,,,pred_spread,1.81,,,,,,,,,1.0,1.0,0.0,5.0,2099,2771,home,1.0,0.0
401813371,,2026-02-28 00:00:00+00:00,Canisius Golden Griffins,Merrimack Warriors,2099,2771,0,67.0,62.0,5.0,129.0,1.0,8.69,137.0,64.2,72.8,0.535,15.5,,,,,10.5,130.5,,,1.0,0.0,-13.69,0.0,0,,0.0,,-20.5,0.0,,,,,,,,,,,,,,,10.5,,,,,,,,,,2026-03-04T00:46:10.883444-08:00,8.69,,401813371,,,,pred_spread,1.81,,,,,,,,,1.0,1.0,0.0,5.0,2771,2099,away,0.0,0.0
401813318,,2026-02-28 00:00:00+00:00,Saint Peter's Peacocks,Manhattan Jaspers,2612,2363,0,75.0,65.0,10.0,140.0,1.0,1.9,144.8,71.5,73.4,0.485,16.6,,,,,-7.5,144.5,,,0.0,0.0,-11.9,0.0,1,0.0,0.0,,-26.6,0.0,,,,,,,,,,,,,,,-7.5,,,,,,,,,,2026-03-04T00:46:10.883925-08:00,1.9,,401813318,,,,pred_spread,-9.4,,,,,,,,,0.0,0.0,0.0,10.0,2612,2363,home,0.0,0.0
401813318,,2026-02-28 00:00:00+00:00,Saint Peter's Peacocks,Manhattan Jaspers,2612,2363,0,75.0,65.0,10.0,140.0,1.0,1.9,144.8,71.5,73.4,0.485,16.6,,,,,-7.5,144.5,,,0.0,0.0,-11.9,0.0,1,0.0,0.0,,-26.6,0.0,,,,,,,,,,,,,,,-7.5,,,,,,,,,,2026-03-04T00:46:10.883925-08:00,1.9,,401813318,,,,pred_spread,-9.4,,,,,,,,,0.0,0.0,0.0,10.0,2363,2612,away,1.0,0.0
401812623,,2026-02-28 00:00:00+00:00,Princeton Tigers,Harvard Crimson,163,108,0,56.0,58.0,-2.0,114.0,0.0,2.66,138.6,68.0,70.6,0.519,16.7,,,,,4.5,129.5,,,1.0,0.0,-0.66,1.0,0,,0.0,,-14.7,1.0,,,,,,,,,,,,,,,4.5,,,,,,,,,,2026-03-04T00:46:10.884388-08:00,2.66,,401812623,,,,pred_spread,2.34,,,,,,,,,1.0,1.0,0.0,-2.0,163,108,home,1.0,0.0
401812623,,2026-02-28 00:00:00+00:00,Princeton Tigers,Harvard Crimson,163,108,0,56.0,58.0,-2.0,114.0,0.0,2.66,138.6,68.0,70.6,0.519,16.7,,,,,4.5,129.5,,,1.0,0.0,-0.66,1.0,0,,0.0,,-14.7,1.0,,,,,,,,,,,,,,,4.5,,,,,,,,,,2026-03-04T00:46:10.884388-08:00,2.66,,401812623,,,,pred_spread,2.34,,,,,,,,,1.0,1.0,0.0,-2.0,108,163,away,0.0,0.0
401812596,,2026-02-28 00:00:00+00:00,Pennsylvania Quakers,Dartmouth Big Green,219,159,0,80.0,71.0,9.0,151.0,1.0,-2.96,144.7,73.8,70.9,0.512,16.2,,,,,-7.5,154.5,,,0.0,1.0,-6.04,1.0,1,0.0,0.0,,-25.2,0.0,,,,,,,,,,,,,,,-7.5,,,,,,,,,,2026-03-04T00:46:10.884875-08:00,-2.96,,401812596,,,,pred_spread,-4.54,,,,,,,,,0.0,0.0,1.0,9.0,219,159,home,0.0,1.0
401812596,,2026-02-28 00:00:00+00:00,Pennsylvania Quakers,Dartmouth Big Green,219,159,0,80.0,71.0,9.0,151.0,1.0,-2.96,144.7,73.8,70.9,0.512,16.2,,,,,-7.5,154.5,,,0.0,1.0,-6.04,1.0,1,0.0,0.0,,-25.2,0.0,,,,,,,,,,,,,,,-7.5,,,,,,,,,,2026-03-04T00:46:10.884875-08:00,-2.96,,401812596,,,,pred_spread,-4.54,,,,,,,,,0.0,0.0,1.0,9.0,159,219,away,1.0,1.0
401808700,,2026-02-28 00:00:00+00:00,Troy Trojans,UL Monroe Warhawks,2653,2433,0,80.0,65.0,15.0,145.0,1.0,-11.99,137.8,74.9,62.9,0.464,19.0,,,,,-19.5,153.5,,,1.0,1.0,-3.01,1.0,1,1.0,1.0,,-34.0,0.0,,,,,,,,,,,,,,,-19.5,,,,,,,,,,2026-03-04T00:46:10.885339-08:00,-11.99,,401808700,,,,pred_spread,-7.51,,,,,,,,,1.0,1.0,1.0,15.0,2653,2433,home,1.0,1.0
401808700,,2026-02-28 00:00:00+00:00,Troy Trojans,UL Monroe Warhawks,2653,2433,0,80.0,65.0,15.0,145.0,1.0,-11.99,137.8,74.9,62.9,0.464,19.0,,,,,-19.5,153.5,,,1.0,1.0,-3.01,1.0,1,1.0,1.0,,-34.0,0.0,,,,,,,,,,,,,,,-19.5,,,,,,,,,,2026-03-04T00:46:10.885339-08:00,-11.99,,401808700,,,,pred_spread,-7.51,,,,,,,,,1.0,1.0,1.0,15.0,2433,2653,away,0.0,1.0
401808694,,2026-02-28 00:30:00+00:00,Georgia State Panthers,Old Dominion Monarchs,2247,295,0,73.0,81.0,-8.0,154.0,0.0,3.78,148.4,72.3,76.1,0.491,17.5,,,,,1.5,149.5,,,1.0,0.0,4.22,1.0,0,,1.0,,-9.5,1.0,,,,,,,,,,,,,,,1.5,,,,,,,,,,2026-03-04T00:46:10.885837-08:00,3.78,,401808694,,,,pred_spread,-1.78,,,,,,,,,1.0,1.0,0.0,-8.0,2247,295,home,1.0,0.0
401808694,,2026-02-28 00:30:00+00:00,Georgia State Panthers,Old Dominion Monarchs,2247,295,0,73.0,81.0,-8.0,154.0,0.0,3.78,148.4,72.3,76.1,0.491,17.5,,,,,1.5,149.5,,,1.0,0.0,4.22,1.0,0,,1.0,,-9.5,1.0,,,,,,,,,,,,,,,1.5,,,,,,,,,,2026-03-04T00:46:10.885837-08:00,3.78,,401808694,,,,pred_spread,-1.78,,,,,,,,,1.0,1.0,0.0,-8.0,295,2247,away,0.0,0.0
401825544,,2026-02-28 01:00:00+00:00,Illinois Fighting Illini,Michigan Wolverines,356,130,0,70.0,84.0,-14.0,154.0,0.0,-8.6,168.2,88.4,79.8,0.471,15.6,,,,,1.5,158.5,,,0.0,0.0,22.6,0.0,1,0.0,1.0,,-1.6,1.0,,,,,,,,,,,,,,,1.5,,,,,,,,,,2026-03-04T00:46:10.886293-08:00,-8.6,,401825544,,,,pred_spread,10.1,,,,,,,,,0.0,0.0,0.0,-14.0,356,130,home,0.0,0.0
401825544,,2026-02-28 01:00:00+00:00,Illinois Fighting Illini,Michigan Wolverines,356,130,0,70.0,84.0,-14.0,154.0,0.0,-8.6,168.2,88.4,79.8,0.471,15.6,,,,,1.5,158.5,,,0.0,0.0,22.6,0.0,1,0.0,1.0,,-1.6,1.0,,,,,,,,,,,,,,,1.5,,,,,,,,,,2026-03-04T00:46:10.886293-08:00,-8.6,,401825544,,,,pred_spread,10.1,,,,,,,,,0.0,0.0,0.0,-14.0,130,356,away,1.0,0.0
401814586,,2026-02-28 01:00:00+00:00,Kent State Golden Flashes,Akron Zips,2309,2006,0,70.0,92.0,-22.0,162.0,0.0,-4.19,162.8,83.5,79.3,0.5,16.5,,,,,3.5,166.5,,,0.0,1.0,26.19,0.0,1,0.0,1.0,,5.5,1.0,,,,,,,,,,,,,,,3.5,,,,,,,,,,2026-03-04T00:46:10.886771-08:00,-4.19,,401814586,,,,pred_spread,8.19,,,,,,,,,0.0,0.0,1.0,-22.0,2309,2006,home,0.0,1.0
401814586,,2026-02-28 01:00:00+00:00,Kent State Golden Flashes,Akron Zips,2309,2006,0,70.0,92.0,-22.0,162.0,0.0,-4.19,162.8,83.5,79.3,0.5,16.5,,,,,3.5,166.5,,,0.0,1.0,26.19,0.0,1,0.0,1.0,,5.5,1.0,,,,,,,,,,,,,,,3.5,,,,,,,,,,2026-03-04T00:46:10.886771-08:00,-4.19,,401814586,,,,pred_spread,8.19,,,,,,,,,0.0,0.0,1.0,-22.0,2006,2309,away,1.0,1.0
401808697,,2026-02-28 01:00:00+00:00,Texas State Bobcats,App State Mountaineers,326,2026,0,60.0,57.0,3.0,117.0,1.0,-0.47,150.8,75.6,75.2,0.463,15.7,,,,,1.5,135.5,,,1.0,0.0,-2.53,1.0,0,,0.0,,-18.7,0.0,,,,,,,,,,,,,,,1.5,,,,,,,,,,2026-03-04T00:46:10.887231-08:00,-0.47,,401808697,,,,pred_spread,1.97,,,,,,,,,1.0,1.0,0.0,3.0,326,2026,home,1.0,0.0
401808697,,2026-02-28 01:00:00+00:00,Texas State Bobcats,App State Mountaineers,326,2026,0,60.0,57.0,3.0,117.0,1.0,-0.47,150.8,75.6,75.2,0.463,15.7,,,,,1.5,135.5,,,1.0,0.0,-2.53,1.0,0,,0.0,,-18.7,0.0,,,,,,,,,,,,,,,1.5,,,,,,,,,,2026-03-04T00:46:10.887231-08:00,-0.47,,401808697,,,,pred_spread,1.97,,,,,,,,,1.0,1.0,0.0,3.0,2026,326,away,0.0,0.0
401808695,,2026-02-28 01:00:00+00:00,James Madison Dukes,Coastal Carolina Chanticleers,256,324,0,68.0,69.0,-1.0,137.0,0.0,-6.0,149.6,77.8,71.8,0.522,16.9,,,,,-5.5,140.5,,,0.0,0.0,7.0,0.0,0,,1.0,,-15.9,1.0,,,,,,,,,,,,,,,-5.5,,,,,,,,,,2026-03-04T00:46:10.887707-08:00,-6.0,,401808695,,,,pred_spread,0.5,,,,,,,,,0.0,0.0,0.0,-1.0,256,324,home,0.0,0.0
401808695,,2026-02-28 01:00:00+00:00,James Madison Dukes,Coastal Carolina Chanticleers,256,324,0,68.0,69.0,-1.0,137.0,0.0,-6.0,149.6,77.8,71.8,0.522,16.9,,,,,-5.5,140.5,,,0.0,0.0,7.0,0.0,0,,1.0,,-15.9,1.0,,,,,,,,,,,,,,,-5.5,,,,,,,,,,2026-03-04T00:46:10.887707-08:00,-6.0,,401808695,,,,pred_spread,0.5,,,,,,,,,0.0,0.0,0.0,-1.0,324,256,away,1.0,0.0
401808699,,2026-02-28 01:30:00+00:00,South Alabama Jaguars,Southern Miss Golden Eagles,6,2572,0,55.0,68.0,-13.0,123.0,0.0,-9.88,153.8,81.8,72.0,0.488,18.8,,,,,-4.5,142.5,,,0.0,0.0,22.88,0.0,1,0.0,1.0,,-5.8,1.0,,,,,,,,,,,,,,,-4.5,,,,,,,,,,2026-03-04T00:46:10.888166-08:00,-9.88,,401808699,,,,pred_spread,5.38,,,,,,,,,0.0,0.0,0.0,-13.0,6,2572,home,0.0,0.0
401808699,,2026-02-28 01:30:00+00:00,South Alabama Jaguars,Southern Miss Golden Eagles,6,2572,0,55.0,68.0,-13.0,123.0,0.0,-9.88,153.8,81.8,72.0,0.488,18.8,,,,,-4.5,142.5,,,0.0,0.0,22.88,0.0,1,0.0,1.0,,-5.8,1.0,,,,,,,,,,,,,,,-4.5,,,,,,,,,,2026-03-04T00:46:10.888166-08:00,-9.88,,401808699,,,,pred_spread,5.38,,,,,,,,,0.0,0.0,0.0,-13.0,2572,6,away,1.0,0.0
401808696,,2026-02-28 02:00:00+00:00,Marshall Thundering Herd,Georgia Southern Eagles,276,290,0,82.0,99.0,-17.0,181.0,0.0,-12.89,151.5,82.2,69.3,0.48,18.5,,,,,-6.5,169.5,,,0.0,0.0,29.89,0.0,1,0.0,1.0,,-1.5,1.0,,,,,,,,,,,,,,,-6.5,,,,,,,,,,2026-03-04T00:46:10.889101-08:00,-12.89,,401808696,,,,pred_spread,6.89,,,,,,,,,0.0,0.0,0.0,-17.0,276,290,home,0.0,0.0
401808696,,2026-02-28 02:00:00+00:00,Marshall Thundering Herd,Georgia Southern Eagles,276,290,0,82.0,99.0,-17.0,181.0,0.0,-12.89,151.5,82.2,69.3,0.48,18.5,,,,,-6.5,169.5,,,0.0,0.0,29.89,0.0,1,0.0,1.0,,-1.5,1.0,,,,,,,,,,,,,,,-6.5,,,,,,,,,,2026-03-04T00:46:10.889101-08:00,-12.89,,401808696,,,,pred_spread,6.89,,,,,,,,,0.0,0.0,0.0,-17.0,290,276,away,1.0,0.0
401808698,,2026-02-28 02:10:00+00:00,Arkansas State Red Wolves,Louisiana Ragin' Cajuns,2032,309,0,81.0,58.0,23.0,139.0,1.0,-14.86,154.0,84.4,69.6,0.436,18.1,,,,,-14.5,146.5,,,1.0,0.0,-8.14,1.0,0,,0.0,,-41.1,0.0,,,,,,,,,,,,,,,-14.5,,,,,,,,,,2026-03-04T00:46:10.888641-08:00,-14.86,,401808698,,,,pred_spread,0.36,,,,,,,,,1.0,1.0,0.0,23.0,2032,309,home,1.0,0.0
401808698,,2026-02-28 02:10:00+00:00,Arkansas State Red Wolves,Louisiana Ragin' Cajuns,2032,309,0,81.0,58.0,23.0,139.0,1.0,-14.86,154.0,84.4,69.6,0.436,18.1,,,,,-14.5,146.5,,,1.0,0.0,-8.14,1.0,0,,0.0,,-41.1,0.0,,,,,,,,,,,,,,,-14.5,,,,,,,,,,2026-03-04T00:46:10.888641-08:00,-14.86,,401808698,,,,pred_spread,0.36,,,,,,,,,1.0,1.0,0.0,23.0,309,2032,away,0.0,0.0
401820208,,2026-02-28 17:00:00+00:00,Holy Cross Crusaders,Loyola Maryland Greyhounds,107,2352,0,62.0,76.0,-14.0,138.0,0.0,-0.25,146.5,73.4,73.1,0.528,16.7,,,,,-1.5,150.5,,,1.0,1.0,14.25,0.0,0,,1.0,,-2.7,1.0,,,,,,,,,,,,,,,-1.5,,,,,,,,,,2026-03-04T00:46:10.998262-08:00,-0.25,,401820208,,,,pred_spread,-0.75,,,,,,,,,1.0,1.0,1.0,-14.0,107,2352,home,1.0,1.0
401820208,,2026-02-28 17:00:00+00:00,Holy Cross Crusaders,Loyola Maryland Greyhounds,107,2352,0,62.0,76.0,-14.0,138.0,0.0,-0.25,146.5,73.4,73.1,0.528,16.7,,,,,-1.5,150.5,,,1.0,1.0,14.25,0.0,0,,1.0,,-2.7,1.0,,,,,,,,,,,,,,,-1.5,,,,,,,,,,2026-03-04T00:46:10.998262-08:00,-0.25,,401820208,,,,pred_spread,-0.75,,,,,,,,,1.0,1.0,1.0,-14.0,2352,107,away,0.0,1.0
401820775,,2026-02-28 17:00:00+00:00,Notre Dame Fighting Irish,NC State Wolfpack,87,152,0,96.0,90.0,6.0,186.0,1.0,-0.92,152.6,76.8,75.8,0.461,15.9,,,,,6.5,153.5,,,1.0,0.0,-5.08,1.0,1,1.0,0.0,,-21.9,0.0,,,,,,,,,,,,,,,6.5,,,,,,,,,,2026-03-04T00:46:10.997316-08:00,-0.92,,401820775,,,,pred_spread,7.42,,,,,,,,,1.0,1.0,0.0,6.0,87,152,home,1.0,0.0
401820775,,2026-02-28 17:00:00+00:00,Notre Dame Fighting Irish,NC State Wolfpack,87,152,0,96.0,90.0,6.0,186.0,1.0,-0.92,152.6,76.8,75.8,0.461,15.9,,,,,6.5,153.5,,,1.0,0.0,-5.08,1.0,1,1.0,0.0,,-21.9,0.0,,,,,,,,,,,,,,,6.5,,,,,,,,,,2026-03-04T00:46:10.997316-08:00,-0.92,,401820775,,,,pred_spread,7.42,,,,,,,,,1.0,1.0,0.0,6.0,152,87,away,0.0,0.0
401824377,,2026-02-28 17:00:00+00:00,American University Eagles,Boston University Terriers,44,104,0,65.0,68.0,-3.0,133.0,0.0,-0.52,152.9,76.7,76.2,0.42,15.9,,,,,-2.5,142.5,,,1.0,0.0,3.52,0.0,0,,1.0,,-12.9,1.0,,,,,,,,,,,,,,,-2.5,,,,,,,,,,2026-03-04T00:46:10.996853-08:00,-0.52,,401824377,,,,pred_spread,-1.98,,,,,,,,,1.0,1.0,0.0,-3.0,44,104,home,1.0,0.0
401824377,,2026-02-28 17:00:00+00:00,American University Eagles,Boston University Terriers,44,104,0,65.0,68.0,-3.0,133.0,0.0,-0.52,152.9,76.7,76.2,0.42,15.9,,,,,-2.5,142.5,,,1.0,0.0,3.52,0.0,0,,1.0,,-12.9,1.0,,,,,,,,,,,,,,,-2.5,,,,,,,,,,2026-03-04T00:46:10.996853-08:00,-0.52,,401824377,,,,pred_spread,-1.98,,,,,,,,,1.0,1.0,0.0,-3.0,104,44,away,0.0,0.0
401825547,,2026-02-28 17:00:00+00:00,Penn State Nittany Lions,Iowa Hawkeyes,213,2294,0,71.0,69.0,2.0,140.0,1.0,4.96,139.3,67.2,72.1,0.431,15.6,,,,,9.5,145.5,,,1.0,1.0,-6.96,0.0,1,1.0,0.0,,-17.6,0.0,,,,,,,,,,,,,,,9.5,,,,,,,,,,2026-03-04T00:46:10.996365-08:00,4.96,,401825547,,,,pred_spread,4.54,,,,,,,,,1.0,1.0,1.0,2.0,213,2294,home,1.0,1.0
401825547,,2026-02-28 17:00:00+00:00,Penn State Nittany Lions,Iowa Hawkeyes,213,2294,0,71.0,69.0,2.0,140.0,1.0,4.96,139.3,67.2,72.1,0.431,15.6,,,,,9.5,145.5,,,1.0,1.0,-6.96,0.0,1,1.0,0.0,,-17.6,0.0,,,,,,,,,,,,,,,9.5,,,,,,,,,,2026-03-04T00:46:10.996365-08:00,4.96,,401825547,,,,pred_spread,4.54,,,,,,,,,1.0,1.0,1.0,2.0,2294,213,away,0.0,1.0
