rank,team,team_id,conference,conf_rank,record,home_record,away_record,cage_em,cage_o,cage_d,cage_t,barthag,wab,expected_win_pct,actual_win_pct,luck,sos,q1_record,q2_record,q3_record,q4_record,q1_wpct,best_win_net,bad_loss_count,cage_power_index,eff_grade,resume_score,suffocation,momentum,clutch_rating,consistency_score,off_identity,tourney_readiness,star_risk,dna_score,floor_em,ceiling_em,trend_arrow,trend_numeric,offensive_archetype,home_road_delta_pct,regression_risk,star_danger,three_pct_gap,efg_pct,opp_efg_pct,tov_pct,orb_pct,drb_pct,ftr,three_par,three_pct,ft_pct,close_wpct,net_rtg_l5,net_rtg_l10,updated_at
72,BYU Cougars,252,8,4,0-0,0-0,0-0,15.2,120.1,104.9,65.8,0.8258,,0.826,0.0,0.0,-103.0,,,,,,,,75.0,A-,50.0,64.7,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,56.0,,16.7,30.8,69.2,34.5,43.1,28.0,70.0,,,,2026-02-23 02:56 PST
73,Gonzaga Bulldogs,2250,29,5,0-0,0-0,0-0,15.1,118.8,103.7,59.8,0.8268,,0.826,0.0,0.0,-103.0,,,,,,,,75.1,A-,50.0,57.6,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,interior,0.0,0,0,,47.3,,6.7,40.6,59.4,51.8,33.9,26.3,62.1,,,,2026-02-23 02:56 PST
74,Siena Saints,2561,13,2,0-0,0-0,0-0,15.0,120.1,105.1,60.0,0.8226,,0.823,0.0,0.0,-103.0,,,,,,,,74.7,A-,50.0,68.1,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,interior,0.0,0,0,,51.2,,18.3,26.5,73.5,79.1,14.0,33.3,82.4,,,,2026-02-23 02:56 PST
75,Oregon State Beavers,204,29,6,0-0,0-0,0-0,14.5,120.2,105.7,69.0,0.8143,,0.814,0.0,0.0,-103.0,,,,,,,,74.1,A-,50.0,57.5,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,perimeter,0.0,0,0,,52.9,,17.4,38.8,61.2,23.2,42.0,37.9,62.5,,,,2026-02-23 02:56 PST
76,Furman Paladins,231,24,4,0-0,0-0,0-0,14.2,119.7,105.5,63.5,0.8103,,0.81,0.0,0.0,-103.0,,,,,,,,73.8,A-,50.0,75.5,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,60.6,,15.8,17.1,82.9,32.7,32.7,52.9,76.5,,,,2026-02-23 02:56 PST
77,Holy Cross Crusaders,107,22,3,0-0,0-0,0-0,13.9,110.9,97.0,64.9,0.8235,,0.823,0.0,0.0,-103.0,,,,,,,,74.8,A-,50.0,82.4,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,interior,0.0,0,0,,55.9,,16.9,17.2,82.8,35.3,37.3,47.4,83.3,,,,2026-02-23 02:56 PST
78,Wagner Seahawks,2681,19,2,0-0,0-0,0-0,13.8,99.8,86.0,65.1,0.847,,0.847,0.0,0.0,-103.0,,,,,,,,76.6,A-,50.0,82.4,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,46.1,,23.0,28.2,71.8,45.1,52.9,25.9,78.3,,,,2026-02-23 02:56 PST
79,Colorado State Rams,36,44,3,0-0,0-0,0-0,13.7,126.2,112.5,65.8,0.7894,,0.789,0.0,0.0,-103.0,,,,,,,,72.2,A-,50.0,61.3,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,perimeter,0.0,0,0,,60.2,,19.8,27.3,72.7,59.2,63.3,41.9,82.8,,,,2026-02-23 02:56 PST
80,Bethune-Cookman Wildcats,2065,26,4,0-0,0-0,0-0,13.7,129.2,115.5,65.8,0.784,,0.784,0.0,0.0,-103.0,,,,,,,,71.8,A-,50.0,58.2,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,interior,0.0,0,0,,67.6,,18.2,28.1,71.9,37.0,33.3,50.0,60.0,,,,2026-02-23 02:56 PST
81,Stonehill Skyhawks,284,19,3,0-0,0-0,0-0,13.1,112.3,99.2,68.6,0.8063,,0.807,0.0,0.0,-103.0,,,,,,,,73.5,A-,50.0,71.9,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,48.4,,8.8,27.8,72.2,38.7,38.7,25.0,70.8,,,,2026-02-23 02:56 PST
82,Longwood Lancers,2344,6,1,0-0,0-0,0-0,12.9,125.3,112.4,85.4,0.7772,,0.777,0.0,0.0,-103.0,,,,,,,,71.2,A-,50.0,41.8,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,interior,0.0,0,0,,44.1,,9.4,51.1,48.9,41.2,31.8,33.3,91.4,,,,2026-02-23 02:56 PST
83,Ohio Bobcats,195,14,3,0-0,0-0,0-0,12.6,116.4,103.8,63.6,0.7888,,0.788,0.0,0.0,-103.0,,,,,,,,72.1,A-,50.0,69.7,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,interior,0.0,0,0,,53.7,,11.0,25.8,74.2,44.4,29.6,37.5,66.7,,,,2026-02-23 02:56 PST
84,Utah Tech Trailblazers,3101,30,2,0-0,0-0,0-0,12.5,125.4,112.9,63.8,0.7699,,0.771,0.0,0.0,-103.0,,,,,,,,70.7,A-,50.0,59.0,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,perimeter,0.0,0,0,,57.3,,17.2,29.7,70.3,36.4,52.7,37.9,85.0,,,,2026-02-23 02:56 PST
85,South Dakota State Jackrabbits,2571,49,2,0-0,0-0,0-0,12.5,142.2,129.7,64.0,0.7423,,0.742,0.0,0.0,-103.0,,,,,,,,68.6,A-,50.0,40.8,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,perimeter,0.0,0,0,,59.3,,12.5,35.0,65.0,42.4,49.2,48.3,84.0,,,,2026-02-23 02:56 PST
86,Arkansas Razorbacks,8,23,3,0-0,0-0,0-0,12.1,142.4,130.3,66.0,0.7352,,0.736,0.0,0.0,-103.0,,,,,,,,68.0,A-,50.0,39.9,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,interior,0.0,0,0,,59.0,,7.6,35.5,64.5,41.0,29.5,44.4,88.0,,,,2026-02-23 02:56 PST
87,New Haven Chargers,2441,19,4,0-0,0-0,0-0,11.6,138.2,126.6,60.8,0.7327,,0.731,0.0,0.0,-103.0,,,,,,,,67.8,B+,50.0,60.4,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,perimeter,0.0,0,0,,78.7,,13.2,14.3,85.7,42.6,48.9,60.9,50.0,,,,2026-02-23 02:56 PST
88,Mercyhurst Lakers,2385,19,5,0-0,0-0,0-0,11.5,131.4,119.9,69.2,0.7414,,0.742,0.0,0.0,-103.0,,,,,,,,68.5,B+,50.0,46.5,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,58.7,,11.6,37.9,62.1,33.3,28.6,33.3,81.0,,,,2026-02-23 02:56 PST
89,South Carolina Gamecocks,2579,23,4,0-0,0-0,0-0,11.4,138.8,127.4,69.9,0.7282,,0.729,0.0,0.0,-103.0,,,,,,,,67.5,B+,50.0,61.3,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,perimeter,0.0,0,0,,66.1,,8.6,12.5,87.5,48.2,42.9,50.0,85.2,,,,2026-02-23 02:56 PST
90,Arizona Wildcats,12,8,5,0-0,0-0,0-0,11.1,116.5,105.4,62.6,0.7598,,0.761,0.0,0.0,-103.0,,,,,,,,69.9,B+,50.0,63.0,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,interior,0.0,0,0,,47.3,,8.0,32.4,67.6,55.4,21.4,25.0,64.5,,,,2026-02-23 02:56 PST
91,Cal State Fullerton Titans,2239,9,1,0-0,0-0,0-0,11.1,121.8,110.7,72.2,0.7501,,0.75,0.0,0.0,-103.0,,,,,,,,69.2,B+,50.0,71.2,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,perimeter,0.0,0,0,,63.8,,15.2,17.1,82.9,36.2,56.9,48.5,66.7,,,,2026-02-23 02:56 PST
92,TCU Horned Frogs,2628,8,6,0-0,0-0,0-0,10.4,103.7,93.3,57.9,0.7712,,0.771,0.0,0.0,-103.0,,,,,,,,70.8,B+,50.0,59.5,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,interior,0.0,0,0,,39.6,,20.7,48.7,51.3,50.9,30.2,37.5,66.7,,,,2026-02-23 02:56 PST
93,Arkansas State Red Wolves,2032,27,5,0-0,0-0,0-0,10.4,133.1,122.7,76.6,0.7182,,0.719,0.0,0.0,-103.0,,,,,,,,66.7,B+,50.0,44.5,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,perimeter,0.0,0,0,,60.3,,15.7,37.5,62.5,49.2,52.4,42.4,83.9,,,,2026-02-23 02:56 PST
94,Stony Brook Seawolves,2619,10,4,0-0,0-0,0-0,10.3,116.4,106.1,67.9,0.7437,,0.744,0.0,0.0,-103.0,,,,,,,,68.7,B+,50.0,73.1,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,perimeter,0.0,0,0,,64.1,,23.6,19.4,80.6,58.7,50.0,39.1,74.1,,,,2026-02-23 02:56 PST
95,Alabama Crimson Tide,333,23,5,0-0,0-0,0-0,10.1,129.9,119.8,69.3,0.7172,,0.717,0.0,0.0,-103.0,,,,,,,,66.6,B+,50.0,50.4,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,51.7,,11.5,33.3,66.7,63.8,51.7,33.3,81.1,,,,2026-02-23 02:56 PST
96,Queens University Royals,2511,46,2,0-0,0-0,0-0,10.0,130.3,120.3,69.8,0.7147,,0.715,0.0,0.0,-103.0,,,,,,,,66.5,B+,50.0,52.4,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,interior,0.0,0,0,,54.3,,8.6,30.3,69.7,62.1,34.5,15.0,77.8,,,,2026-02-23 02:56 PST
97,Michigan State Spartans,127,7,4,0-0,0-0,0-0,9.8,108.2,98.4,61.0,0.7487,,0.75,0.0,0.0,-103.0,,,,,,,,69.1,B+,50.0,66.7,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,interior,0.0,0,0,,43.6,,16.4,34.9,65.1,45.5,27.3,26.7,72.0,,,,2026-02-23 02:56 PST
98,Vermont Catamounts,261,1,2,0-0,0-0,0-0,9.5,110.7,101.2,63.2,0.7373,,0.737,0.0,0.0,-103.0,,,,,,,,68.2,B+,50.0,76.7,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,55.8,,14.2,20.0,80.0,40.4,38.5,20.0,57.1,,,,2026-02-23 02:56 PST
99,Tulane Green Wave,2655,62,5,0-0,0-0,0-0,9.1,123.4,114.3,65.6,0.707,,0.708,0.0,0.0,-103.0,,,,,,,,65.9,B+,50.0,65.4,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,perimeter,0.0,0,0,,60.4,,16.8,20.6,79.4,64.6,60.4,41.4,74.2,,,,2026-02-23 02:56 PST
100,Drexel Dragons,2182,10,5,0-0,0-0,0-0,9.0,102.2,93.2,66.5,0.7427,,0.743,0.0,0.0,-103.0,,,,,,,,68.6,B+,50.0,80.5,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,interior,0.0,0,0,,46.2,,15.0,23.3,76.7,63.5,34.6,22.2,60.6,,,,2026-02-23 02:56 PST
101,California Golden Bears,25,2,5,0-0,0-0,0-0,8.8,105.7,96.9,68.1,0.731,,0.731,0.0,0.0,-103.0,,,,,,,,67.7,B+,50.0,69.8,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,perimeter,0.0,0,0,,42.1,,14.7,32.6,67.4,36.5,41.3,34.6,82.6,,,,2026-02-23 02:56 PST
102,Fairfield Stags,2217,13,3,0-0,0-0,0-0,8.8,124.8,116.0,68.1,0.6987,,0.699,0.0,0.0,-103.0,,,,,,,,65.2,B+,50.0,54.2,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,interior,0.0,0,0,,56.0,,16.1,32.4,67.6,39.7,20.7,25.0,87.0,,,,2026-02-23 02:56 PST
103,New Orleans Privateers,2443,25,5,1-0,0-0,1-0,8.7,111.8,103.1,68.9,0.7174,,0.718,1.0,0.0,4.7,,,,,,,,69.7,B+,50.0,55.9,0.0,60.0,100.0,,,10.4,,-12.0,12.0,→ FLAT,0.0,balanced,-100.0,0,0,0.0,50.9,58.5,23.2,32.6,67.4,49.1,36.4,30.0,77.8,,8.7,8.7,2026-02-23 02:56 PST
104,Florida State Seminoles,52,2,6,0-0,0-0,0-0,8.6,120.6,112.0,58.0,0.7007,,0.701,0.0,0.0,-103.0,,,,,,,,65.4,B+,50.0,69.5,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,perimeter,0.0,0,0,,60.9,,17.2,17.9,82.1,34.8,52.2,41.7,87.5,,,,2026-02-23 02:56 PST
105,Coppin State Eagles,2154,16,4,0-0,0-0,0-0,8.5,100.6,92.1,70.6,0.734,,0.734,0.0,0.0,-103.0,,,,,,,,67.9,B+,50.0,72.4,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,46.7,,26.9,34.3,65.7,87.0,41.3,26.3,70.0,,,,2026-02-23 02:56 PST
106,Youngstown State Penguins,2754,45,3,0-0,0-0,0-0,8.4,89.6,81.2,71.4,0.7562,,0.756,0.0,0.0,-103.0,,,,,,,,69.6,B+,50.0,93.2,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,47.0,,25.2,20.0,80.0,52.0,40.0,25.0,65.4,,,,2026-02-23 02:56 PST
107,Idaho Vandals,70,5,4,0-0,0-0,0-0,8.3,119.6,111.3,71.9,0.6957,,0.697,0.0,0.0,-103.0,,,,,,,,65.0,B+,50.0,54.6,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,perimeter,0.0,0,0,,53.2,,22.3,36.7,63.3,43.5,54.8,41.2,74.1,,,,2026-02-23 02:56 PST
108,Duke Blue Devils,150,2,7,0-0,0-0,0-0,8.2,112.4,104.2,60.5,0.705,,0.706,0.0,0.0,-103.0,,,,,,,,65.7,B+,50.0,64.6,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,50.9,,18.2,31.7,68.3,30.9,34.5,31.6,70.6,,,,2026-02-23 02:56 PST
109,Pittsburgh Panthers,221,2,7,0-0,0-0,0-0,8.2,119.9,111.7,60.9,0.6931,,0.693,0.0,0.0,-103.0,,,,,,,,64.8,B+,50.0,61.6,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,perimeter,0.0,0,0,,56.1,,16.4,27.8,72.2,55.1,49.0,45.8,66.7,,,,2026-02-23 02:56 PST
110,Rider Broncs,2520,13,4,0-0,0-0,0-0,8.1,108.2,100.1,61.9,0.7099,,0.709,0.0,0.0,-103.0,,,,,,,,66.1,B+,50.0,64.1,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,47.3,,17.8,36.4,63.6,32.7,21.8,33.3,83.3,,,,2026-02-23 02:56 PST
111,Purdue Fort Wayne Mastodons,2870,45,4,0-0,0-0,0-0,8.0,122.5,114.5,75.1,0.685,,0.685,0.0,0.0,-103.0,,,,,,,,64.2,B+,50.0,64.1,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,perimeter,0.0,0,0,,66.9,,17.3,21.9,78.1,39.0,55.9,45.5,56.5,,,,2026-02-23 02:56 PST
112,Baylor Bears,239,8,7,0-0,0-0,0-0,7.7,112.8,105.1,64.7,0.6928,,0.693,0.0,0.0,-103.0,,,,,,,,64.8,B+,50.0,74.1,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,perimeter,0.0,0,0,,65.7,,20.1,19.2,80.8,25.5,41.2,42.9,46.2,,,,2026-02-23 02:56 PST
113,Stetson Hatters,56,46,3,0-0,0-0,0-0,7.7,117.4,109.7,64.7,0.6857,,0.686,0.0,0.0,-103.0,,,,,,,,64.2,B+,50.0,55.0,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,perimeter,0.0,0,0,,56.6,,18.5,37.8,62.2,21.3,52.5,40.6,53.8,,,,2026-02-23 02:56 PST
114,Wyoming Cowboys,2751,44,4,0-0,0-0,0-0,7.5,105.5,98.0,66.4,0.7002,,0.701,0.0,0.0,-103.0,,,,,,,,65.3,B+,50.0,69.7,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,46.7,,15.1,31.6,68.4,31.7,50.0,26.7,73.7,,,,2026-02-23 02:56 PST
115,UNC Wilmington Seahawks,350,10,6,0-0,0-0,0-0,7.5,109.7,102.2,66.5,0.693,,0.693,0.0,0.0,-103.0,,,,,,,,64.8,B+,50.0,60.1,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,perimeter,0.0,0,0,,43.4,,13.5,39.1,60.9,54.1,42.6,34.6,60.6,,,,2026-02-23 02:56 PST
116,Butler Bulldogs,2086,4,3,0-0,0-0,0-0,7.4,118.5,111.1,67.5,0.6773,,0.677,0.0,0.0,-103.0,,,,,,,,63.6,B+,50.0,66.1,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,interior,0.0,0,0,,50.0,,8.9,22.9,77.1,60.0,20.0,27.3,75.8,,,,2026-02-23 02:56 PST
117,Southeast Missouri State Redhawks,2546,20,4,0-0,0-0,0-0,7.3,101.9,94.6,68.7,0.7016,,0.701,0.0,0.0,-103.0,,,,,,,,65.5,B+,50.0,74.8,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,49.1,,20.4,28.9,71.1,39.3,39.3,22.7,68.2,,,,2026-02-23 02:56 PST
118,Oral Roberts Golden Eagles,198,49,3,0-0,0-0,0-0,7.2,95.6,88.4,70.1,0.711,,0.709,0.0,0.0,-103.0,,,,,,,,66.2,B+,50.0,81.0,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,interior,0.0,0,0,,41.5,,17.1,27.5,72.5,39.0,28.8,17.6,78.3,,,,2026-02-23 02:56 PST
119,Maryland Terrapins,120,7,5,0-0,0-0,0-0,7.2,114.6,107.4,55.8,0.6784,,0.677,0.0,0.0,-103.0,,,,,,,,63.7,B+,50.0,56.0,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,perimeter,0.0,0,0,,49.1,,14.3,38.9,61.1,19.3,40.4,43.5,72.7,,,,2026-02-23 02:56 PST
120,Richmond Spiders,257,3,4,0-0,0-0,0-0,6.9,136.9,130.0,72.3,0.6445,,0.645,0.0,0.0,-103.0,,,,,,,,61.1,B,50.0,52.3,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,perimeter,0.0,0,0,,68.4,,12.4,20.7,79.3,49.1,54.4,45.2,75.0,,,,2026-02-23 02:56 PST
121,UC Davis Aggies,302,9,2,0-0,0-0,0-0,6.8,105.2,98.4,74.2,0.6832,,0.682,0.0,0.0,-103.0,,,,,,,,64.0,B,50.0,76.8,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,interior,0.0,0,0,,45.3,,14.8,22.6,77.4,73.6,35.8,21.1,76.9,,,,2026-02-23 02:56 PST
122,Fordham Rams,2230,3,5,0-0,0-0,0-0,6.8,108.0,101.2,58.3,0.6787,,0.68,0.0,0.0,-103.0,,,,,,,,63.7,B,50.0,74.5,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,interior,0.0,0,0,,53.6,,18.9,22.6,77.4,66.7,31.0,23.1,64.3,,,,2026-02-23 02:56 PST
123,New Mexico State Aggies,166,11,3,0-0,0-0,0-0,6.8,113.4,106.6,59.1,0.6707,,0.67,0.0,0.0,-103.0,,,,,,,,63.1,B,50.0,58.4,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,47.0,,6.8,36.8,63.2,10.6,39.4,30.8,71.4,,,,2026-02-23 02:56 PST
124,Austin Peay Governors,2046,46,4,0-0,0-0,0-0,6.7,109.9,103.2,59.1,0.6733,,0.675,0.0,0.0,-103.0,,,,,,,,63.3,B,50.0,62.4,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,interior,0.0,0,0,,44.7,,6.8,35.3,64.7,40.4,28.1,18.8,60.9,,,,2026-02-23 02:56 PST
125,UMBC Retrievers,2378,1,3,0-0,0-0,0-0,6.7,110.5,103.8,59.7,0.6725,,0.672,0.0,0.0,-103.0,,,,,,,,63.2,B,50.0,63.6,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,49.1,,11.7,33.3,66.7,22.8,35.1,40.0,76.9,,,,2026-02-23 02:56 PST
126,Tennessee Volunteers,2633,23,6,0-0,0-0,0-0,6.5,110.9,104.4,62.2,0.667,,0.665,0.0,0.0,-103.0,,,,,,,,62.8,B,50.0,60.9,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,interior,0.0,0,0,,46.6,,14.5,35.9,64.1,36.2,20.7,33.3,71.4,,,,2026-02-23 02:56 PST
127,Texas A&M Aggies,245,23,6,0-0,0-0,0-0,6.5,121.4,114.9,61.8,0.6531,,0.653,0.0,0.0,-103.0,,,,,,,,61.7,B,50.0,52.3,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,perimeter,0.0,0,0,,51.6,,8.1,35.9,64.1,32.3,40.3,40.0,55.0,,,,2026-02-23 02:56 PST
128,Seton Hall Pirates,2550,4,4,0-0,0-0,0-0,6.4,81.7,75.3,62.4,0.7187,,0.719,0.0,0.0,-103.0,,,,,,,,66.8,B,50.0,82.7,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,interior,0.0,0,0,,30.9,,20.8,38.6,61.4,47.3,32.7,0.0,65.4,,,,2026-02-23 02:56 PST
129,Valparaiso Beacons,2674,18,4,0-0,0-0,0-0,6.4,112.7,106.3,63.0,0.662,,0.661,0.0,0.0,-103.0,,,,,,,,62.4,B,50.0,58.4,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,interior,0.0,0,0,,46.4,,14.3,37.1,62.9,44.6,37.5,38.1,76.0,,,,2026-02-23 02:56 PST
130,Southern Miss Golden Eagles,2572,27,6,0-0,0-0,0-0,6.2,107.2,101.0,80.2,0.6649,,0.666,0.0,0.0,-103.0,,,,,,,,62.6,B,50.0,63.7,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,interior,0.0,0,0,,60.0,,32.4,35.9,64.1,54.5,21.8,50.0,66.7,,,,2026-02-23 02:56 PST
131,Yale Bulldogs,43,12,2,0-0,0-0,0-0,6.0,110.6,104.6,66.9,0.6551,,0.655,0.0,0.0,-103.0,,,,,,,,61.9,B,50.0,64.3,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,49.2,,14.9,31.6,68.4,29.5,42.6,23.1,77.8,,,,2026-02-23 02:56 PST
132,Sam Houston Bearkats,2534,11,4,0-0,0-0,0-0,6.0,123.6,117.6,66.3,0.6393,,0.64,0.0,0.0,-103.0,,,,,,,,60.7,B,50.0,54.4,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,interior,0.0,0,0,,55.7,,18.1,30.6,69.4,52.8,35.8,36.8,82.1,,,,2026-02-23 02:56 PST
133,Detroit Mercy Titans,2174,45,5,0-0,0-0,0-0,5.8,107.7,101.9,68.7,0.654,,0.655,0.0,0.0,-103.0,,,,,,,,61.8,B,50.0,70.7,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,interior,0.0,0,0,,47.3,,17.5,26.5,73.5,39.3,23.2,38.5,95.5,,,,2026-02-23 02:56 PST
134,Florida Gulf Coast Eagles,526,46,5,0-0,0-0,0-0,5.5,103.1,97.6,72.7,0.6526,,0.653,0.0,0.0,-103.0,,,,,,,,61.7,B,50.0,73.5,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,48.6,,11.0,27.5,72.5,18.6,42.9,26.7,53.8,,,,2026-02-23 02:56 PST
135,Coastal Carolina Chanticleers,324,27,7,0-0,0-0,0-0,5.5,108.3,102.8,73.0,0.6455,,0.645,0.0,0.0,-103.0,,,,,,,,61.2,B,50.0,63.8,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,interior,0.0,0,0,,45.1,,17.8,34.0,66.0,55.7,37.7,30.4,70.6,,,,2026-02-23 02:56 PST
136,Buffalo Bulls,2084,14,4,0-0,0-0,0-0,5.5,119.1,113.6,72.2,0.6327,,0.634,0.0,0.0,-103.0,,,,,,,,60.2,B,50.0,63.1,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,perimeter,0.0,0,0,,59.3,,15.2,24.0,76.0,55.6,44.4,50.0,73.3,,,,2026-02-23 02:56 PST
137,Abilene Christian Wildcats,2000,30,3,0-0,0-0,0-0,5.4,118.3,112.9,73.5,0.6312,,0.632,0.0,0.0,-103.0,,,,,,,,60.1,B,50.0,57.3,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,interior,0.0,0,0,,58.3,,16.3,31.8,68.2,61.1,25.9,21.4,72.7,,,,2026-02-23 02:56 PST
138,Lehigh Mountain Hawks,2329,22,4,0-0,0-0,0-0,5.2,121.3,116.1,57.7,0.6234,,0.623,0.0,0.0,-103.0,,,,,,,,59.5,B,50.0,57.3,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,perimeter,0.0,0,0,,58.0,,17.3,28.6,71.4,26.0,38.0,42.1,92.3,,,,2026-02-23 02:56 PST
139,Virginia Cavaliers,258,2,9,0-0,0-0,0-0,4.8,136.7,131.9,62.9,0.6013,,0.601,0.0,0.0,-103.0,,,,,,,,57.8,B,50.0,53.5,0.0,50.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,perimeter,0.0,0,0,,70.0,,14.3,17.4,82.6,36.0,48.0,50.0,88.9,,,,2026-02-23 02:56 PST
