rank,team,team_id,conference,conf_rank,record,home_record,away_record,cage_em,cage_o,cage_d,cage_t,barthag,wab,expected_win_pct,actual_win_pct,luck,sos,q1_record,q2_record,q3_record,q4_record,q1_wpct,best_win_net,bad_loss_count,cage_power_index,eff_grade,resume_score,suffocation,momentum,clutch_rating,consistency_score,off_identity,tourney_readiness,star_risk,dna_score,floor_em,ceiling_em,trend_arrow,trend_numeric,offensive_archetype,home_road_delta_pct,regression_risk,star_danger,three_pct_gap,efg_pct,opp_efg_pct,tov_pct,orb_pct,drb_pct,ftr,three_par,three_pct,ft_pct,close_wpct,net_rtg_l5,net_rtg_l10,updated_at,conference_name
113,Drake Bulldogs,2181,Ohio Valley Conference,5,0-1,0-1,0-0,0.0,103.0,103.0,70.0,0.5,,0.288,0.0,0.0,8.6,0-0,0-0,0-0,0-0,,,,51.6,B-,57.8,,0.0,40.8,100.0,,,,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,0.0,45.8,52.1,20.1,23.3,76.7,21.7,41.7,28.0,46.2,,-7.2,-7.2,2026-02-25 16:26 PST,Ohio Valley Conference
114,Drexel Dragons,2182,Western Athletic Conference,4,2-1,1-0,1-1,0.0,103.0,103.0,70.0,0.5,,0.743,0.667,0.016,-2.95,0-0,0-0,0-0,0-0,,,,53.0,B-,54.0,,0.0,57.5,83.2,,,,,-14.2,14.2,→ FLAT,0.0,balanced,50.0,0,0,0.0,46.2,47.4,15.0,23.3,76.7,63.5,34.6,22.2,60.6,,6.0,6.0,2026-02-25 16:26 PST,Western Athletic Conference
115,Pennsylvania Quakers,219,Mountain West,1,0-1,0-0,0-1,0.0,103.0,103.0,70.0,0.5,,0.345,0.0,0.0,-103.0,0-0,0-0,0-0,0-0,,,,52.7,B-,52.8,,0.0,56.8,100.0,,,,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,50.8,,13.8,25.7,74.3,23.7,32.2,52.6,71.4,,,,2026-02-25 16:26 PST,Mountain West
116,Pittsburgh Panthers,221,Big East,4,1-0,1-0,0-0,0.0,103.0,103.0,70.0,0.5,,0.693,1.0,0.0,-8.7,0-0,0-0,0-0,0-0,,,,52.4,B-,47.8,,0.0,60.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,balanced,100.0,0,0,0.0,56.1,40.0,16.4,27.8,72.2,55.1,49.0,45.8,66.7,,8.2,8.2,2026-02-25 16:26 PST,Big East
117,Fairfield Stags,2217,Metro Atlantic Athletic Conference,5,2-0,1-0,1-0,0.0,103.0,103.0,70.0,0.5,,0.699,1.0,0.0,-103.0,0-0,0-0,0-0,0-0,,,,56.6,B-,58.6,,0.0,80.8,100.0,,,,,-12.0,12.0,→ FLAT,0.0,interior,0.0,0,0,0.0,56.0,,16.1,32.4,67.6,39.7,20.7,25.0,87.0,,14.6,14.6,2026-02-25 16:26 PST,Metro Atlantic Athletic Conference
118,Gardner-Webb Runnin' Bulldogs,2241,6,6,0-2,0-0,0-2,0.0,103.0,103.0,70.0,0.5,,0.139,0.0,0.0,-19.7,0-0,0-0,0-0,0-0,,,,51.5,B-,41.5,,0.0,60.8,100.0,,,,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,0.0,56.4,43.8,20.5,25.0,75.0,25.5,27.3,26.7,57.1,,-14.9,-14.9,2026-02-25 16:26 PST,6
119,Brown Bears,225,Mountain West,1,1-0,1-0,0-0,0.0,103.0,103.0,70.0,0.5,,0.798,1.0,0.0,-103.0,0-0,0-0,0-0,0-0,,,,52.7,B-,52.8,,0.0,56.8,100.0,,,,,-12.0,12.0,→ FLAT,0.0,interior,100.0,0,0,,68.4,,18.5,19.2,80.8,40.8,36.7,38.9,65.0,,,,2026-02-25 16:26 PST,Mountain West
120,Loyola Marymount Lions,2351,America East Conference,2,1-0,0-0,1-0,0.0,103.0,103.0,70.0,0.5,,0.875,1.0,0.0,0.8,0-0,0-0,0-0,0-0,,,,54.9,B-,59.1,,0.0,66.4,100.0,,,,,-12.0,12.0,→ FLAT,0.0,balanced,-100.0,0,0,0.0,66.7,59.2,17.7,11.1,88.9,46.7,37.8,47.1,81.0,,19.3,19.3,2026-02-25 16:26 PST,America East Conference
121,Manhattan Jaspers,2363,Metro Atlantic Athletic Conference,5,0-1,0-1,0-0,0.0,103.0,103.0,70.0,0.5,,0.109,0.0,0.0,-103.0,0-0,0-0,0-0,0-0,,,,52.7,B-,52.8,,0.0,56.8,100.0,,,,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,,50.0,,17.5,40.7,59.3,41.5,39.6,23.8,77.3,,,,2026-02-25 16:26 PST,Metro Atlantic Athletic Conference
122,Stanford Cardinal,24,Big East,4,0-1,0-0,0-1,0.0,103.0,103.0,70.0,0.5,,0.269,0.0,0.0,8.2,0-0,0-0,0-0,0-0,,,,55.0,B-,57.6,,0.0,69.6,100.0,,,,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,0.0,40.0,56.1,14.5,35.0,65.0,48.3,46.7,28.6,62.1,,-8.7,-8.7,2026-02-25 16:26 PST,Big East
123,North Carolina A&T Aggies,2448,Western Athletic Conference,4,1-1,0-1,1-0,0.0,103.0,103.0,70.0,0.5,,0.925,0.5,0.0,10.85,0-0,0-0,0-0,0-0,,,,55.5,B-,64.8,,0.0,64.8,100.0,,,,,-12.0,12.0,→ FLAT,0.0,balanced,-100.0,0,0,0.0,73.7,44.4,16.4,27.8,72.2,36.8,26.3,53.3,85.7,,4.4,4.4,2026-02-25 16:26 PST,Western Athletic Conference
124,Northern Colorado Bears,2458,Conference USA,4,1-0,1-0,0-0,0.0,103.0,103.0,70.0,0.5,,0.537,1.0,0.0,14.65,0-0,0-0,0-0,0-0,,,,53.8,B-,61.3,,0.0,55.2,100.0,,,,,-12.0,12.0,→ FLAT,0.0,balanced,100.0,0,0,0.0,57.4,57.2,15.0,21.2,78.8,40.7,27.8,26.7,72.7,,1.5,1.5,2026-02-25 16:26 PST,Conference USA
125,Northern Arizona Lumberjacks,2464,Conference USA,4,0-1,0-0,0-1,0.0,103.0,103.0,70.0,0.5,,0.463,0.0,0.0,-3.25,0-0,0-0,0-0,0-0,,,,52.7,B-,51.0,,0.0,58.4,100.0,,,,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,0.0,51.8,50.4,10.8,30.0,70.0,49.1,36.4,35.0,74.1,,-1.5,-1.5,2026-02-25 16:26 PST,Conference USA
126,Pepperdine Waves,2492,America East Conference,2,1-1,0-0,1-1,0.0,103.0,103.0,70.0,0.5,,0.186,0.5,0.0,7.45,0-0,0-0,0-0,0-0,,,,52.9,B-,60.0,,0.0,48.8,100.0,,,,,-12.0,12.0,→ FLAT,0.0,balanced,-50.0,0,0,0.0,50.0,47.8,13.6,14.8,85.2,46.4,42.9,33.3,65.4,,-0.8,-0.8,2026-02-25 16:26 PST,America East Conference
127,California Golden Bears,25,Big East,4,1-0,1-0,0-0,0.0,103.0,103.0,70.0,0.5,,0.731,1.0,0.0,25.4,0-0,0-0,0-0,0-0,,,,53.4,B-,67.5,,0.0,44.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,balanced,100.0,0,0,0.0,42.1,63.8,14.7,32.6,67.4,36.5,41.3,34.6,82.6,,8.8,8.8,2026-02-25 16:26 PST,Big East
128,Purdue Boilermakers,2509,Pac-12,4,1-1,1-1,0-0,0.0,103.0,103.0,70.0,0.5,,0.987,0.5,0.0,22.45,0-0,0-0,0-0,0-0,,,,56.4,B-,65.8,,0.0,70.4,100.0,,,,,-12.0,12.0,→ FLAT,0.0,balanced,50.0,0,0,0.0,74.5,54.6,11.1,20.0,80.0,49.0,35.3,55.6,68.0,,15.1,15.1,2026-02-25 16:26 PST,Pac-12
129,San Francisco Dons,2539,America East Conference,2,0-2,0-2,0-0,0.0,103.0,103.0,70.0,0.5,,0.052,0.0,0.0,-103.0,0-0,0-0,0-0,0-0,,,,51.0,B-,52.8,,0.0,42.4,100.0,,,,,-12.0,12.0,→ FLAT,0.0,perimeter,0.0,0,0,0.0,57.4,,22.9,13.0,87.0,25.9,53.7,41.4,78.6,,-31.5,-31.5,2026-02-25 16:26 PST,America East Conference
130,UT Martin Skyhawks,2630,Southland Conference,5,0-2,0-1,0-1,0.0,103.0,103.0,70.0,0.5,,0.414,0.0,0.0,19.1,0-0,0-0,0-0,0-0,,,,50.9,B-,63.8,,0.0,28.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,0.0,42.0,44.9,15.7,55.6,44.4,14.5,50.7,28.6,70.0,0.0,-3.8,-3.8,2026-02-25 16:26 PST,Southland Conference
131,UTEP Miners,2638,Missouri Valley Conference,5,0-1,0-0,0-1,0.0,103.0,103.0,70.0,0.5,,0.33,0.0,0.0,4.2,0-0,0-0,0-0,0-0,,,,54.3,B-,55.2,,0.0,66.4,100.0,,,,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,0.0,47.3,48.4,10.6,28.6,71.4,23.6,49.1,29.6,84.6,,-7.0,-7.0,2026-02-25 16:26 PST,Missouri Valley Conference
132,Tulane Green Wave,2655,Atlantic Coast Conference,5,2-0,1-0,1-0,0.0,103.0,103.0,70.0,0.5,,0.708,1.0,0.0,22.35,0-0,0-0,0-0,0-0,,,,56.9,B-,71.5,,0.0,67.2,100.0,,,,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,0.0,60.4,60.7,16.8,20.6,79.4,64.6,60.4,41.4,74.2,,9.1,9.1,2026-02-25 16:26 PST,Atlantic Coast Conference
133,William & Mary Tribe,2729,Western Athletic Conference,4,0-1,0-0,0-1,0.0,103.0,103.0,70.0,0.5,,0.466,0.0,0.0,-17.7,0-0,0-0,0-0,0-0,,,,49.4,B-,42.6,,0.0,42.4,100.0,,,,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,0.0,58.8,45.4,19.3,18.2,81.8,60.8,43.1,36.4,74.2,,-1.3,-1.3,2026-02-25 16:26 PST,Western Athletic Conference
134,Bryant Bulldogs,2803,Atlantic Coast Conference,5,0-1,0-1,0-0,0.0,103.0,103.0,70.0,0.5,,0.131,0.0,0.0,13.2,0-0,0-0,0-0,0-0,,,,52.7,B-,60.4,,0.0,47.2,100.0,,,,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,0.0,46.7,48.7,19.7,54.8,45.2,18.0,54.1,27.3,90.9,,-19.7,-19.7,2026-02-25 16:26 PST,Atlantic Coast Conference
135,Indiana State Sycamores,282,Ohio Valley Conference,5,0-2,0-1,0-1,0.0,103.0,103.0,70.0,0.5,,0.076,0.0,0.0,5.15,0-0,0-0,0-0,0-0,,,,51.1,B-,55.8,,0.0,39.2,100.0,,,,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,0.0,50.8,49.6,18.2,21.2,78.8,12.9,48.4,30.0,87.5,,-28.1,-28.1,2026-02-25 16:26 PST,Ohio Valley Conference
136,California Baptist Lancers,2856,Atlantic Sun Conference,6,0-1,0-0,0-1,0.0,103.0,103.0,70.0,0.5,,0.018,0.0,0.0,1.7,0-0,0-0,0-0,0-0,,,,50.6,B-,53.8,,0.0,37.6,100.0,,,,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,0.0,33.6,42.3,29.9,41.7,58.3,15.5,29.3,29.4,77.8,,-28.4,-28.4,2026-02-25 16:26 PST,Atlantic Sun Conference
137,UC Irvine Anteaters,300,Atlantic 10,7,1-1,0-1,1-0,0.0,103.0,103.0,70.0,0.5,,0.419,0.5,0.0,2.6,0-0,0-0,0-0,0-0,,,,55.0,B-,60.1,,0.0,66.4,100.0,,,,,-12.0,12.0,→ FLAT,0.0,balanced,-100.0,0,0,0.0,47.8,45.3,12.5,38.9,61.1,10.4,26.9,44.4,71.4,,6.0,6.0,2026-02-25 16:26 PST,Atlantic 10
138,San Diego Toreros,301,America East Conference,2,0-1,0-1,0-0,0.0,103.0,103.0,70.0,0.5,,0.125,0.0,0.0,14.5,0-0,0-0,0-0,0-0,,,,52.9,B-,61.2,,0.0,47.2,100.0,,,,,-12.0,12.0,→ FLAT,0.0,balanced,0.0,0,0,0.0,50.9,52.9,16.5,35.7,64.3,23.6,36.4,40.0,69.2,,-19.8,-19.8,2026-02-25 16:26 PST,America East Conference
139,DePaul Blue Demons,305,Big 12,4,1-1,0-1,1-0,0.0,103.0,103.0,70.0,0.5,,0.378,0.5,0.0,-14.85,0-0,0-0,0-0,0-0,,,,53.7,B-,50.0,,0.0,68.0,100.0,,,,,-12.0,12.0,→ FLAT,0.0,balanced,-100.0,0,0,0.0,43.1,48.0,10.4,48.4,51.6,36.9,40.0,23.1,50.0,,7.1,7.1,2026-02-25 16:26 PST,Big 12
140,Yale Bulldogs,43,Mountain West,1,1-0,1-0,0-0,0.0,103.0,103.0,70.0,0.5,,0.655,1.0,0.0,-103.0,0-0,0-0,0-0,0-0,,,,52.7,B-,52.8,,0.0,56.8,100.0,,,,,-12.0,12.0,→ FLAT,0.0,balanced,100.0,0,0,,49.2,,14.9,31.6,68.4,29.5,42.6,23.1,77.8,,,,2026-02-25 16:26 PST,Mountain West
141,South Florida Bulls,58,Atlantic Coast Conference,5,1-0,1-0,0-0,0.0,103.0,103.0,70.0,0.5,,0.96,1.0,0.0,-8.6,0-0,0-0,0-0,0-0,,,,53.0,B-,47.9,,0.0,64.8,100.0,,,,,-12.0,12.0,→ FLAT,0.0,balanced,100.0,0,0,0.0,43.2,52.7,14.4,42.3,57.7,53.0,45.5,30.0,85.7,,30.3,30.3,2026-02-25 16:26 PST,Atlantic Coast Conference
142,Sam Houston Bearkats,2534,Missouri Valley Conference,7,2-0,2-0,0-0,-0.4,116.1,116.5,64.8,0.4901,0.25,0.64,1.0,0.0,-3.5,0-0,0-0,0-0,1-0,,-8.6,0.0,49.1,C+,48.2,43.3,0.0,48.8,100.0,,,,,-12.4,11.6,→ FLAT,0.0,balanced,100.0,0,0,0.0,55.7,50.4,18.1,30.6,69.4,52.8,35.8,36.8,82.1,,8.8,8.8,2026-02-25 16:26 PST,Missouri Valley Conference
143,East Texas A&M Lions,2837,Horizon League,4,1-2,1-2,0-0,-0.6,102.0,102.6,66.1,0.4831,-1.74,0.458,0.333,0.0,-16.52,0-0,0-0,0-0,0-2,,,2.0,54.9,C+,38.7,73.2,0.0,54.4,100.0,,,,,-12.6,11.4,→ FLAT,0.0,perimeter,33.3,0,0,0.0,53.9,43.8,23.6,31.2,68.8,33.3,47.1,37.5,76.5,,4.7,4.7,2026-02-25 16:26 PST,Horizon League
144,UAB Blazers,5,Atlantic Coast Conference,9,2-0,0-0,2-0,-0.9,86.4,87.3,67.5,0.4702,0.02,0.852,1.0,0.0,-30.6,0-0,0-0,0-0,1-0,,-30.6,0.0,53.1,C+,31.6,71.7,0.0,55.2,100.0,,,,63.2,-12.9,11.1,→ FLAT,0.0,interior,-100.0,0,0,0.0,50.8,39.8,16.9,32.4,67.6,42.4,32.2,31.6,72.0,,7.7,7.7,2026-02-25 16:26 PST,Atlantic Coast Conference
145,Long Beach State Beach,299,Atlantic 10,9,0-2,0-2,0-0,-1.3,110.0,111.3,61.4,0.4663,-0.43,0.426,0.0,0.0,7.9,0-0,0-1,0-0,0-0,,,0.0,56.1,C+,57.4,68.1,0.0,56.0,100.0,,,,,-13.3,10.7,→ FLAT,0.0,balanced,0.0,0,0,0.0,53.4,46.1,18.5,27.3,72.7,32.8,44.8,46.2,73.7,,-9.0,-9.0,2026-02-25 16:26 PST,Atlantic 10
146,Bellarmine Knights,91,Missouri Valley Conference,8,0-2,0-2,0-0,-2.0,149.2,151.2,58.7,0.4618,-0.46,0.409,0.0,0.0,-10.68,0-0,0-1,0-0,0-0,,,0.0,49.9,C+,46.7,60.6,0.0,35.2,100.0,,,,,-14.0,10.0,→ FLAT,0.0,balanced,0.0,0,0,0.0,80.2,46.6,17.6,18.2,81.8,35.4,45.8,50.0,88.2,0.0,-4.8,-4.8,2026-02-25 16:26 PST,Missouri Valley Conference
147,Marshall Thundering Herd,276,Mid-Eastern Athletic Conference,7,3-1,2-0,1-1,-2.4,132.8,135.2,65.2,0.4487,0.06,0.754,0.75,0.159,1.0,0-0,1-0,0-1,0-0,,5.1,0.0,50.1,C+,57.9,37.8,0.0,70.0,92.9,91.6,43.4,55.8,53.2,-11.1,6.3,→ FLAT,0.0,balanced,50.0,0,0,0.0,66.4,50.5,9.9,25.8,74.2,14.9,41.8,32.1,80.0,0.667,0.8,0.8,2026-02-25 16:26 PST,Mid-Eastern Athletic Conference
148,Texas Tech Red Raiders,2641,Southeastern Conference,8,2-1,2-0,0-1,-2.4,132.5,134.9,63.5,0.4486,1.88,0.866,0.667,0.0,21.95,2-0,0-0,0-0,0-0,1.0,24.0,0.0,54.3,C+,82.8,42.3,0.0,64.8,100.0,,,,74.5,-14.4,9.6,→ FLAT,0.0,perimeter,100.0,0,0,0.0,61.5,60.6,19.7,30.0,70.0,38.5,48.1,40.0,80.0,,16.7,16.7,2026-02-25 16:26 PST,Southeastern Conference
149,Bethune-Cookman Wildcats,2065,Southwestern Athletic Conference,6,2-1,2-0,0-1,-2.4,126.8,129.2,68.4,0.4463,1.8,0.784,0.667,0.011,20.72,2-0,0-0,0-0,0-0,1.0,50.8,0.0,53.6,C+,90.4,41.9,0.0,51.2,71.2,,,,78.2,-20.8,16.0,→ FLAT,0.0,balanced,100.0,0,0,0.0,67.6,53.1,18.2,28.1,71.9,37.0,33.3,50.0,60.0,,7.6,7.6,2026-02-25 16:26 PST,Southwestern Athletic Conference
150,Kennesaw State Owls,338,Missouri Valley Conference,9,2-0,1-0,1-0,-2.9,87.3,90.2,65.3,0.4071,0.75,0.648,1.0,0.0,-3.0,1-0,0-0,0-0,0-0,1.0,8.6,0.0,53.5,C+,68.3,42.4,0.0,88.0,100.0,,,,50.6,-14.9,9.1,→ FLAT,0.0,balanced,0.0,0,0,0.0,41.2,62.4,19.4,34.4,65.6,31.6,52.6,23.3,61.1,1.0,5.1,5.1,2026-02-25 16:26 PST,Missouri Valley Conference
151,St. Bonaventure Bonnies,179,Big Ten,8,0-2,0-1,0-1,-3.4,128.8,132.2,71.3,0.4256,-0.6,0.355,0.0,0.0,-5.35,0-0,0-0,0-1,0-0,,,0.0,48.1,C,49.7,52.1,0.0,44.8,100.0,,,,,-15.4,8.6,→ FLAT,0.0,balanced,0.0,0,0,0.0,62.1,44.4,13.7,31.2,68.8,24.2,39.4,46.2,75.0,,-7.8,-7.8,2026-02-25 16:26 PST,Big Ten
152,South Carolina Upstate Spartans,2908,6,7,1-1,1-0,0-1,-3.4,120.6,124.0,66.4,0.4207,0.79,0.576,0.5,0.0,9.43,1-0,0-0,0-0,0-0,1.0,10.8,0.0,45.4,C,70.4,25.9,0.0,47.2,100.0,,,,31.4,-15.4,8.6,→ FLAT,0.0,balanced,100.0,0,0,0.0,56.9,55.5,17.1,31.4,68.6,24.1,27.6,37.5,71.4,0.5,-1.4,-1.4,2026-02-25 16:26 PST,6
153,Southeast Missouri State Redhawks,2546,Southland Conference,6,2-0,0-0,2-0,-3.4,98.2,101.6,70.5,0.4034,0.6,0.701,1.0,0.0,15.32,0-0,1-0,0-0,0-0,,3.3,0.0,54.5,C,68.4,48.5,0.0,86.4,100.0,,,,72.0,-15.4,8.6,→ FLAT,0.0,balanced,-100.0,0,0,0.0,49.1,55.4,20.4,28.9,71.1,39.3,39.3,22.7,68.2,1.0,5.8,5.8,2026-02-25 16:26 PST,Southland Conference
154,Stonehill Skyhawks,284,Sun Belt Conference,4,1-1,1-0,0-1,-4.0,103.0,107.0,66.1,0.3922,0.45,0.807,0.5,0.0,-1.95,0-0,0-0,1-0,0-0,,-1.5,0.0,43.2,C,51.2,32.7,0.0,48.8,100.0,,,,53.1,-16.0,8.0,→ FLAT,0.0,balanced,100.0,0,0,0.0,48.4,56.1,8.8,27.8,72.2,38.7,38.7,25.0,70.8,,-3.4,-3.4,2026-02-25 16:26 PST,Sun Belt Conference
155,Army Black Knights,349,Independent,4,1-2,0-2,1-0,-4.1,89.6,93.7,70.4,0.3741,-0.95,0.423,0.333,0.0,7.18,0-1,0-0,0-0,0-1,0.0,,1.0,55.1,C,60.4,77.8,0.0,55.2,100.0,,,,50.7,-16.1,7.9,→ FLAT,0.0,balanced,-100.0,0,0,0.0,51.6,46.8,22.1,33.3,66.7,15.6,70.3,31.1,70.0,,-6.8,-6.8,2026-02-25 16:26 PST,Independent
156,Marist Red Foxes,2368,Metro Atlantic Athletic Conference,7,2-0,1-0,1-0,-4.8,86.3,91.1,65.7,0.3492,0.14,0.589,1.0,0.0,-14.6,0-0,0-0,0-0,1-0,,-14.6,0.0,49.2,C,45.7,59.3,0.0,68.0,100.0,,,,52.1,-16.8,7.2,→ FLAT,0.0,perimeter,0.0,0,0,0.0,45.5,50.0,6.0,19.4,80.6,9.0,55.2,35.1,66.7,,21.9,21.9,2026-02-25 16:26 PST,Metro Atlantic Athletic Conference
157,Saint Francis Red Flash,2598,Sun Belt Conference,5,1-2,0-2,1-0,-4.9,117.4,122.3,66.2,0.3846,0.03,0.728,0.333,-0.106,7.08,1-1,0-0,0-0,0-1,0.5,15.8,1.0,50.5,C,70.2,51.4,0.0,54.3,67.5,,,,,-22.8,13.0,→ FLAT,0.0,balanced,-100.0,0,0,0.0,60.9,55.7,20.8,12.1,87.9,37.0,34.8,25.0,100.0,,-2.4,-2.4,2026-02-25 16:26 PST,Sun Belt Conference
158,Binghamton Bearcats,2066,Atlantic Coast Conference,10,1-1,0-0,1-1,-5.4,142.9,148.3,64.5,0.3949,-0.02,0.148,0.5,0.0,6.78,0-1,0-0,0-0,0-0,0.0,,0.0,49.2,C,59.6,50.4,0.0,57.6,100.0,,,,100.0,-17.4,6.6,→ FLAT,0.0,balanced,-50.0,0,0,0.0,68.5,47.9,15.2,13.6,86.4,20.4,20.4,54.5,45.5,,0.3,0.3,2026-02-25 16:26 PST,Atlantic Coast Conference
159,Alcorn State Braves,2016,Southwestern Athletic Conference,7,1-1,1-1,0-0,-6.1,106.4,112.5,64.3,0.345,0.7,0.943,0.5,0.0,7.97,0-0,1-0,0-0,0-0,,6.7,0.0,45.7,C,59.5,34.3,0.0,72.8,100.0,,,,,-18.1,5.9,→ FLAT,0.0,balanced,50.0,0,0,0.0,46.6,55.7,15.8,39.0,61.0,65.5,37.9,27.3,76.3,,7.2,7.2,2026-02-25 16:26 PST,Southwestern Athletic Conference
160,UIC Flames,82,Ohio Valley Conference,7,2-1,1-1,1-0,-6.4,116.0,122.4,72.5,0.3503,0.47,0.711,0.667,0.0,8.43,0-1,1-0,0-0,0-0,0.0,6.1,0.0,49.4,C,65.3,46.2,0.0,73.6,100.0,,,,78.1,-18.4,5.6,→ FLAT,0.0,perimeter,-50.0,0,0,0.0,61.2,56.7,15.6,18.4,81.6,55.2,39.7,47.8,68.8,,26.0,26.0,2026-02-25 16:26 PST,Ohio Valley Conference
161,Navy Midshipmen,2426,Independent,5,3-0,1-0,2-0,-6.5,97.3,103.8,21.2,0.3222,1.11,0.903,1.0,0.0,2.98,1-0,0-0,0-0,1-0,1.0,14.9,0.0,53.9,C,73.7,67.4,0.0,67.2,100.0,,,,75.3,-18.5,5.5,→ FLAT,0.0,perimeter,-0.0,0,0,0.0,58.3,53.2,13.6,14.3,85.7,33.3,41.7,40.0,75.0,,32.2,32.2,2026-02-25 16:26 PST,Independent
162,SE Louisiana Lions,2545,Horizon League,5,0-3,0-2,0-1,-6.6,98.9,105.5,65.0,0.3224,-1.18,0.307,0.0,0.0,-5.65,0-1,0-0,0-0,0-1,0.0,,1.0,45.2,C,47.3,53.6,0.0,54.4,100.0,,,,56.6,-18.6,5.4,→ FLAT,0.0,balanced,0.0,0,0,0.0,52.1,47.2,20.7,38.5,61.5,56.2,39.6,21.1,66.7,,-29.8,-29.8,2026-02-25 16:26 PST,Horizon League
163,NJIT Highlanders,2885,Atlantic Coast Conference,11,0-2,0-2,0-0,-7.0,94.3,101.3,63.9,0.305,-0.92,0.263,0.0,0.0,-19.3,0-0,0-0,0-0,0-1,,,1.0,41.7,C,39.4,69.4,0.0,12.0,100.0,,,,,-19.0,5.0,→ FLAT,0.0,interior,0.0,0,0,0.0,45.3,42.9,9.6,16.7,83.3,35.8,30.2,37.5,84.2,,-30.5,-30.5,2026-02-25 16:26 PST,Atlantic Coast Conference
164,Portland Pilots,2501,America East Conference,6,0-2,0-1,0-1,-7.1,91.0,98.1,64.2,0.2965,-0.59,0.106,0.0,0.0,10.28,0-0,0-0,0-1,0-0,,,0.0,48.5,C-,58.7,67.1,0.0,49.6,100.0,,,,,-19.1,4.9,→ FLAT,0.0,balanced,0.0,0,0,0.0,43.8,51.1,28.0,13.8,86.2,72.5,47.5,26.3,82.8,,-14.5,-14.5,2026-02-25 16:26 PST,America East Conference
165,San José State Spartans,23,Independents,2,2-1,1-0,1-1,-7.6,103.3,110.9,63.3,0.3065,-0.98,0.697,0.667,0.0,-37.7,0-0,0-0,0-0,1-1,,-43.7,1.0,40.9,C-,18.3,60.2,0.0,49.6,100.0,,,,50.8,-19.6,4.4,→ FLAT,0.0,perimeter,50.0,0,0,0.0,60.5,44.0,12.4,29.0,71.0,33.3,42.1,54.2,89.5,,0.2,0.2,2026-02-25 16:26 PST,Independents
166,Niagara Purple Eagles,315,Metro Atlantic Athletic Conference,8,0-2,0-0,0-2,-7.6,88.2,95.8,66.5,0.2788,-0.75,0.291,0.0,0.0,-9.0,0-0,0-0,0-0,0-1,,,1.0,47.0,C-,45.3,79.7,0.0,36.0,100.0,,,,34.9,-19.6,4.4,→ FLAT,0.0,balanced,0.0,0,0,0.0,58.3,43.0,26.9,16.0,84.0,22.9,33.3,37.5,54.5,,-18.7,-18.7,2026-02-25 16:26 PST,Metro Atlantic Athletic Conference
167,Maryland Terrapins,120,Pac-12,5,1-2,1-0,0-2,-7.8,59.6,67.4,26.3,0.2079,-0.17,0.071,0.333,0.0,12.7,0-1,0-0,0-0,0-0,0.0,,0.0,47.1,C-,60.1,69.4,0.0,56.0,100.0,,,,19.7,-19.8,4.2,→ FLAT,0.0,balanced,100.0,0,0,0.0,22.7,54.8,25.4,10.0,90.0,36.4,63.6,14.3,75.0,0.5,0.5,0.5,2026-02-25 16:26 PST,Pac-12
168,UT Rio Grande Valley Vaqueros,292,Horizon League,6,2-1,1-0,1-1,-8.0,110.8,118.8,68.4,0.3097,-0.03,0.245,0.667,0.0,-2.27,0-1,0-0,0-0,1-0,0.0,-25.4,0.0,46.2,C-,46.6,59.0,0.0,60.0,100.0,,,,58.8,-20.0,4.0,→ FLAT,0.0,balanced,50.0,0,0,0.0,58.0,42.1,24.8,18.2,81.8,34.0,54.0,29.6,58.8,,20.6,20.6,2026-02-25 16:26 PST,Horizon League
169,Central Michigan Chippewas,2117,Mid-American Conference,7,1-2,1-0,0-2,-8.1,123.9,132.0,64.6,0.3256,-0.18,0.43,0.333,0.0,-7.6,0-1,0-0,0-0,1-0,0.0,-25.1,0.0,45.2,C-,40.7,57.6,0.0,58.4,100.0,,,,61.2,-20.1,3.9,→ FLAT,0.0,perimeter,100.0,0,0,0.0,62.3,50.3,19.5,36.0,64.0,41.5,47.2,48.0,68.2,,-0.0,-0.0,2026-02-25 16:26 PST,Mid-American Conference
170,Penn State Nittany Lions,213,Pac-12,6,0-2,0-1,0-1,-8.2,100.4,108.6,71.3,0.2885,-0.74,0.028,0.0,0.0,-8.3,0-0,0-0,0-0,0-1,,,1.0,46.2,C-,45.7,59.5,0.0,66.4,100.0,,,,,-20.2,3.8,→ FLAT,0.0,balanced,0.0,0,0,0.0,45.6,46.6,21.6,30.3,69.7,29.8,35.1,20.0,70.6,,-19.8,-19.8,2026-02-25 16:26 PST,Pac-12
