combo_id,combo_type,signals,thresholds,n,fire_rate,hit_rate_su,hit_rate_ats,holdout_su,holdout_ats,p_value,consistent,seasons_passing,lx_days,merged,timestamp
20260306T233109Z_00585,pair,DPC_season_diff|PXP_season_diff,"{""DPC_season_diff"": 2, ""PXP_season_diff"": 0.1}",435,0.1025,0.8069,,,,0.0,True,1,False,False,20260306T233109Z
20260306T233109Z_06775,trio,ANE_L10_diff|DPC_L7_diff|PEQ_L7_diff,"{""ANE_L10_diff"": 1.2599999999999998, ""DPC_L7_diff"": 0.4999999999999982, ""PEQ_L7_diff"": 0.9642857142857152}",963,0.2269,0.8069,,0.7636,0.5794,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_00584,pair,ANE_season_diff|SVI_L7_diff,"{""ANE_season_diff"": 5, ""SVI_L7_diff"": 0}",751,0.177,0.8069,,0.7814,0.5286,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06776,trio,ANE_L10_diff|FFC_L12_diff|ODI_L12_diff,"{""ANE_L10_diff"": 1.2599999999999998, ""FFC_L12_diff"": 0.1604166666666673, ""ODI_L12_diff"": 0.6166666666666671}",782,0.1843,0.8069,,0.7645,0.58,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06785,trio,DPC_L12_diff|FFC_L10_diff|extended_rest_B,"{""DPC_L12_diff"": 0.3249999999999997, ""FFC_L10_diff"": 0.1154999999999996, ""extended_rest_B"": 0.5}",663,0.1562,0.8069,,0.7944,0.5974,0.0,True,1,True,True,20260306T233109Z
20260306T233109Z_06784,trio,DPC_L10_diff|DPC_L12_diff|WL_L7_diff,"{""DPC_L10_diff"": 0.6000000000000029, ""DPC_L12_diff"": 0.3249999999999997, ""WL_L7_diff"": 0.0}",865,0.2038,0.8069,,0.7791,0.618,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06783,trio,ANE_L7_diff|ODI_L4_diff|WL_L4_diff,"{""ANE_L7_diff"": 1.385714285714288, ""ODI_L4_diff"": 0.04166666666666825, ""WL_L4_diff"": 0.0}",932,0.2196,0.8069,,0.797,0.6304,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06782,trio,ANE_L7_diff|FFC_L10_diff|ODI_L7_diff,"{""ANE_L7_diff"": 1.385714285714288, ""FFC_L10_diff"": 0.1154999999999996, ""ODI_L7_diff"": 0.3952380952380938}",901,0.2123,0.8069,,0.7762,0.5755,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06781,trio,ANE_L7_diff|DPC_L12_diff|PEQ_L7_diff,"{""ANE_L7_diff"": 1.385714285714288, ""DPC_L12_diff"": 0.3249999999999997, ""PEQ_L7_diff"": 0.9642857142857152}",932,0.2196,0.8069,,0.7632,0.6139,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06780,trio,ANE_L4_diff|PXP_season_diff|WL_L12_diff,"{""ANE_L4_diff"": 1.2999999999999994, ""PXP_season_diff"": 0.0022857142857142, ""WL_L12_diff"": 0.0}",787,0.1854,0.8069,,0.7951,0.5116,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06779,trio,ANE_L4_diff|ODI_season_diff|WL_L4_diff,"{""ANE_L4_diff"": 1.2999999999999994, ""ODI_season_diff"": 1.1000000000000014, ""WL_L4_diff"": 0.0}",953,0.2246,0.8069,,0.8253,0.5783,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06778,trio,ANE_L12_diff|ANE_L4_diff|SVI_L12_diff,"{""ANE_L12_diff"": 1.2083333333333357, ""ANE_L4_diff"": 1.2999999999999994, ""SVI_L12_diff"": 0.00166666666666665}",606,0.1428,0.8069,,0.7572,0.5,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06777,trio,ANE_L10_diff|ODI_L10_diff|PXP_L10_diff,"{""ANE_L10_diff"": 1.2599999999999998, ""ODI_L10_diff"": 0.4700000000000024, ""PXP_L10_diff"": 0.0051507936507936}",777,0.1831,0.8069,,0.7552,0.6019,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06793,trio,FFC_L10_diff|PXP_season_diff|WL_season_diff,"{""FFC_L10_diff"": 0.1154999999999996, ""PXP_season_diff"": 0.0022857142857142, ""WL_season_diff"": 0.0083333333333333}",839,0.1977,0.8069,,0.7672,0.5761,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06794,trio,FFC_L7_diff|FFC_season_diff|ODI_L10_diff,"{""FFC_L7_diff"": 0.1335714285714271, ""FFC_season_diff"": 0.2499444444444448, ""ODI_L10_diff"": 0.4700000000000024}",787,0.1854,0.8069,,0.7521,0.5233,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06795,trio,FFC_season_diff|PEQ_L4_diff|PXP_L4_diff,"{""FFC_season_diff"": 0.2499444444444448, ""PEQ_L4_diff"": 0.8000000000000002, ""PXP_L4_diff"": 0.0009999999999999501}",699,0.1647,0.8069,,0.8148,0.6,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06796,trio,MTI|PXP_L12_diff|PXP_L7_diff,"{""MTI"": 18.950000000000003, ""PXP_L12_diff"": 0.0029166666666666, ""PXP_L7_diff"": 0.0002857142857142}",580,0.1367,0.8069,,0.6957,0.7246,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06797,trio,ODI_L12_diff|ODI_L4_diff|PXP_season_diff,"{""ODI_L12_diff"": 0.6166666666666671, ""ODI_L4_diff"": 0.04166666666666825, ""PXP_season_diff"": 0.0022857142857142}",637,0.1501,0.8069,,0.8083,0.5375,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06798,trio,ODI_L12_diff|PEQ_L10_diff|PXP_L10_diff,"{""ODI_L12_diff"": 0.6166666666666671, ""PEQ_L10_diff"": 0.6900000000000013, ""PXP_L10_diff"": 0.0051507936507936}",720,0.1697,0.8069,,0.7761,0.6526,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06799,trio,ODI_L4_diff|ODI_season_diff|WL_L7_diff,"{""ODI_L4_diff"": 0.04166666666666825, ""ODI_season_diff"": 1.1000000000000014, ""WL_L7_diff"": 0.0}",932,0.2196,0.8069,,0.7991,0.5542,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06800,trio,ODI_L4_diff|PEQ_L12_diff|PXP_L12_diff,"{""ODI_L4_diff"": 0.04166666666666825, ""PEQ_L12_diff"": 0.6263888888888887, ""PXP_L12_diff"": 0.0029166666666666}",637,0.1501,0.8069,,0.8093,0.5632,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06801,trio,ODI_L4_diff|WL_L10_diff|WL_L4_diff,"{""ODI_L4_diff"": 0.04166666666666825, ""WL_L10_diff"": 0.0, ""WL_L4_diff"": 0.0}",839,0.1977,0.8069,,0.7792,0.5909,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06786,trio,DPC_L12_diff|FFC_L12_diff|SVI_L12_diff,"{""DPC_L12_diff"": 0.3249999999999997, ""FFC_L12_diff"": 0.1604166666666673, ""SVI_L12_diff"": 0.00166666666666665}",492,0.1159,0.8069,,0.7769,0.5581,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06787,trio,DPC_L4_diff|DPC_trend_diff|FFC_L10_diff,"{""DPC_L4_diff"": 0.5499999999999989, ""DPC_trend_diff"": -0.1666666666666652, ""FFC_L10_diff"": 0.1154999999999996}",523,0.1232,0.8069,,0.8049,0.5893,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06788,trio,DPC_L7_diff|ODI_L4_diff|WL_season_diff,"{""DPC_L7_diff"": 0.4999999999999982, ""ODI_L4_diff"": 0.04166666666666825, ""WL_season_diff"": 0.0083333333333333}",870,0.205,0.8069,,0.8127,0.5761,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06789,trio,DPC_season_diff|ODI_L10_diff|PEQ_L7_diff,"{""DPC_season_diff"": 0.9424185463659166, ""ODI_L10_diff"": 0.4700000000000024, ""PEQ_L7_diff"": 0.9642857142857152}",808,0.1904,0.8069,,0.7616,0.5876,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06790,trio,DPC_season_diff|PEQ_L4_diff|PXP_season_diff,"{""DPC_season_diff"": 0.9424185463659166, ""PEQ_L4_diff"": 0.8000000000000002, ""PXP_season_diff"": 0.0022857142857142}",756,0.1781,0.8069,,0.799,0.5224,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06791,trio,FFC_L10_diff|PEQ_L12_diff|PEQ_L7_diff,"{""FFC_L10_diff"": 0.1154999999999996, ""PEQ_L12_diff"": 0.6263888888888887, ""PEQ_L7_diff"": 0.9642857142857152}",782,0.1843,0.8069,,0.7993,0.57,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06792,trio,FFC_L10_diff|PEQ_L12_diff|PXP_L10_diff,"{""FFC_L10_diff"": 0.1154999999999996, ""PEQ_L12_diff"": 0.6263888888888887, ""PXP_L10_diff"": 0.0051507936507936}",637,0.1501,0.8069,,0.7972,0.5946,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06805,trio,PEQ_season_diff|PXP_L12_diff|WL_season_diff,"{""PEQ_season_diff"": 1.6500000000000004, ""PXP_L12_diff"": 0.0029166666666666, ""WL_season_diff"": 0.0083333333333333}",839,0.1977,0.8069,,0.7754,0.5619,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06802,trio,PEQ_L10_diff|PEQ_L7_diff|PXP_season_diff,"{""PEQ_L10_diff"": 0.6900000000000013, ""PEQ_L7_diff"": 0.9642857142857152, ""PXP_season_diff"": 0.0022857142857142}",808,0.1904,0.8069,,0.7782,0.5745,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06803,trio,PEQ_L10_diff|PXP_season_diff|WL_L7_diff,"{""PEQ_L10_diff"": 0.6900000000000013, ""PXP_season_diff"": 0.0022857142857142, ""WL_L7_diff"": 0.0}",777,0.1831,0.8069,,0.7715,0.5778,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06804,trio,PEQ_L7_diff|WL_L12_diff|WL_L7_diff,"{""PEQ_L7_diff"": 0.9642857142857152, ""WL_L12_diff"": 0.0, ""WL_L7_diff"": 0.0}",953,0.2246,0.8069,,0.771,0.6019,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06806,trio,PEQ_season_diff|SVI_L10_diff|WL_L12_diff,"{""PEQ_season_diff"": 1.6500000000000004, ""SVI_L10_diff"": 0.0019999999999999497, ""WL_L12_diff"": 0.0}",663,0.1562,0.8069,,0.7912,0.6143,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_00586,pair,FFC_L4_diff|PXP_L12_diff,"{""FFC_L4_diff"": 2, ""PXP_L12_diff"": 0}",518,0.1221,0.8069,,0.7208,0.56,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06808,trio,ANE_L10_diff|DPC_trend_diff|WL_L10_diff,"{""ANE_L10_diff"": 1.2599999999999998, ""DPC_trend_diff"": -0.1666666666666652, ""WL_L10_diff"": 0.0}",590,0.139,0.8068,,0.7889,0.6032,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06807,trio,ANE_L10_diff|DPC_L4_diff|ODI_L12_diff,"{""ANE_L10_diff"": 1.2599999999999998, ""DPC_L4_diff"": 0.5499999999999989, ""ODI_L12_diff"": 0.6166666666666671}",709,0.1671,0.8068,,0.8087,0.6186,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06812,trio,ANE_L7_diff|FFC_L7_diff|SVI_season_diff,"{""ANE_L7_diff"": 1.385714285714288, ""FFC_L7_diff"": 0.1335714285714271, ""SVI_season_diff"": 0.0040350877192982}",709,0.1671,0.8068,,0.7651,0.617,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06815,trio,ANE_L7_diff|WL_L10_diff|WL_L12_diff,"{""ANE_L7_diff"": 1.385714285714288, ""WL_L10_diff"": 0.0, ""WL_L12_diff"": 0.0}",1030,0.2427,0.8068,,0.7704,0.6,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06814,trio,ANE_L7_diff|ODI_L4_diff|PXP_season_diff,"{""ANE_L7_diff"": 1.385714285714288, ""ODI_L4_diff"": 0.04166666666666825, ""PXP_season_diff"": 0.0022857142857142}",828,0.1951,0.8068,,0.7935,0.525,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06813,trio,ANE_L7_diff|ODI_L12_diff|PXP_L12_diff,"{""ANE_L7_diff"": 1.385714285714288, ""ODI_L12_diff"": 0.6166666666666671, ""PXP_L12_diff"": 0.0029166666666666}",704,0.1659,0.8068,,0.7844,0.6162,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06810,trio,ANE_L7_diff|DPC_L10_diff|PEQ_L7_diff,"{""ANE_L7_diff"": 1.385714285714288, ""DPC_L10_diff"": 0.6000000000000029, ""PEQ_L7_diff"": 0.9642857142857152}",1004,0.2366,0.8068,,0.7651,0.6147,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06811,trio,ANE_L7_diff|DPC_L4_diff|PXP_L10_diff,"{""ANE_L7_diff"": 1.385714285714288, ""DPC_L4_diff"": 0.5499999999999989, ""PXP_L10_diff"": 0.0051507936507936}",704,0.1659,0.8068,,0.8214,0.6774,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06809,trio,ANE_L10_diff|ODI_L4_diff|PXP_L7_diff,"{""ANE_L10_diff"": 1.2599999999999998, ""ODI_L4_diff"": 0.04166666666666825, ""PXP_L7_diff"": 0.0002857142857142}",735,0.1732,0.8068,,0.7658,0.5946,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06817,trio,DPC_L7_diff|FFC_season_diff|SVI_L10_diff,"{""DPC_L7_diff"": 0.4999999999999982, ""FFC_season_diff"": 0.2499444444444448, ""SVI_L10_diff"": 0.0019999999999999497}",440,0.1037,0.8068,,,,0.0,True,1,False,False,20260306T233109Z
20260306T233109Z_06825,trio,ODI_season_diff|PEQ_L7_diff|PXP_season_diff,"{""ODI_season_diff"": 1.1000000000000014, ""PEQ_L7_diff"": 0.9642857142857152, ""PXP_season_diff"": 0.0022857142857142}",823,0.1939,0.8068,,0.789,0.5122,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06826,trio,PEQ_L4_diff|WL_L10_diff|WL_season_diff,"{""PEQ_L4_diff"": 0.8000000000000002, ""WL_L10_diff"": 0.0, ""WL_season_diff"": 0.0083333333333333}",1004,0.2366,0.8068,,0.8008,0.5408,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_00587,pair,ANE_season_diff|rest_disadvantage,"{""ANE_season_diff"": 5, ""rest_disadvantage"": 0.5}",1532,0.361,0.8068,,0.7743,0.5152,0.0,True,1,True,True,20260306T233109Z
20260306T233109Z_06824,trio,ODI_L7_diff|PEQ_season_diff|PXP_L7_diff,"{""ODI_L7_diff"": 0.3952380952380938, ""PEQ_season_diff"": 1.6500000000000004, ""PXP_L7_diff"": 0.0002857142857142}",797,0.1878,0.8068,,0.7963,0.6027,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06821,trio,FFC_L7_diff|PEQ_L10_diff|PEQ_L4_diff,"{""FFC_L7_diff"": 0.1335714285714271, ""PEQ_L10_diff"": 0.6900000000000013, ""PEQ_L4_diff"": 0.8000000000000002}",766,0.1805,0.8068,,0.8034,0.5542,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06822,trio,FFC_season_diff|ODI_season_diff|SVI_L12_diff,"{""FFC_season_diff"": 0.2499444444444448, ""ODI_season_diff"": 1.1000000000000014, ""SVI_L12_diff"": 0.00166666666666665}",471,0.111,0.8068,,0.7717,0.4902,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06823,trio,ODI_L7_diff|PEQ_season_diff|PXP_L12_diff,"{""ODI_L7_diff"": 0.3952380952380938, ""PEQ_season_diff"": 1.6500000000000004, ""PXP_L12_diff"": 0.0029166666666666}",735,0.1732,0.8068,,0.7991,0.573,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06816,trio,DPC_L10_diff|DPC_L4_diff|WL_L12_diff,"{""DPC_L10_diff"": 0.6000000000000029, ""DPC_L4_diff"": 0.5499999999999989, ""WL_L12_diff"": 0.0}",766,0.1805,0.8068,,0.8058,0.6067,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06819,trio,FFC_L12_diff|ODI_L10_diff|PXP_L10_diff,"{""FFC_L12_diff"": 0.1604166666666673, ""ODI_L10_diff"": 0.4700000000000024, ""PXP_L10_diff"": 0.0051507936507936}",647,0.1525,0.8068,,0.7752,0.5972,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06818,trio,DPC_season_diff|FFC_L4_diff|SVI_L12_diff,"{""DPC_season_diff"": 0.9424185463659166, ""FFC_L4_diff"": 0.11062499999999935, ""SVI_L12_diff"": 0.00166666666666665}",497,0.1171,0.8068,,0.7071,0.5682,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06820,trio,FFC_L4_diff|PEQ_L10_diff|SVI_L10_diff,"{""FFC_L4_diff"": 0.11062499999999935, ""PEQ_L10_diff"": 0.6900000000000013, ""SVI_L10_diff"": 0.0019999999999999497}",497,0.1171,0.8068,,0.708,0.6047,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_00589,pair,ANE_L12_diff|SVI_L12_diff,"{""ANE_L12_diff"": 5, ""SVI_L12_diff"": -1}",1107,0.2608,0.8067,,0.7913,0.5868,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06845,trio,ODI_L7_diff|PEQ_L7_diff|WL_L12_diff,"{""ODI_L7_diff"": 0.3952380952380938, ""PEQ_L7_diff"": 0.9642857142857152, ""WL_L12_diff"": 0.0}",926,0.2182,0.8067,,0.7623,0.5739,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_00588,pair,ANE_L12_diff|SVI_L10_diff,"{""ANE_L12_diff"": 5, ""SVI_L10_diff"": -1}",1107,0.2608,0.8067,,0.7913,0.5868,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06839,trio,FFC_L10_diff|PXP_season_diff|WL_L7_diff,"{""FFC_L10_diff"": 0.1154999999999996, ""PXP_season_diff"": 0.0022857142857142, ""WL_L7_diff"": 0.0}",781,0.184,0.8067,,0.7709,0.5455,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06840,trio,FFC_L12_diff|PEQ_season_diff|SVI_season_diff,"{""FFC_L12_diff"": 0.1604166666666673, ""PEQ_season_diff"": 1.6500000000000004, ""SVI_season_diff"": 0.0040350877192982}",538,0.1268,0.8067,,0.7692,0.6,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06841,trio,FFC_L4_diff|FFC_season_diff|SVI_L7_diff,"{""FFC_L4_diff"": 0.11062499999999935, ""FFC_season_diff"": 0.2499444444444448, ""SVI_L7_diff"": 0.0}",564,0.1329,0.8067,,0.7258,0.5435,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06842,trio,FFC_L7_diff|FFC_season_diff|ODI_L7_diff,"{""FFC_L7_diff"": 0.1335714285714271, ""FFC_season_diff"": 0.2499444444444448, ""ODI_L7_diff"": 0.3952380952380938}",926,0.2182,0.8067,,0.7695,0.5402,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06843,trio,FFC_L7_diff|SVI_season_diff|WL_L12_diff,"{""FFC_L7_diff"": 0.1335714285714271, ""SVI_season_diff"": 0.0040350877192982, ""WL_L12_diff"": 0.0}",600,0.1414,0.8067,,0.7434,0.6458,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06844,trio,FFC_season_diff|PEQ_L10_diff|PXP_L4_diff,"{""FFC_season_diff"": 0.2499444444444448, ""PEQ_L10_diff"": 0.6900000000000013, ""PXP_L4_diff"": 0.0009999999999999501}",595,0.1402,0.8067,,0.7536,0.5395,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06829,trio,ANE_L12_diff|FFC_L7_diff|SVI_L12_diff,"{""ANE_L12_diff"": 1.2083333333333357, ""FFC_L7_diff"": 0.1335714285714271, ""SVI_L12_diff"": 0.00166666666666665}",569,0.1341,0.8067,,0.7426,0.5476,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06830,trio,ANE_L4_diff|FFC_L4_diff|PEQ_L7_diff,"{""ANE_L4_diff"": 1.2999999999999994, ""FFC_L4_diff"": 0.11062499999999935, ""PEQ_L7_diff"": 0.9642857142857152}",895,0.2109,0.8067,,0.7521,0.5412,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06827,trio,ANE_L10_diff|FFC_L12_diff|PXP_L4_diff,"{""ANE_L10_diff"": 1.2599999999999998, ""FFC_L12_diff"": 0.1604166666666673, ""PXP_L4_diff"": 0.0009999999999999501}",652,0.1536,0.8067,,0.7525,0.5588,0.0,True,1,False,True,20260306T233109Z
20260306T233109Z_06828,trio,ANE_L12_diff|DPC_L7_diff|PEQ_L12_diff,"{""ANE_L12_diff"": 1.2083333333333357, ""DPC_L7_diff"": 0.4999999999999982, ""PEQ_L12_diff"": 0.6263888888888887}",802,0.189,0.8067,,0.7908,0.6034,0.0,True,1,False,True,20260306T233109Z
