combo_id,combo_type,signals,thresholds,hit_rate_su,hit_rate_ats,holdout_su,holdout_ats,p_value,n,fire_rate,seasons_passing,lx_days_flag,season_hit_rates,date_added,auto_merged,stale
20260306T233109Z_11193,trio,ANE_L4_diff|PEQ_L7_diff|SVI_L7_diff,"{""ANE_L4_diff"": 1.2999999999999994, ""PEQ_L7_diff"": 0.9642857142857152, ""SVI_L7_diff"": 0.0}",0.7833,,0.7611,0.5714,0.0,660,0.1555,1,False,"{""2025"": 0.7833}",2026-03-06,True,False
20260306T233109Z_11194,trio,ANE_L7_diff|PEQ_L7_diff|rest_disadvantage,"{""ANE_L7_diff"": 1.385714285714288, ""PEQ_L7_diff"": 0.9642857142857152, ""rest_disadvantage"": 0.5}",0.7833,,0.7373,0.5694,0.0,1260,0.2969,1,True,"{""2025"": 0.7833}",2026-03-06,True,False
20260306T233109Z_11195,trio,ANE_trend_short_diff|DPC_season_diff|PEQ_L4_diff,"{""ANE_trend_short_diff"": -0.3499999999999943, ""DPC_season_diff"": 0.9424185463659166, ""PEQ_L4_diff"": 0.8000000000000002}",0.7833,,0.7278,0.6308,0.0,609,0.1435,1,False,"{""2025"": 0.7833}",2026-03-06,True,False
20260306T233109Z_11196,trio,DPC_L12_diff|DPC_season_diff|ODI_L10_diff,"{""DPC_L12_diff"": 0.3249999999999997, ""DPC_season_diff"": 0.9424185463659166, ""ODI_L10_diff"": 0.4700000000000024}",0.7833,,0.7532,0.6106,0.0,872,0.2055,1,False,"{""2025"": 0.7833}",2026-03-06,True,False
20260306T233109Z_11197,trio,DPC_L12_diff|SVI_L12_diff|WL_L12_diff,"{""DPC_L12_diff"": 0.3249999999999997, ""SVI_L12_diff"": 0.00166666666666665, ""WL_L12_diff"": 0.0}",0.7833,,0.7407,0.6,0.0,706,0.1664,1,False,"{""2025"": 0.7833}",2026-03-06,True,False
20260306T233109Z_11198,trio,DPC_L4_diff|DPC_trend_diff|PEQ_L12_diff,"{""DPC_L4_diff"": 0.5499999999999989, ""DPC_trend_diff"": -0.1666666666666652, ""PEQ_L12_diff"": 0.6263888888888887}",0.7833,,0.7902,0.6,0.0,563,0.1327,1,False,"{""2025"": 0.7833}",2026-03-06,True,False
20260306T233109Z_11199,trio,DPC_L7_diff|ODI_L4_diff|PEQ_L7_diff,"{""DPC_L7_diff"": 0.4999999999999982, ""ODI_L4_diff"": 0.04166666666666825, ""PEQ_L7_diff"": 0.9642857142857152}",0.7833,,0.7637,0.5842,0.0,909,0.2142,1,False,"{""2025"": 0.7833}",2026-03-06,True,False
20260306T233109Z_11200,trio,DPC_L7_diff|PEQ_L10_diff|SVI_season_diff,"{""DPC_L7_diff"": 0.4999999999999982, ""PEQ_L10_diff"": 0.6900000000000013, ""SVI_season_diff"": 0.0040350877192982}",0.7833,,0.7602,0.6267,0.0,609,0.1435,1,False,"{""2025"": 0.7833}",2026-03-06,True,False
20260306T233109Z_11201,trio,DPC_trend_diff|FFC_L10_diff|ODI_L4_diff,"{""DPC_trend_diff"": -0.1666666666666652, ""FFC_L10_diff"": 0.1154999999999996, ""ODI_L4_diff"": 0.04166666666666825}",0.7833,,0.7865,0.5738,0.0,540,0.1272,1,False,"{""2025"": 0.7833}",2026-03-06,True,False
20260306T233109Z_11202,trio,FFC_L10_diff|FFC_season_diff|SVI_L12_diff,"{""FFC_L10_diff"": 0.1154999999999996, ""FFC_season_diff"": 0.2499444444444448, ""SVI_L12_diff"": 0.00166666666666665}",0.7833,,0.7323,0.4783,0.0,563,0.1327,1,False,"{""2025"": 0.7833}",2026-03-06,True,False
20260306T233109Z_11203,trio,FFC_L10_diff|PXP_season_diff|SVI_season_diff,"{""FFC_L10_diff"": 0.1154999999999996, ""PXP_season_diff"": 0.0022857142857142, ""SVI_season_diff"": 0.0040350877192982}",0.7833,,0.7278,0.6071,0.0,586,0.1381,1,False,"{""2025"": 0.7833}",2026-03-06,True,False
20260306T233109Z_11204,trio,FFC_L4_diff|SVI_L4_diff|WL_L7_diff,"{""FFC_L4_diff"": 0.11062499999999935, ""SVI_L4_diff"": 0.0, ""WL_L7_diff"": 0.0}",0.7833,,0.6933,0.5918,0.0,586,0.1381,1,False,"{""2025"": 0.7833}",2026-03-06,True,False
20260306T233109Z_11205,trio,FFC_season_diff|SVI_L10_diff|rest_disadvantage,"{""FFC_season_diff"": 0.2499444444444448, ""SVI_L10_diff"": 0.0019999999999999497, ""rest_disadvantage"": 0.5}",0.7833,,0.7325,0.5738,0.0,609,0.1435,1,True,"{""2025"": 0.7833}",2026-03-06,True,False
20260306T233109Z_11206,trio,ODI_L10_diff|PXP_L12_diff|PXP_season_diff,"{""ODI_L10_diff"": 0.4700000000000024, ""PXP_L12_diff"": 0.0029166666666666, ""PXP_season_diff"": 0.0022857142857142}",0.7833,,0.7617,0.5833,0.0,812,0.1913,1,False,"{""2025"": 0.7833}",2026-03-06,True,False
20260306T233109Z_11207,trio,ODI_L4_diff|PXP_L10_diff|WL_L12_diff,"{""ODI_L4_diff"": 0.04166666666666825, ""PXP_L10_diff"": 0.0051507936507936, ""WL_L12_diff"": 0.0}",0.7833,,0.7915,0.5904,0.0,766,0.1805,1,False,"{""2025"": 0.7833}",2026-03-06,True,False
20260306T233109Z_11208,trio,PEQ_L12_diff|PXP_season_diff|short_rest_B,"{""PEQ_L12_diff"": 0.6263888888888887, ""PXP_season_diff"": 0.0022857142857142, ""short_rest_B"": 0.5}",0.7833,,0.761,0.5422,0.0,586,0.1381,1,True,"{""2025"": 0.7833}",2026-03-06,True,False
20260306T233109Z_11209,trio,PEQ_L4_diff|PXP_L10_diff|WL_L10_diff,"{""PEQ_L4_diff"": 0.8000000000000002, ""PXP_L10_diff"": 0.0051507936507936, ""WL_L10_diff"": 0.0}",0.7833,,0.7983,0.5647,0.0,849,0.2,1,False,"{""2025"": 0.7833}",2026-03-06,True,False
20260306T233109Z_11210,trio,ANE_L12_diff|PEQ_L12_diff|SVI_L12_diff,"{""ANE_L12_diff"": 1.2083333333333357, ""PEQ_L12_diff"": 0.6263888888888887, ""SVI_L12_diff"": 0.00166666666666665}",0.7832,,0.75,0.5783,0.0,632,0.1489,1,False,"{""2025"": 0.7832}",2026-03-06,True,False
20260306T233109Z_11211,trio,ANE_L4_diff|FFC_L4_diff|ODI_L4_diff,"{""ANE_L4_diff"": 1.2999999999999994, ""FFC_L4_diff"": 0.11062499999999935, ""ODI_L4_diff"": 0.04166666666666825}",0.7832,,0.764,0.5957,0.0,1001,0.2359,1,False,"{""2025"": 0.7832}",2026-03-06,True,False
20260306T233109Z_11212,trio,ANE_L7_diff|DPC_L10_diff|SVI_L7_diff,"{""ANE_L7_diff"": 1.385714285714288, ""DPC_L10_diff"": 0.6000000000000029, ""SVI_L7_diff"": 0.0}",0.7832,,0.7398,0.6324,0.0,692,0.1631,1,False,"{""2025"": 0.7832}",2026-03-06,True,False
20260306T233109Z_11213,trio,ANE_season_diff|SVI_L10_diff|short_rest_B,"{""ANE_season_diff"": 2.2442307692307684, ""SVI_L10_diff"": 0.0019999999999999497, ""short_rest_B"": 0.5}",0.7832,,0.773,0.5738,0.0,549,0.1294,1,True,"{""2025"": 0.7832}",2026-03-06,True,False
20260306T233109Z_11214,trio,DPC_L10_diff|ODI_L10_diff|ODI_L7_diff,"{""DPC_L10_diff"": 0.6000000000000029, ""ODI_L10_diff"": 0.4700000000000024, ""ODI_L7_diff"": 0.3952380952380938}",0.7832,,0.7672,0.6019,0.0,881,0.2076,1,False,"{""2025"": 0.7832}",2026-03-06,True,False
20260306T233109Z_11215,trio,DPC_L10_diff|SVI_L10_diff|WL_L4_diff,"{""DPC_L10_diff"": 0.6000000000000029, ""SVI_L10_diff"": 0.0019999999999999497, ""WL_L4_diff"": 0.0}",0.7832,,0.7925,0.6491,0.0,572,0.1348,1,False,"{""2025"": 0.7832}",2026-03-06,True,False
20260306T233109Z_11216,trio,DPC_L12_diff|SVI_L10_diff|WL_L12_diff,"{""DPC_L12_diff"": 0.3249999999999997, ""SVI_L10_diff"": 0.0019999999999999497, ""WL_L12_diff"": 0.0}",0.7832,,0.7488,0.641,0.0,701,0.1652,1,False,"{""2025"": 0.7832}",2026-03-06,True,False
20260306T233109Z_11217,trio,DPC_L7_diff|ODI_L7_diff|PXP_L12_diff,"{""DPC_L7_diff"": 0.4999999999999982, ""ODI_L7_diff"": 0.3952380952380938, ""PXP_L12_diff"": 0.0029166666666666}",0.7832,,0.7735,0.6024,0.0,678,0.1598,1,False,"{""2025"": 0.7832}",2026-03-06,True,False
20260306T233109Z_11218,trio,DPC_L7_diff|WL_L4_diff|extended_rest_B,"{""DPC_L7_diff"": 0.4999999999999982, ""WL_L4_diff"": 0.0, ""extended_rest_B"": 0.5}",0.7832,,0.7878,0.5882,0.0,835,0.1967,1,True,"{""2025"": 0.7832}",2026-03-06,True,False
20260306T233109Z_11219,trio,DPC_season_diff|SVI_L10_diff|WL_L4_diff,"{""DPC_season_diff"": 0.9424185463659166, ""SVI_L10_diff"": 0.0019999999999999497, ""WL_L4_diff"": 0.0}",0.7832,,0.7736,0.6071,0.0,572,0.1348,1,False,"{""2025"": 0.7832}",2026-03-06,True,False
20260306T233109Z_11220,trio,DPC_trend_diff|FFC_L10_diff|ODI_season_diff,"{""DPC_trend_diff"": -0.1666666666666652, ""FFC_L10_diff"": 0.1154999999999996, ""ODI_season_diff"": 1.1000000000000014}",0.7832,,0.8116,0.566,0.0,489,0.1152,1,False,"{""2025"": 0.7832}",2026-03-06,True,False
20260306T233109Z_11221,trio,FFC_season_diff|PXP_L7_diff|PXP_season_diff,"{""FFC_season_diff"": 0.2499444444444448, ""PXP_L7_diff"": 0.0002857142857142, ""PXP_season_diff"": 0.0022857142857142}",0.7832,,0.7598,0.5432,0.0,867,0.2043,1,False,"{""2025"": 0.7832}",2026-03-06,True,False
20260306T233109Z_11222,trio,ODI_L12_diff|PEQ_L10_diff|PEQ_L12_diff,"{""ODI_L12_diff"": 0.6166666666666671, ""PEQ_L10_diff"": 0.6900000000000013, ""PEQ_L12_diff"": 0.6263888888888887}",0.7832,,0.7574,0.6028,0.0,1024,0.2413,1,False,"{""2025"": 0.7832}",2026-03-06,True,False
20260306T233109Z_11223,trio,ODI_season_diff|WL_L12_diff|short_rest_B,"{""ODI_season_diff"": 1.1000000000000014, ""WL_L12_diff"": 0.0, ""short_rest_B"": 0.5}",0.7832,,0.7895,0.5682,0.0,692,0.1631,1,True,"{""2025"": 0.7832}",2026-03-06,True,False
20260306T233109Z_11224,trio,PEQ_L10_diff|PEQ_L4_diff|PXP_L4_diff,"{""PEQ_L10_diff"": 0.6900000000000013, ""PEQ_L4_diff"": 0.8000000000000002, ""PXP_L4_diff"": 0.0009999999999999501}",0.7832,,0.7945,0.6316,0.0,692,0.1631,1,False,"{""2025"": 0.7832}",2026-03-06,True,False
20260306T233109Z_11225,trio,PEQ_L12_diff|PXP_L10_diff|PXP_L12_diff,"{""PEQ_L12_diff"": 0.6263888888888887, ""PXP_L10_diff"": 0.0051507936507936, ""PXP_L12_diff"": 0.0029166666666666}",0.7832,,0.7818,0.5979,0.0,784,0.1847,1,False,"{""2025"": 0.7832}",2026-03-06,True,False
20260306T233109Z_11226,trio,PEQ_L7_diff|PXP_L4_diff|WL_L4_diff,"{""PEQ_L7_diff"": 0.9642857142857152, ""PXP_L4_diff"": 0.0009999999999999501, ""WL_L4_diff"": 0.0}",0.7832,,0.7471,0.618,0.0,835,0.1967,1,False,"{""2025"": 0.7832}",2026-03-06,True,False
20260306T233109Z_11227,trio,PXP_L4_diff|WL_L12_diff|WL_L4_diff,"{""PXP_L4_diff"": 0.0009999999999999501, ""WL_L12_diff"": 0.0, ""WL_L4_diff"": 0.0}",0.7832,,0.7552,0.573,0.0,784,0.1847,1,False,"{""2025"": 0.7832}",2026-03-06,True,False
20260306T233109Z_11228,trio,ANE_L10_diff|ANE_L12_diff|SVI_L7_diff,"{""ANE_L10_diff"": 1.2599999999999998, ""ANE_L12_diff"": 1.2083333333333357, ""SVI_L7_diff"": 0.0}",0.7831,,0.7523,0.6133,0.0,687,0.1619,1,False,"{""2025"": 0.7831}",2026-03-06,True,False
20260306T233109Z_11229,trio,ANE_L10_diff|ANE_L7_diff|SVI_L4_diff,"{""ANE_L10_diff"": 1.2599999999999998, ""ANE_L7_diff"": 1.385714285714288, ""SVI_L4_diff"": 0.0}",0.7831,,0.7441,0.6111,0.0,627,0.1477,1,False,"{""2025"": 0.7831}",2026-03-06,True,False
20260306T233109Z_11230,trio,ANE_L4_diff|PXP_L12_diff|extended_rest_B,"{""ANE_L4_diff"": 1.2999999999999994, ""PXP_L12_diff"": 0.0029166666666666, ""extended_rest_B"": 0.5}",0.7831,,0.7865,0.5612,0.0,756,0.1781,1,True,"{""2025"": 0.7831}",2026-03-06,True,False
20260306T233109Z_11231,trio,ANE_L7_diff|DPC_L4_diff|SVI_L4_diff,"{""ANE_L7_diff"": 1.385714285714288, ""DPC_L4_diff"": 0.5499999999999989, ""SVI_L4_diff"": 0.0}",0.7831,,0.7697,0.6102,0.0,627,0.1477,1,False,"{""2025"": 0.7831}",2026-03-06,True,False
20260306T233109Z_11232,trio,ANE_L7_diff|ODI_L12_diff|SVI_L10_diff,"{""ANE_L7_diff"": 1.385714285714288, ""ODI_L12_diff"": 0.6166666666666671, ""SVI_L10_diff"": 0.0019999999999999497}",0.7831,,0.7363,0.6429,0.0,567,0.1336,1,False,"{""2025"": 0.7831}",2026-03-06,True,False
20260306T233109Z_11233,trio,DPC_L7_diff|PEQ_L12_diff|short_rest_B,"{""DPC_L7_diff"": 0.4999999999999982, ""PEQ_L12_diff"": 0.6263888888888887, ""short_rest_B"": 0.5}",0.7831,,0.7704,0.5591,0.0,604,0.1423,1,True,"{""2025"": 0.7831}",2026-03-06,True,False
20260306T233109Z_11234,trio,DPC_trend_diff|ODI_season_diff|PEQ_season_diff,"{""DPC_trend_diff"": -0.1666666666666652, ""ODI_season_diff"": 1.1000000000000014, ""PEQ_season_diff"": 1.6500000000000004}",0.7831,,0.7895,0.5362,0.0,604,0.1423,1,False,"{""2025"": 0.7831}",2026-03-06,True,False
20260306T233109Z_11235,trio,DPC_trend_diff|PEQ_L4_diff|PEQ_season_diff,"{""DPC_trend_diff"": -0.1666666666666652, ""PEQ_L4_diff"": 0.8000000000000002, ""PEQ_season_diff"": 1.6500000000000004}",0.7831,,0.8011,0.5645,0.0,650,0.1532,1,False,"{""2025"": 0.7831}",2026-03-06,True,False
20260306T233109Z_11236,trio,DPC_trend_diff|PEQ_L7_diff|PXP_season_diff,"{""DPC_trend_diff"": -0.1666666666666652, ""PEQ_L7_diff"": 0.9642857142857152, ""PXP_season_diff"": 0.0022857142857142}",0.7831,,0.795,0.5849,0.0,521,0.1228,1,False,"{""2025"": 0.7831}",2026-03-06,True,False
20260306T233109Z_11237,trio,FFC_L10_diff|PXP_L4_diff|PXP_season_diff,"{""FFC_L10_diff"": 0.1154999999999996, ""PXP_L4_diff"": 0.0009999999999999501, ""PXP_season_diff"": 0.0022857142857142}",0.7831,,0.7346,0.5606,0.0,687,0.1619,1,False,"{""2025"": 0.7831}",2026-03-06,True,False
20260306T233109Z_11238,trio,FFC_L4_diff|PEQ_L4_diff|SVI_season_diff,"{""FFC_L4_diff"": 0.11062499999999935, ""PEQ_L4_diff"": 0.8000000000000002, ""SVI_season_diff"": 0.0040350877192982}",0.7831,,0.7883,0.6591,0.0,664,0.1565,1,False,"{""2025"": 0.7831}",2026-03-06,True,False
20260306T233109Z_11239,trio,FFC_L7_diff|PXP_L10_diff|SVI_season_diff,"{""FFC_L7_diff"": 0.1335714285714271, ""PXP_L10_diff"": 0.0051507936507936, ""SVI_season_diff"": 0.0040350877192982}",0.7831,,0.7153,0.5918,0.0,581,0.1369,1,False,"{""2025"": 0.7831}",2026-03-06,True,False
20260306T233109Z_11240,trio,FFC_season_diff|ODI_L12_diff|short_rest_B,"{""FFC_season_diff"": 0.2499444444444448, ""ODI_L12_diff"": 0.6166666666666671, ""short_rest_B"": 0.5}",0.7831,,0.7924,0.5366,0.0,604,0.1423,1,True,"{""2025"": 0.7831}",2026-03-06,True,False
20260306T233109Z_11241,trio,FFC_season_diff|SVI_L10_diff|extended_rest_B,"{""FFC_season_diff"": 0.2499444444444448, ""SVI_L10_diff"": 0.0019999999999999497, ""extended_rest_B"": 0.5}",0.7831,,0.7338,0.5667,0.0,544,0.1282,1,True,"{""2025"": 0.7831}",2026-03-06,True,False
20260306T233109Z_11242,trio,ODI_season_diff|PEQ_L12_diff|PEQ_season_diff,"{""ODI_season_diff"": 1.1000000000000014, ""PEQ_L12_diff"": 0.6263888888888887, ""PEQ_season_diff"": 1.6500000000000004}",0.7831,,0.7988,0.5565,0.0,982,0.2314,1,False,"{""2025"": 0.7831}",2026-03-06,True,False
20260306T233109Z_11243,trio,ODI_season_diff|PXP_L4_diff|WL_L12_diff,"{""ODI_season_diff"": 1.1000000000000014, ""PXP_L4_diff"": 0.0009999999999999501, ""WL_L12_diff"": 0.0}",0.7831,,0.7844,0.5783,0.0,710,0.1673,1,False,"{""2025"": 0.7831}",2026-03-06,True,False
20260306T233109Z_11244,trio,PEQ_L12_diff|WL_season_diff|short_rest_B,"{""PEQ_L12_diff"": 0.6263888888888887, ""WL_season_diff"": 0.0083333333333333, ""short_rest_B"": 0.5}",0.7831,,0.7627,0.5534,0.0,687,0.1619,1,True,"{""2025"": 0.7831}",2026-03-06,True,False
20260306T233109Z_11245,trio,ANE_L10_diff|ANE_L7_diff|extended_rest_B,"{""ANE_L10_diff"": 1.2599999999999998, ""ANE_L7_diff"": 1.385714285714288, ""extended_rest_B"": 0.5}",0.783,,0.7493,0.5489,0.0,1115,0.2627,1,True,"{""2025"": 0.783}",2026-03-06,True,False
20260306T233109Z_11246,trio,ANE_L4_diff|PXP_L4_diff|WL_L7_diff,"{""ANE_L4_diff"": 1.2999999999999994, ""PXP_L4_diff"": 0.0009999999999999501, ""WL_L7_diff"": 0.0}",0.783,,0.7623,0.5696,0.0,880,0.2074,1,False,"{""2025"": 0.783}",2026-03-06,True,False
20260306T233109Z_11247,trio,ANE_L7_diff|ANE_trend_short_diff|ODI_L7_diff,"{""ANE_L7_diff"": 1.385714285714288, ""ANE_trend_short_diff"": -0.3499999999999943, ""ODI_L7_diff"": 0.3952380952380938}",0.783,,0.7345,0.6341,0.0,682,0.1607,1,False,"{""2025"": 0.783}",2026-03-06,True,False
20260306T233109Z_11248,trio,ANE_L7_diff|DPC_season_diff|SVI_L4_diff,"{""ANE_L7_diff"": 1.385714285714288, ""DPC_season_diff"": 0.9424185463659166, ""SVI_L4_diff"": 0.0}",0.783,,0.7461,0.6,0.0,682,0.1607,1,False,"{""2025"": 0.783}",2026-03-06,True,False
20260306T233109Z_11249,trio,DPC_L10_diff|PEQ_season_diff|extended_rest_B,"{""DPC_L10_diff"": 0.6000000000000029, ""PEQ_season_diff"": 1.6500000000000004, ""extended_rest_B"": 0.5}",0.783,,0.7955,0.5583,0.0,917,0.2161,1,True,"{""2025"": 0.783}",2026-03-06,True,False
20260306T233109Z_11250,trio,DPC_L4_diff|PEQ_L4_diff|PXP_L7_diff,"{""DPC_L4_diff"": 0.5499999999999989, ""PEQ_L4_diff"": 0.8000000000000002, ""PXP_L7_diff"": 0.0002857142857142}",0.783,,0.7961,0.6232,0.0,765,0.1803,1,False,"{""2025"": 0.783}",2026-03-06,True,False
20260306T233109Z_11251,trio,DPC_trend_diff|ODI_season_diff|PEQ_L10_diff,"{""DPC_trend_diff"": -0.1666666666666652, ""ODI_season_diff"": 1.1000000000000014, ""PEQ_L10_diff"": 0.6900000000000013}",0.783,,0.8089,0.5789,0.0,530,0.1249,1,False,"{""2025"": 0.783}",2026-03-06,True,False
20260306T233109Z_11252,trio,PEQ_L12_diff|PXP_L7_diff|WL_L12_diff,"{""PEQ_L12_diff"": 0.6263888888888887, ""PXP_L7_diff"": 0.0002857142857142, ""WL_L12_diff"": 0.0}",0.783,,0.7612,0.593,0.0,751,0.177,1,False,"{""2025"": 0.783}",2026-03-06,True,False
20260306T233109Z_11253,trio,ANE_L4_diff|DPC_trend_diff|FFC_L12_diff,"{""ANE_L4_diff"": 1.2999999999999994, ""DPC_trend_diff"": -0.1666666666666652, ""FFC_L12_diff"": 0.1604166666666673}",0.7829,,0.7841,0.55,0.0,539,0.127,1,False,"{""2025"": 0.7829}",2026-03-06,True,False
20260306T233109Z_11254,trio,ANE_L4_diff|ODI_L12_diff|SVI_L7_diff,"{""ANE_L4_diff"": 1.2999999999999994, ""ODI_L12_diff"": 0.6166666666666671, ""SVI_L7_diff"": 0.0}",0.7829,,0.7674,0.5667,0.0,479,0.1129,1,False,"{""2025"": 0.7829}",2026-03-06,True,False
20260306T233109Z_11255,trio,ANE_L7_diff|SVI_L4_diff|WL_L10_diff,"{""ANE_L7_diff"": 1.385714285714288, ""SVI_L4_diff"": 0.0, ""WL_L10_diff"": 0.0}",0.7829,,0.7347,0.5857,0.0,608,0.1433,1,False,"{""2025"": 0.7829}",2026-03-06,True,False
20260306T233109Z_11256,trio,ANE_trend_med_diff|FFC_L12_diff|PEQ_L4_diff,"{""ANE_trend_med_diff"": 0.0, ""FFC_L12_diff"": 0.1604166666666673, ""PEQ_L4_diff"": 0.8000000000000002}",0.7829,,0.7874,0.6349,0.0,433,0.102,1,False,"{""2025"": 0.7829}",2026-03-06,True,False
20260306T233109Z_11257,trio,ANE_trend_short_diff|FFC_season_diff|PXP_L7_diff,"{""ANE_trend_short_diff"": -0.3499999999999943, ""FFC_season_diff"": 0.2499444444444448, ""PXP_L7_diff"": 0.0002857142857142}",0.7829,,0.7934,0.6341,0.0,433,0.102,1,False,"{""2025"": 0.7829}",2026-03-06,True,False
20260306T233109Z_11258,trio,DPC_L10_diff|DPC_season_diff|PXP_L10_diff,"{""DPC_L10_diff"": 0.6000000000000029, ""DPC_season_diff"": 0.9424185463659166, ""PXP_L10_diff"": 0.0051507936507936}",0.7829,,0.7675,0.6047,0.0,797,0.1878,1,False,"{""2025"": 0.7829}",2026-03-06,True,False
20260306T233109Z_11259,trio,DPC_L10_diff|SVI_L7_diff|WL_L12_diff,"{""DPC_L10_diff"": 0.6000000000000029, ""SVI_L7_diff"": 0.0, ""WL_L12_diff"": 0.0}",0.7829,,0.7653,0.64,0.0,645,0.152,1,False,"{""2025"": 0.7829}",2026-03-06,True,False
20260306T233109Z_11260,trio,DPC_L7_diff|DPC_trend_diff|ODI_L12_diff,"{""DPC_L7_diff"": 0.4999999999999982, ""DPC_trend_diff"": -0.1666666666666652, ""ODI_L12_diff"": 0.6166666666666671}",0.7829,,0.7717,0.5821,0.0,479,0.1129,1,False,"{""2025"": 0.7829}",2026-03-06,True,False
20260306T233109Z_11261,trio,FFC_L10_diff|SCI|extended_rest_B,"{""FFC_L10_diff"": 0.1154999999999996, ""SCI"": 0.1999999999999999, ""extended_rest_B"": 0.5}",0.7829,,0.6842,0.5224,0.0,516,0.1216,1,True,"{""2025"": 0.7829}",2026-03-06,True,False
20260306T233109Z_11262,trio,MTI|PXP_L12_diff|extended_rest_B,"{""MTI"": 18.950000000000003, ""PXP_L12_diff"": 0.0029166666666666, ""extended_rest_B"": 0.5}",0.7829,,0.7176,0.7209,0.0,585,0.1378,1,True,"{""2025"": 0.7829}",2026-03-06,True,False
20260306T233109Z_11263,trio,ODI_L4_diff|PXP_L4_diff|WL_season_diff,"{""ODI_L4_diff"": 0.04166666666666825, ""PXP_L4_diff"": 0.0009999999999999501, ""WL_season_diff"": 0.0083333333333333}",0.7829,,0.7955,0.6026,0.0,820,0.1932,1,False,"{""2025"": 0.7829}",2026-03-06,True,False
20260306T233109Z_11264,trio,ODI_L7_diff|SVI_L12_diff|WL_L10_diff,"{""ODI_L7_diff"": 0.3952380952380938, ""SVI_L12_diff"": 0.00166666666666665, ""WL_L10_diff"": 0.0}",0.7829,,0.7115,0.5641,0.0,631,0.1487,1,False,"{""2025"": 0.7829}",2026-03-06,True,False
20260306T233109Z_11265,trio,ODI_season_diff|PEQ_L10_diff|SVI_L10_diff,"{""ODI_season_diff"": 1.1000000000000014, ""PEQ_L10_diff"": 0.6900000000000013, ""SVI_L10_diff"": 0.0019999999999999497}",0.7829,,0.7709,0.6212,0.0,608,0.1433,1,False,"{""2025"": 0.7829}",2026-03-06,True,False
20260306T233109Z_11266,trio,PEQ_L12_diff|PXP_L12_diff|PXP_L4_diff,"{""PEQ_L12_diff"": 0.6263888888888887, ""PXP_L12_diff"": 0.0029166666666666, ""PXP_L4_diff"": 0.0009999999999999501}",0.7829,,0.7706,0.5698,0.0,645,0.152,1,False,"{""2025"": 0.7829}",2026-03-06,True,False
20260306T233109Z_11267,trio,PEQ_L4_diff|PXP_L4_diff|WL_season_diff,"{""PEQ_L4_diff"": 0.8000000000000002, ""PXP_L4_diff"": 0.0009999999999999501, ""WL_season_diff"": 0.0083333333333333}",0.7829,,0.8102,0.6053,0.0,852,0.2008,1,False,"{""2025"": 0.7829}",2026-03-06,True,False
20260306T233109Z_11268,trio,ANE_L10_diff|DPC_L4_diff|SVI_L7_diff,"{""ANE_L10_diff"": 1.2599999999999998, ""DPC_L4_diff"": 0.5499999999999989, ""SVI_L7_diff"": 0.0}",0.7828,,0.7627,0.5672,0.0,571,0.1345,1,False,"{""2025"": 0.7828}",2026-03-06,True,False
20260306T233109Z_11269,trio,ANE_L10_diff|ODI_L12_diff|SVI_season_diff,"{""ANE_L10_diff"": 1.2599999999999998, ""ODI_L12_diff"": 0.6166666666666671, ""SVI_season_diff"": 0.0040350877192982}",0.7828,,0.7426,0.6375,0.0,594,0.14,1,False,"{""2025"": 0.7828}",2026-03-06,True,False
20260306T233109Z_11270,trio,ANE_L4_diff|ANE_L7_diff|rest_disadvantage,"{""ANE_L4_diff"": 1.2999999999999994, ""ANE_L7_diff"": 1.385714285714288, ""rest_disadvantage"": 0.5}",0.7828,,0.7608,0.5417,0.0,1294,0.3049,1,True,"{""2025"": 0.7828}",2026-03-06,True,False
20260306T233109Z_11271,trio,ANE_season_diff|DPC_L10_diff|SVI_L4_diff,"{""ANE_season_diff"": 2.2442307692307684, ""DPC_L10_diff"": 0.6000000000000029, ""SVI_L4_diff"": 0.0}",0.7828,,0.795,0.56,0.0,580,0.1367,1,False,"{""2025"": 0.7828}",2026-03-06,True,False
20260306T233109Z_11272,trio,ANE_trend_short_diff|FFC_L12_diff|ODI_L4_diff,"{""ANE_trend_short_diff"": -0.3499999999999943, ""FFC_L12_diff"": 0.1604166666666673, ""ODI_L4_diff"": 0.04166666666666825}",0.7828,,0.7749,0.6119,0.0,548,0.1291,1,False,"{""2025"": 0.7828}",2026-03-06,True,False
20260306T233109Z_11273,trio,DPC_L12_diff|DPC_L7_diff|PEQ_L4_diff,"{""DPC_L12_diff"": 0.3249999999999997, ""DPC_L7_diff"": 0.4999999999999982, ""PEQ_L4_diff"": 0.8000000000000002}",0.7828,,0.7633,0.5773,0.0,838,0.1975,1,False,"{""2025"": 0.7828}",2026-03-06,True,False
20260306T233109Z_11274,trio,DPC_L12_diff|PEQ_L10_diff|SVI_season_diff,"{""DPC_L12_diff"": 0.3249999999999997, ""PEQ_L10_diff"": 0.6900000000000013, ""SVI_season_diff"": 0.0040350877192982}",0.7828,,0.7336,0.6104,0.0,663,0.1562,1,False,"{""2025"": 0.7828}",2026-03-06,True,False
20260306T233109Z_11275,trio,DPC_L12_diff|PEQ_L7_diff|SVI_season_diff,"{""DPC_L12_diff"": 0.3249999999999997, ""PEQ_L7_diff"": 0.9642857142857152, ""SVI_season_diff"": 0.0040350877192982}",0.7828,,0.7463,0.6029,0.0,663,0.1562,1,False,"{""2025"": 0.7828}",2026-03-06,True,False
